model,substrate,quant,stack,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,base,q8_k_m,baseline,4800,0.8175,0.721,0.8867,0.9304,0.0308,0.0144,0.1273,0.4002,0.6787,none
9b,base,q8_k_m,cognitive_25_structural_75,4800,0.9575,0.8333,0.9702,0.9892,0.0248,0.0196,0.1242,0.0527,0.8094,none
9b,base,q8_k_m,cognitive_cyber_equal,4800,0.9571,0.775,0.9695,0.9892,0.0242,0.0808,0.1288,0.0531,0.7386,none
9b,base,q8_k_m,cognitive_only,4800,0.9487,0.7933,0.9675,0.9894,0.0308,0.0452,0.1313,0.0531,0.7619,none
9b,base,q8_k_m,cognitive_structural_equal,4800,0.9577,0.8123,0.9704,0.9898,0.029,0.0346,0.1296,0.044,0.7841,none
9b,base,q8_k_m,cyber_25_structural_75,4800,0.9544,0.8187,0.9699,0.99,0.0288,0.0265,0.1273,0.0471,0.7923,none
9b,base,q8_k_m,cyber_only,4800,0.9446,0.766,0.9661,0.9898,0.0319,0.0777,0.1335,0.0567,0.7274,none
9b,base,q8_k_m,cyber_structural_equal,4800,0.9575,0.8004,0.9712,0.991,0.026,0.0575,0.1248,0.0469,0.7688,none
9b,base,q8_k_m,structural_only,4800,0.9598,0.8398,0.9717,0.9904,0.0262,0.0185,0.1163,0.0471,0.8166,none
9b,base,q8_k_m,tri_equal,4800,0.9575,0.7919,0.9693,0.991,0.0256,0.0679,0.1233,0.0575,0.7579,none
9b,base,q8_k_m,tri_naive_all_fire,4800,0.9154,0.52,0.9303,0.9898,0.0577,0.3194,0.1919,0.0433,0.4213,none
9b,base,q8_k_m,tri_routed_68_20_12,4800,0.9565,0.8229,0.9709,0.991,0.0269,0.0369,0.1148,0.0506,0.7958,none
9b,base,q8_k_m,tri_routed_72_18_10,4800,0.9579,0.8271,0.9701,0.991,0.0248,0.0319,0.1169,0.0581,0.801,none
9b,base,q8_k_m,tri_stability_70,4800,0.9625,0.8215,0.9728,0.9908,0.0213,0.0431,0.1131,0.0506,0.7949,none
9b,base,q8_k_m,tri_structural_65,4800,0.9542,0.8092,0.9689,0.9894,0.0254,0.0435,0.1219,0.0575,0.7802,none
9b,degraded_instruct,base_f16,baseline,4800,0.8692,0.7779,0.9137,0.9496,0.0225,0.0104,0.1081,0.3017,0.7453,none
9b,degraded_instruct,base_f16,cognitive_25_structural_75,4800,0.9663,0.8469,0.9731,0.9885,0.0204,0.0227,0.1133,0.0471,0.8248,none
9b,degraded_instruct,base_f16,cognitive_cyber_equal,4800,0.9519,0.771,0.9689,0.9885,0.0275,0.0815,0.1285,0.0498,0.7337,none
9b,degraded_instruct,base_f16,cognitive_only,4800,0.951,0.7902,0.9671,0.9915,0.0273,0.0523,0.1294,0.064,0.758,none
9b,degraded_instruct,base_f16,cognitive_structural_equal,4800,0.9613,0.8223,0.9726,0.9915,0.0227,0.0392,0.1196,0.0477,0.7957,none
9b,degraded_instruct,base_f16,cyber_25_structural_75,4800,0.966,0.8323,0.9735,0.9892,0.019,0.0323,0.1167,0.0477,0.8084,none
9b,degraded_instruct,base_f16,cyber_only,4800,0.9521,0.7712,0.9685,0.9906,0.0279,0.0846,0.1279,0.0546,0.733,none
9b,degraded_instruct,base_f16,cyber_structural_equal,4800,0.9617,0.8117,0.9717,0.9894,0.0244,0.0573,0.1113,0.0496,0.7815,none
9b,degraded_instruct,base_f16,structural_only,4800,0.9594,0.8521,0.9727,0.989,0.0196,0.0158,0.1035,0.0548,0.832,none
9b,degraded_instruct,base_f16,tri_equal,4800,0.9637,0.7915,0.9725,0.989,0.0223,0.076,0.1198,0.0456,0.7577,none
9b,degraded_instruct,base_f16,tri_naive_all_fire,4800,0.914,0.5227,0.9304,0.9906,0.0521,0.3235,0.1894,0.0488,0.4248,none
9b,degraded_instruct,base_f16,tri_routed_68_20_12,4800,0.9706,0.8383,0.9757,0.9919,0.0185,0.0431,0.1027,0.0467,0.8136,none
9b,degraded_instruct,base_f16,tri_routed_72_18_10,4800,0.9625,0.8225,0.9723,0.9869,0.0206,0.0419,0.1144,0.0494,0.7963,none
9b,degraded_instruct,base_f16,tri_stability_70,4800,0.964,0.8352,0.9741,0.9898,0.02,0.0435,0.1,0.0483,0.8101,none
9b,degraded_instruct,base_f16,tri_structural_65,4800,0.9654,0.8267,0.9746,0.9908,0.0181,0.0523,0.1015,0.0485,0.8002,none
9b,degraded_instruct,collapsed_q2_edge,baseline,4800,0.0017,0.0013,0.0424,0.2681,0.6719,0.0121,0.5948,4.5248,-0.4766,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,4800,0.1629,0.124,0.4321,0.6798,0.3298,0.0277,0.5002,1.9731,-0.1192,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0208,0.015,0.1606,0.5558,0.5221,0.0917,0.5625,3.4794,-0.3789,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_only,4800,0.0088,0.0063,0.1015,0.4731,0.5948,0.049,0.5927,3.95,-0.4269,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,4800,0.0875,0.066,0.3223,0.6479,0.3727,0.0383,0.5235,2.5525,-0.2229,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,4800,0.1923,0.1433,0.4549,0.695,0.3262,0.0338,0.4617,1.8444,-0.0904,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_only,4800,0.016,0.0115,0.136,0.4883,0.5417,0.0906,0.5523,3.6583,-0.3963,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,4800,0.1165,0.0804,0.3593,0.6373,0.3698,0.055,0.4683,2.3052,-0.1942,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,4800,0.1335,0.1035,0.375,0.5879,0.3465,0.0179,0.4963,2.186,-0.153,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,4800,0.1212,0.0825,0.3799,0.7071,0.3569,0.0788,0.494,2.2627,-0.193,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,4800,0.189,0.1023,0.4688,0.7471,0.2994,0.3233,0.5567,1.7092,-0.1822,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,4800,0.3215,0.2269,0.5828,0.7629,0.2571,0.0485,0.4669,1.3277,0.0363,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,4800,0.3556,0.2508,0.6086,0.7717,0.2302,0.0431,0.4487,1.2417,0.0752,none
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,4800,0.3337,0.2298,0.5937,0.7677,0.2552,0.0471,0.4675,1.2848,0.0422,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,4800,0.2965,0.2069,0.558,0.7552,0.2742,0.0508,0.4537,1.4308,0.0066,cascade
9b,degraded_instruct,damaged_q2,baseline,4800,0.0167,0.0112,0.141,0.4373,0.4492,0.0127,0.5017,3.6075,-0.3466,cascade
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,4800,0.451,0.3273,0.6772,0.8187,0.1929,0.025,0.4104,1.015,0.1808,none
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,4800,0.0885,0.0648,0.3434,0.716,0.3383,0.075,0.4635,2.5106,-0.2143,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,4800,0.0467,0.0377,0.2577,0.63,0.3875,0.0502,0.49,2.9621,-0.2759,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,4800,0.2812,0.2071,0.55,0.7869,0.2379,0.0387,0.4402,1.5742,0.014,cascade
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,4800,0.4692,0.3367,0.6846,0.8079,0.1913,0.0365,0.3933,0.956,0.1927,none
9b,degraded_instruct,damaged_q2,cyber_only,4800,0.0819,0.059,0.311,0.6435,0.334,0.0846,0.4567,2.6644,-0.2279,cascade
9b,degraded_instruct,damaged_q2,cyber_structural_equal,4800,0.3242,0.2358,0.5733,0.7631,0.2327,0.061,0.4075,1.4235,0.05,none
9b,degraded_instruct,damaged_q2,structural_only,4800,0.3569,0.2737,0.6075,0.7358,0.2108,0.0204,0.4023,1.26,0.1112,none
9b,degraded_instruct,damaged_q2,tri_equal,4800,0.3573,0.2554,0.6159,0.8271,0.2221,0.0681,0.4146,1.291,0.0774,none
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,4800,0.4533,0.2335,0.6795,0.8306,0.1967,0.3198,0.4779,0.8319,0.0308,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,4800,0.6681,0.4573,0.8114,0.8848,0.1583,0.05,0.3862,0.455,0.3461,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,4800,0.6952,0.466,0.8235,0.8842,0.1521,0.0387,0.3965,0.3958,0.3612,none
9b,degraded_instruct,damaged_q2,tri_stability_70,4800,0.6967,0.4848,0.8238,0.8935,0.1502,0.0431,0.3752,0.4169,0.3802,none
9b,degraded_instruct,damaged_q2,tri_structural_65,4800,0.6535,0.4571,0.8025,0.8781,0.1519,0.0479,0.3723,0.5042,0.3469,none
9b,degraded_instruct,damaged_q3,baseline,4800,0.1469,0.121,0.4266,0.6671,0.1998,0.0133,0.3331,2.1942,-0.0779,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,4800,0.8746,0.6523,0.932,0.9771,0.0938,0.0206,0.275,0.0737,0.5944,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,4800,0.4285,0.3169,0.6819,0.9179,0.1627,0.0808,0.3162,1.1494,0.1691,none
9b,degraded_instruct,damaged_q3,cognitive_only,4800,0.2925,0.2319,0.5824,0.8465,0.181,0.0481,0.3312,1.5737,0.0628,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,4800,0.8044,0.5975,0.8864,0.9792,0.1044,0.0367,0.2935,0.2958,0.5206,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,4800,0.8625,0.6454,0.9232,0.9502,0.0933,0.031,0.2621,0.0933,0.5856,none
9b,degraded_instruct,damaged_q3,cyber_only,4800,0.3923,0.2892,0.6345,0.8229,0.1667,0.0898,0.2954,1.2848,0.1333,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,4800,0.781,0.5938,0.871,0.9133,0.1008,0.0571,0.2623,0.3077,0.5157,none
9b,degraded_instruct,damaged_q3,structural_only,4800,0.8431,0.64,0.9121,0.9331,0.0979,0.0175,0.2719,0.1204,0.5794,none
9b,degraded_instruct,damaged_q3,tri_equal,4800,0.8356,0.5842,0.9073,0.9733,0.099,0.0817,0.2854,0.1837,0.5061,none
9b,degraded_instruct,damaged_q3,tri_naive_all_fire,4800,0.84,0.4175,0.8907,0.9708,0.1129,0.3227,0.3438,0.0821,0.2875,none
9b,degraded_instruct,damaged_q3,tri_routed_68_20_12,4800,0.9004,0.6617,0.9444,0.99,0.0815,0.0415,0.2619,0.0469,0.6056,none
9b,degraded_instruct,damaged_q3,tri_routed_72_18_10,4800,0.9004,0.6604,0.9438,0.9906,0.0792,0.0419,0.26,0.0544,0.6048,none
9b,degraded_instruct,damaged_q3,tri_stability_70,4800,0.9006,0.6585,0.9434,0.991,0.0831,0.0477,0.2667,0.0496,0.6003,none
9b,degraded_instruct,damaged_q3,tri_structural_65,4800,0.8944,0.6556,0.9417,0.9881,0.0833,0.0462,0.2679,0.0537,0.5973,none
9b,degraded_instruct,damaged_q4,baseline,4800,0.3373,0.2883,0.6065,0.769,0.1275,0.0123,0.2417,1.4619,0.1552,none
9b,degraded_instruct,damaged_q4,cognitive_25_structural_75,4800,0.9244,0.7252,0.9546,0.9898,0.0563,0.0227,0.2192,0.0504,0.6837,none
9b,degraded_instruct,damaged_q4,cognitive_cyber_equal,4800,0.7231,0.5385,0.8468,0.9767,0.094,0.0829,0.244,0.5094,0.4488,none
9b,degraded_instruct,damaged_q4,cognitive_only,4800,0.5671,0.4363,0.7654,0.9498,0.1,0.0523,0.2777,0.8852,0.3293,none
9b,degraded_instruct,damaged_q4,cognitive_structural_equal,4800,0.9069,0.684,0.9469,0.9904,0.0729,0.0344,0.2435,0.054,0.633,none
9b,degraded_instruct,damaged_q4,cyber_25_structural_75,4800,0.9073,0.7152,0.9491,0.99,0.0737,0.0344,0.206,0.0537,0.667,none
9b,degraded_instruct,damaged_q4,cyber_only,4800,0.6131,0.464,0.7822,0.8915,0.0975,0.0802,0.2408,0.726,0.3631,none
9b,degraded_instruct,damaged_q4,cyber_structural_equal,4800,0.9065,0.6921,0.9465,0.9771,0.0671,0.0579,0.2175,0.0592,0.64,none
9b,degraded_instruct,damaged_q4,structural_only,4800,0.9135,0.72,0.9513,0.9877,0.0658,0.016,0.2215,0.0488,0.6769,none
9b,degraded_instruct,damaged_q4,tri_equal,4800,0.909,0.6802,0.949,0.9904,0.0729,0.0727,0.2208,0.0506,0.6236,none
9b,degraded_instruct,damaged_q4,tri_naive_all_fire,4800,0.8804,0.4508,0.9116,0.9912,0.0887,0.33,0.2938,0.0467,0.3324,none
9b,degraded_instruct,damaged_q4,tri_routed_68_20_12,4800,0.9246,0.7248,0.9549,0.9894,0.061,0.0448,0.2002,0.046,0.6792,none
9b,degraded_instruct,damaged_q4,tri_routed_72_18_10,4800,0.9233,0.7327,0.9553,0.99,0.0615,0.0427,0.1944,0.0465,0.6879,none
9b,degraded_instruct,damaged_q4,tri_stability_70,4800,0.9292,0.7275,0.9566,0.9906,0.0552,0.0475,0.2013,0.0481,0.6829,none
9b,degraded_instruct,damaged_q4,tri_structural_65,4800,0.9263,0.7069,0.9546,0.9902,0.0579,0.0504,0.2194,0.0458,0.6596,none
9b,degraded_instruct,healthy_q6,baseline,4800,0.671,0.5825,0.8087,0.88,0.0704,0.0121,0.1802,0.6623,0.5114,none
9b,degraded_instruct,healthy_q6,cognitive_25_structural_75,4800,0.9358,0.7742,0.9605,0.99,0.0465,0.0225,0.1658,0.0546,0.7397,none
9b,degraded_instruct,healthy_q6,cognitive_cyber_equal,4800,0.9217,0.695,0.9536,0.9919,0.0579,0.0867,0.1933,0.0612,0.6418,none
9b,degraded_instruct,healthy_q6,cognitive_only,4800,0.9017,0.7123,0.9362,0.9904,0.0587,0.0515,0.1921,0.1565,0.6612,none
9b,degraded_instruct,healthy_q6,cognitive_structural_equal,4800,0.9327,0.7677,0.9599,0.9896,0.0519,0.0385,0.1602,0.0502,0.7291,none
9b,degraded_instruct,healthy_q6,cyber_25_structural_75,4800,0.9335,0.7662,0.9616,0.991,0.0488,0.0375,0.1617,0.0452,0.7289,none
9b,degraded_instruct,healthy_q6,cyber_only,4800,0.8873,0.6787,0.9317,0.9673,0.0585,0.0887,0.1879,0.1502,0.6209,none
9b,degraded_instruct,healthy_q6,cyber_structural_equal,4800,0.9369,0.7667,0.9618,0.989,0.0488,0.0565,0.1494,0.0481,0.7264,none
9b,degraded_instruct,healthy_q6,structural_only,4800,0.9406,0.7963,0.9628,0.9898,0.0458,0.021,0.1506,0.049,0.7638,none
9b,degraded_instruct,healthy_q6,tri_equal,4800,0.9313,0.7225,0.9585,0.99,0.0515,0.0758,0.1744,0.0517,0.6754,none
9b,degraded_instruct,healthy_q6,tri_naive_all_fire,4800,0.8921,0.4788,0.9199,0.9906,0.0717,0.331,0.2348,0.054,0.3696,none
9b,degraded_instruct,healthy_q6,tri_routed_68_20_12,4800,0.941,0.7721,0.9636,0.9894,0.0437,0.0446,0.1519,0.0465,0.7356,none
9b,degraded_instruct,healthy_q6,tri_routed_72_18_10,4800,0.9452,0.7773,0.9645,0.9885,0.0423,0.0429,0.1531,0.0427,0.7416,none
9b,degraded_instruct,healthy_q6,tri_stability_70,4800,0.9469,0.7754,0.9644,0.9908,0.0406,0.041,0.1558,0.0485,0.7401,none
9b,degraded_instruct,healthy_q6,tri_structural_65,4800,0.95,0.7669,0.9652,0.9908,0.0373,0.0556,0.1537,0.0492,0.7298,none
9b,degraded_instruct,healthy_q8,baseline,4800,0.799,0.6996,0.8749,0.9252,0.0348,0.0121,0.144,0.4452,0.653,none
9b,degraded_instruct,healthy_q8,cognitive_25_structural_75,4800,0.9542,0.8071,0.9679,0.9902,0.0294,0.0265,0.1406,0.0523,0.7791,none
9b,degraded_instruct,healthy_q8,cognitive_cyber_equal,4800,0.9463,0.7367,0.9645,0.9912,0.0387,0.0887,0.1579,0.0485,0.6922,none
9b,degraded_instruct,healthy_q8,cognitive_only,4800,0.94,0.7625,0.961,0.9894,0.039,0.0527,0.1567,0.0665,0.7244,none
9b,degraded_instruct,healthy_q8,cognitive_structural_equal,4800,0.9558,0.8013,0.9691,0.991,0.0315,0.0377,0.1421,0.044,0.7707,none
9b,degraded_instruct,healthy_q8,cyber_25_structural_75,4800,0.9567,0.8071,0.9707,0.9904,0.0292,0.0369,0.1327,0.0419,0.7782,none
9b,degraded_instruct,healthy_q8,cyber_only,4800,0.9302,0.7077,0.9558,0.9844,0.0423,0.0912,0.1727,0.076,0.6592,none
9b,degraded_instruct,healthy_q8,cyber_structural_equal,4800,0.9515,0.7875,0.9672,0.9894,0.0342,0.0548,0.1335,0.0504,0.7531,none
9b,degraded_instruct,healthy_q8,structural_only,4800,0.9567,0.8204,0.97,0.9906,0.0281,0.0185,0.1342,0.0475,0.7952,none
9b,degraded_instruct,healthy_q8,tri_equal,4800,0.9437,0.7621,0.9645,0.99,0.0421,0.0754,0.1415,0.0481,0.7207,none
9b,degraded_instruct,healthy_q8,tri_naive_all_fire,4800,0.9021,0.5008,0.9246,0.9923,0.064,0.3327,0.2019,0.054,0.3963,none
9b,degraded_instruct,healthy_q8,tri_routed_68_20_12,4800,0.9483,0.7846,0.966,0.9879,0.0323,0.0483,0.1404,0.0535,0.7513,none
9b,degraded_instruct,healthy_q8,tri_routed_72_18_10,4800,0.9552,0.8071,0.9693,0.99,0.0296,0.04,0.1302,0.0475,0.7774,none
9b,degraded_instruct,healthy_q8,tri_stability_70,4800,0.9519,0.8006,0.9686,0.9919,0.0302,0.0435,0.1335,0.0496,0.7697,none
9b,degraded_instruct,healthy_q8,tri_structural_65,4800,0.9529,0.7898,0.9679,0.9898,0.0323,0.0498,0.1344,0.0488,0.757,none
9b,degraded_instruct,q1_k_m,baseline,4800,0.0002,0.0002,0.004,0.08,0.8429,0.0133,0.7252,4.8706,-0.5569,cascade
9b,degraded_instruct,q1_k_m,cognitive_25_structural_75,4800,0.0437,0.034,0.2094,0.5004,0.5135,0.0265,0.5852,3.0515,-0.3248,cascade
9b,degraded_instruct,q1_k_m,cognitive_cyber_equal,4800,0.0013,0.0008,0.0453,0.361,0.7571,0.0892,0.655,4.4669,-0.5199,cascade
9b,degraded_instruct,q1_k_m,cognitive_only,4800,0.0013,0.0006,0.0226,0.2627,0.8075,0.0481,0.7171,4.7042,-0.5438,cascade
9b,degraded_instruct,q1_k_m,cognitive_structural_equal,4800,0.0175,0.0138,0.1308,0.4733,0.6048,0.0367,0.6288,3.6517,-0.4079,cascade
9b,degraded_instruct,q1_k_m,cyber_25_structural_75,4800,0.0481,0.0381,0.2116,0.4963,0.5279,0.0306,0.5433,2.9771,-0.3187,cascade
9b,degraded_instruct,q1_k_m,cyber_only,4800,0.0008,0.0008,0.0337,0.2913,0.7638,0.0848,0.6492,4.5573,-0.525,cascade
9b,degraded_instruct,q1_k_m,cyber_structural_equal,4800,0.0217,0.0173,0.1521,0.4637,0.6033,0.0554,0.5519,3.4194,-0.3899,cascade
9b,degraded_instruct,q1_k_m,structural_only,4800,0.0279,0.0213,0.1657,0.4104,0.5696,0.0146,0.5962,3.2492,-0.3627,cascade
9b,degraded_instruct,q1_k_m,tri_equal,4800,0.0304,0.0238,0.17,0.5002,0.564,0.0748,0.5854,3.3446,-0.3745,cascade
9b,degraded_instruct,q1_k_m,tri_naive_all_fire,4800,0.0554,0.034,0.2467,0.5744,0.4621,0.3229,0.6321,2.7698,-0.3583,cascade
9b,degraded_instruct,q1_k_m,tri_routed_68_20_12,4800,0.0971,0.0685,0.3301,0.5875,0.4327,0.0462,0.5454,2.3656,-0.2324,cascade
9b,degraded_instruct,q1_k_m,tri_routed_72_18_10,4800,0.1131,0.0858,0.3487,0.5969,0.4027,0.0442,0.5425,2.2662,-0.2005,cascade
9b,degraded_instruct,q1_k_m,tri_stability_70,4800,0.1104,0.0762,0.3411,0.5929,0.4117,0.0475,0.5548,2.3098,-0.2166,cascade
9b,degraded_instruct,q1_k_m,tri_structural_65,4800,0.0879,0.0633,0.3094,0.5796,0.4396,0.0529,0.5592,2.4773,-0.2477,cascade
9b,degraded_instruct,q8_k_m,baseline,4800,0.8325,0.7306,0.8944,0.9398,0.03,0.0123,0.13,0.3696,0.6903,none
9b,degraded_instruct,q8_k_m,cognitive_25_structural_75,4800,0.959,0.8231,0.9706,0.99,0.026,0.0285,0.1288,0.0483,0.7969,none
9b,degraded_instruct,q8_k_m,cognitive_cyber_equal,4800,0.945,0.7425,0.9637,0.9881,0.0369,0.0873,0.1508,0.0537,0.6992,none
9b,degraded_instruct,q8_k_m,cognitive_only,4800,0.9469,0.774,0.9655,0.9879,0.0317,0.0525,0.1473,0.0546,0.7394,none
9b,degraded_instruct,q8_k_m,cognitive_structural_equal,4800,0.9548,0.8079,0.9696,0.9915,0.03,0.0394,0.129,0.0488,0.7783,none
9b,degraded_instruct,q8_k_m,cyber_25_structural_75,4800,0.954,0.8204,0.9689,0.9896,0.029,0.0338,0.1202,0.0544,0.7926,none
9b,degraded_instruct,q8_k_m,cyber_only,4800,0.9458,0.7438,0.964,0.9867,0.0344,0.0917,0.1456,0.0581,0.7005,none
9b,degraded_instruct,q8_k_m,cyber_structural_equal,4800,0.9527,0.7923,0.9687,0.9923,0.031,0.0594,0.1217,0.0535,0.7587,none
9b,degraded_instruct,q8_k_m,structural_only,4800,0.9587,0.8329,0.9708,0.9879,0.0244,0.0152,0.1242,0.0483,0.8102,none
9b,degraded_instruct,q8_k_m,tri_equal,4800,0.9483,0.7623,0.9673,0.9904,0.0352,0.0806,0.1348,0.0479,0.7224,none
9b,degraded_instruct,q8_k_m,tri_naive_all_fire,4800,0.9158,0.519,0.9304,0.9898,0.0527,0.3179,0.196,0.0473,0.4215,none
9b,degraded_instruct,q8_k_m,tri_routed_68_20_12,4800,0.9575,0.8113,0.9712,0.9888,0.0256,0.0429,0.1269,0.0437,0.7826,none
9b,degraded_instruct,q8_k_m,tri_routed_72_18_10,4800,0.9592,0.8067,0.9705,0.9902,0.0254,0.0413,0.1327,0.0488,0.7777,none
9b,degraded_instruct,q8_k_m,tri_stability_70,4800,0.959,0.8108,0.9713,0.9917,0.0258,0.0456,0.1212,0.0488,0.7818,none
9b,degraded_instruct,q8_k_m,tri_structural_65,4800,0.9508,0.7985,0.9688,0.9885,0.0312,0.049,0.1229,0.0488,0.7671,none
9b,instruct,base_f16,baseline,4800,0.8777,0.7904,0.9181,0.9546,0.0194,0.0131,0.1006,0.2946,0.7592,none
9b,instruct,base_f16,cognitive_25_structural_75,4800,0.9665,0.8523,0.9749,0.9933,0.0183,0.019,0.1113,0.0488,0.8317,none
9b,instruct,base_f16,cognitive_cyber_equal,4800,0.9423,0.7617,0.9648,0.99,0.036,0.0804,0.131,0.0598,0.7213,none
9b,instruct,base_f16,cognitive_only,4800,0.9365,0.7775,0.956,0.9894,0.0344,0.0502,0.1412,0.1092,0.7404,none
9b,instruct,base_f16,cognitive_structural_equal,4800,0.9617,0.8215,0.9721,0.9919,0.024,0.0304,0.1244,0.0475,0.7959,none
9b,instruct,base_f16,cyber_25_structural_75,4800,0.9677,0.8404,0.9743,0.991,0.0231,0.0265,0.1156,0.0406,0.8169,none
9b,instruct,base_f16,cyber_only,4800,0.9317,0.7438,0.9552,0.9746,0.0338,0.0798,0.1423,0.0904,0.7018,none
9b,instruct,base_f16,cyber_structural_equal,4800,0.9627,0.8054,0.9726,0.9919,0.0227,0.055,0.1233,0.0465,0.7754,none
9b,instruct,base_f16,structural_only,4800,0.9673,0.8544,0.9744,0.9892,0.0179,0.016,0.1098,0.0467,0.8347,none
9b,instruct,base_f16,tri_equal,4800,0.9596,0.7892,0.9715,0.9921,0.026,0.0667,0.1269,0.0456,0.7556,none
9b,instruct,base_f16,tri_naive_all_fire,4800,0.9121,0.5294,0.9311,0.9906,0.0592,0.3075,0.1892,0.0433,0.4328,none
9b,instruct,base_f16,tri_routed_68_20_12,4800,0.9635,0.8306,0.9733,0.9877,0.0204,0.0377,0.1129,0.046,0.8056,none
9b,instruct,base_f16,tri_routed_72_18_10,4800,0.9671,0.8433,0.9748,0.9912,0.019,0.0317,0.1081,0.0479,0.8203,none
9b,instruct,base_f16,tri_stability_70,4800,0.9627,0.8308,0.9726,0.9904,0.0194,0.0294,0.1175,0.0523,0.8071,none
9b,instruct,base_f16,tri_structural_65,4800,0.9654,0.8317,0.9742,0.9904,0.0208,0.0362,0.1127,0.045,0.8069,none
9b,instruct,collapsed_q2_edge,baseline,4800,0.0019,0.0015,0.0397,0.2665,0.6833,0.0112,0.6154,4.5273,-0.4814,cascade
9b,instruct,collapsed_q2_edge,cognitive_25_structural_75,4800,0.121,0.0919,0.3747,0.636,0.3435,0.0181,0.4923,2.2473,-0.1666,cascade
9b,instruct,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0108,0.0079,0.1087,0.4669,0.57,0.0798,0.5883,3.8915,-0.4207,cascade
9b,instruct,collapsed_q2_edge,cognitive_only,4800,0.005,0.0031,0.0658,0.3627,0.63,0.049,0.6212,4.2873,-0.4597,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_equal,4800,0.0577,0.0446,0.2625,0.5771,0.4102,0.029,0.5348,2.8377,-0.2689,cascade
9b,instruct,collapsed_q2_edge,cyber_25_structural_75,4800,0.1419,0.1044,0.3922,0.6396,0.3556,0.0204,0.4758,2.1313,-0.151,cascade
9b,instruct,collapsed_q2_edge,cyber_only,4800,0.0096,0.0077,0.0962,0.415,0.5727,0.0765,0.5529,3.9719,-0.4222,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_equal,4800,0.0823,0.0615,0.2924,0.58,0.4037,0.0525,0.4856,2.6333,-0.2407,cascade
9b,instruct,collapsed_q2_edge,structural_only,4800,0.1,0.0756,0.3381,0.569,0.3765,0.0154,0.5073,2.3421,-0.1981,cascade
9b,instruct,collapsed_q2_edge,tri_equal,4800,0.0742,0.0577,0.297,0.6181,0.3933,0.0579,0.5358,2.6308,-0.2463,cascade
9b,instruct,collapsed_q2_edge,tri_naive_all_fire,4800,0.1052,0.0617,0.3372,0.6152,0.3708,0.3175,0.5848,2.254,-0.2726,cascade
9b,instruct,collapsed_q2_edge,tri_routed_68_20_12,4800,0.2315,0.1719,0.5067,0.7085,0.289,0.0398,0.4717,1.6331,-0.0422,cascade
