model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
35b_a3b_moe,degraded_instruct,healthy_q6,tri_naive_all_fire,0.126,-0.1734,0.0569,0.0152,0.3021,0.0719
35b_a3b_moe,degraded_instruct,healthy_q6,tri_routed_68_20_12,0.1627,0.1043,0.0972,-0.0102,0.0388,-0.0085
35b_a3b_moe,degraded_instruct,healthy_q6,tri_routed_72_18_10,0.16,0.1052,0.097,-0.0083,0.0338,-0.009
35b_a3b_moe,degraded_instruct,healthy_q6,tri_stability_70,0.1667,0.1229,0.0985,-0.0152,0.0319,-0.0192
35b_a3b_moe,degraded_instruct,healthy_q6,tri_structural_65,0.1612,0.106,0.0963,-0.0058,0.0338,-0.0098
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_25_structural_75,0.1192,0.084,0.0705,-0.0063,0.0129,-0.001
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_cyber_equal,0.0979,0.0036,0.0625,0.0097,0.0762,0.014
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_only,0.0967,0.0192,0.0617,0.006,0.041,0.0261
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_equal,0.105,0.0579,0.0661,0.0039,0.0283,0.0027
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_25_structural_75,0.1142,0.0696,0.0702,-0.0023,0.0258,-0.0037
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_only,0.0956,0.0013,0.0615,0.0056,0.0777,0.0131
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_equal,0.1094,0.0577,0.0686,-0.0003,0.0443,-0.0083
35b_a3b_moe,degraded_instruct,healthy_q8,structural_only,0.1133,0.0927,0.07,-0.0019,0.0035,-0.0054
35b_a3b_moe,degraded_instruct,healthy_q8,tri_equal,0.105,0.0242,0.0651,0.005,0.0645,0.0059
35b_a3b_moe,degraded_instruct,healthy_q8,tri_naive_all_fire,0.0642,-0.246,0.0247,0.0289,0.3231,0.0738
35b_a3b_moe,degraded_instruct,healthy_q8,tri_routed_68_20_12,0.1133,0.0698,0.0688,-0.0011,0.0339,-0.0119
35b_a3b_moe,degraded_instruct,healthy_q8,tri_routed_72_18_10,0.1148,0.0744,0.0697,-0.0005,0.0285,-0.0146
35b_a3b_moe,degraded_instruct,healthy_q8,tri_stability_70,0.1108,0.0598,0.0687,0.0004,0.0314,0.0002
35b_a3b_moe,degraded_instruct,healthy_q8,tri_structural_65,0.1142,0.0579,0.069,-0.0007,0.0391,-0.0027
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_25_structural_75,0.1027,0.0779,0.325,-0.3181,0.0129,-0.1098
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_cyber_equal,0.009,0.0065,0.0903,-0.1181,0.0677,-0.0441
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_only,0.0044,0.0038,0.0491,-0.0502,0.0444,-0.0106
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_structural_equal,0.0396,0.0317,0.2235,-0.2508,0.0262,-0.0673
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_25_structural_75,0.1215,0.09,0.3469,-0.305,0.0285,-0.1408
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_only,0.0057,0.004,0.068,-0.105,0.0754,-0.0596
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_structural_equal,0.0688,0.0548,0.255,-0.2706,0.044,-0.1273
35b_a3b_moe,degraded_instruct,q1_k_m,structural_only,0.0715,0.0565,0.278,-0.2835,0.0062,-0.1108
35b_a3b_moe,degraded_instruct,q1_k_m,tri_equal,0.0752,0.0565,0.2786,-0.2714,0.0623,-0.0985
35b_a3b_moe,degraded_instruct,q1_k_m,tri_naive_all_fire,0.1194,0.0723,0.363,-0.3231,0.3098,-0.0587
35b_a3b_moe,degraded_instruct,q1_k_m,tri_routed_68_20_12,0.2223,0.1625,0.4766,-0.3756,0.0333,-0.1293
35b_a3b_moe,degraded_instruct,q1_k_m,tri_routed_72_18_10,0.2365,0.1752,0.4928,-0.3848,0.0267,-0.1456
35b_a3b_moe,degraded_instruct,q1_k_m,tri_stability_70,0.2236,0.1644,0.4778,-0.3827,0.0279,-0.1327
35b_a3b_moe,degraded_instruct,q1_k_m,tri_structural_65,0.1911,0.1409,0.4511,-0.3646,0.0381,-0.1412
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_25_structural_75,0.1071,0.0788,0.0649,-0.0042,0.0167,-0.0027
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_cyber_equal,0.095,0.0075,0.0612,0.0058,0.0742,0.0112
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_only,0.0998,0.0394,0.0613,0.001,0.0448,0.01
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_structural_equal,0.1096,0.0477,0.0634,-0.0052,0.0308,0.0181
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_25_structural_75,0.1025,0.065,0.0636,-0.0002,0.0235,-0.0029
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_only,0.0952,-0.0043,0.0588,0.006,0.0777,0.0227
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_structural_equal,0.104,0.0375,0.0631,-0.0013,0.0558,-0.001
35b_a3b_moe,degraded_instruct,q8_k_m,structural_only,0.1111,0.0904,0.0665,-0.0054,0.0077,-0.0054
35b_a3b_moe,degraded_instruct,q8_k_m,tri_equal,0.1,0.0175,0.0612,0.0014,0.06,0.0167
35b_a3b_moe,degraded_instruct,q8_k_m,tri_naive_all_fire,0.0665,-0.2312,0.0241,0.0258,0.309,0.07
35b_a3b_moe,degraded_instruct,q8_k_m,tri_routed_68_20_12,0.1084,0.0575,0.065,-0.0042,0.0365,-0.0017
35b_a3b_moe,degraded_instruct,q8_k_m,tri_routed_72_18_10,0.1069,0.0613,0.065,-0.0044,0.031,-0.0031
35b_a3b_moe,degraded_instruct,q8_k_m,tri_stability_70,0.1127,0.0663,0.0665,-0.0061,0.0333,-0.0025
35b_a3b_moe,degraded_instruct,q8_k_m,tri_structural_65,0.1054,0.0504,0.0657,-0.0042,0.0402,0.0015
35b_a3b_moe,instruct,base_f16,cognitive_25_structural_75,0.0854,0.0612,0.052,0.0019,0.0079,0.0042
35b_a3b_moe,instruct,base_f16,cognitive_cyber_equal,0.0771,-0.014,0.0474,0.0107,0.0552,0.0317
35b_a3b_moe,instruct,base_f16,cognitive_only,0.064,-0.0023,0.0384,0.0138,0.0402,0.029
35b_a3b_moe,instruct,base_f16,cognitive_structural_equal,0.0829,0.0431,0.0509,0.0046,0.0156,0.015
35b_a3b_moe,instruct,base_f16,cyber_25_structural_75,0.0806,0.0567,0.0509,0.0067,0.0164,-0.0052
35b_a3b_moe,instruct,base_f16,cyber_only,0.0561,-0.0392,0.0364,0.0175,0.0639,0.0378
35b_a3b_moe,instruct,base_f16,cyber_structural_equal,0.0752,0.0171,0.0475,0.0105,0.0422,0.0073
35b_a3b_moe,instruct,base_f16,structural_only,0.0904,0.0669,0.0518,0.0007,0.0037,0.005
35b_a3b_moe,instruct,base_f16,tri_equal,0.0832,0.0017,0.0486,0.0069,0.0533,0.0198
35b_a3b_moe,instruct,base_f16,tri_naive_all_fire,0.0373,-0.2656,0.0088,0.0371,0.3002,0.0807
35b_a3b_moe,instruct,base_f16,tri_routed_68_20_12,0.0863,0.0448,0.0511,0.0054,0.0208,0.0092
35b_a3b_moe,instruct,base_f16,tri_routed_72_18_10,0.0829,0.0473,0.0515,0.0046,0.0227,0.0038
35b_a3b_moe,instruct,base_f16,tri_stability_70,0.0842,0.0462,0.0509,0.0036,0.0264,0.0013
35b_a3b_moe,instruct,base_f16,tri_structural_65,0.0836,0.04,0.0511,0.008,0.0335,0.0005
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_25_structural_75,0.2283,0.1771,0.42,-0.2121,0.01,-0.0684
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0206,0.0131,0.108,-0.0742,0.0631,0.0027
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_only,0.0079,0.0077,0.051,-0.0273,0.0356,0.0212
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_equal,0.1141,0.0936,0.2998,-0.1734,0.0173,-0.0528
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_25_structural_75,0.2639,0.2017,0.4427,-0.2186,0.0163,-0.1084
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_only,0.016,0.0119,0.0942,-0.0588,0.0717,-0.0132
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_equal,0.1592,0.1236,0.3433,-0.1798,0.0417,-0.0903
35b_a3b_moe,instruct,collapsed_q2_edge,structural_only,0.2075,0.1579,0.4006,-0.205,0.0048,-0.0701
35b_a3b_moe,instruct,collapsed_q2_edge,tri_equal,0.1452,0.1069,0.3491,-0.1942,0.0567,-0.0561
35b_a3b_moe,instruct,collapsed_q2_edge,tri_naive_all_fire,0.1939,0.1169,0.3868,-0.2082,0.2996,-0.0109
35b_a3b_moe,instruct,collapsed_q2_edge,tri_routed_68_20_12,0.4079,0.304,0.5598,-0.2505,0.0242,-0.1015
35b_a3b_moe,instruct,collapsed_q2_edge,tri_routed_72_18_10,0.4473,0.3309,0.5863,-0.2648,0.0175,-0.104
35b_a3b_moe,instruct,collapsed_q2_edge,tri_stability_70,0.4254,0.3092,0.5747,-0.2707,0.0206,-0.0836
35b_a3b_moe,instruct,collapsed_q2_edge,tri_structural_65,0.3769,0.2821,0.5429,-0.2471,0.0269,-0.0867
35b_a3b_moe,instruct,damaged_q2,cognitive_25_structural_75,0.5056,0.378,0.4991,-0.1372,0.0087,-0.0636
35b_a3b_moe,instruct,damaged_q2,cognitive_cyber_equal,0.062,0.0442,0.1372,-0.0231,0.0654,-0.005
35b_a3b_moe,instruct,damaged_q2,cognitive_only,0.026,0.0184,0.0586,-0.0075,0.0431,0.0256
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_equal,0.2945,0.2238,0.3734,-0.1129,0.0192,-0.0467
35b_a3b_moe,instruct,damaged_q2,cyber_25_structural_75,0.5277,0.395,0.506,-0.1283,0.0129,-0.0971
35b_a3b_moe,instruct,damaged_q2,cyber_only,0.0631,0.0411,0.1218,-0.0325,0.0675,-0.0236
35b_a3b_moe,instruct,damaged_q2,cyber_structural_equal,0.3604,0.2688,0.4017,-0.1148,0.0414,-0.0715
35b_a3b_moe,instruct,damaged_q2,structural_only,0.4654,0.3588,0.4692,-0.1295,0.0071,-0.0715
35b_a3b_moe,instruct,damaged_q2,tri_equal,0.3608,0.259,0.4098,-0.1054,0.0633,-0.04
35b_a3b_moe,instruct,damaged_q2,tri_naive_all_fire,0.4012,0.2188,0.4345,-0.1089,0.2956,0.0098
35b_a3b_moe,instruct,damaged_q2,tri_routed_68_20_12,0.7158,0.5225,0.6139,-0.1633,0.0256,-0.0856
35b_a3b_moe,instruct,damaged_q2,tri_routed_72_18_10,0.757,0.5484,0.6387,-0.1708,0.0214,-0.0948
35b_a3b_moe,instruct,damaged_q2,tri_stability_70,0.7179,0.5127,0.6188,-0.1587,0.024,-0.0813
35b_a3b_moe,instruct,damaged_q2,tri_structural_65,0.6889,0.5017,0.5977,-0.1631,0.0285,-0.0906
35b_a3b_moe,instruct,damaged_q3,cognitive_25_structural_75,0.6734,0.5156,0.4197,-0.0604,0.0036,-0.0288
35b_a3b_moe,instruct,damaged_q3,cognitive_cyber_equal,0.2302,0.1579,0.1702,-0.0231,0.0636,0.0208
35b_a3b_moe,instruct,damaged_q3,cognitive_only,0.0915,0.0608,0.0785,-0.0046,0.0411,0.035
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_equal,0.6027,0.446,0.3757,-0.0504,0.0209,-0.0071
35b_a3b_moe,instruct,damaged_q3,cyber_25_structural_75,0.6707,0.5085,0.4149,-0.0677,0.0167,-0.0277
35b_a3b_moe,instruct,damaged_q3,cyber_only,0.1838,0.1162,0.129,-0.0188,0.0717,0.0302
35b_a3b_moe,instruct,damaged_q3,cyber_structural_equal,0.599,0.4379,0.3727,-0.0606,0.0378,-0.0125
35b_a3b_moe,instruct,damaged_q3,structural_only,0.6567,0.5068,0.4104,-0.0619,0.0073,-0.0313
35b_a3b_moe,instruct,damaged_q3,tri_equal,0.6254,0.4466,0.3871,-0.055,0.0553,-0.0169
35b_a3b_moe,instruct,damaged_q3,tri_naive_all_fire,0.599,0.2504,0.3629,-0.0413,0.2961,0.0477
35b_a3b_moe,instruct,damaged_q3,tri_routed_68_20_12,0.6911,0.5193,0.4257,-0.0742,0.0213,-0.0369
35b_a3b_moe,instruct,damaged_q3,tri_routed_72_18_10,0.6784,0.5206,0.4236,-0.0644,0.0213,-0.0429
35b_a3b_moe,instruct,damaged_q3,tri_stability_70,0.6813,0.515,0.4225,-0.065,0.0217,-0.0369
35b_a3b_moe,instruct,damaged_q3,tri_structural_65,0.6744,0.5106,0.4211,-0.0579,0.0261,-0.0402
35b_a3b_moe,instruct,damaged_q4,cognitive_25_structural_75,0.4698,0.3636,0.2673,-0.0267,0.0064,-0.0168
35b_a3b_moe,instruct,damaged_q4,cognitive_cyber_equal,0.2492,0.1442,0.147,0.0008,0.066,0.0167
35b_a3b_moe,instruct,damaged_q4,cognitive_only,0.1065,0.0552,0.0685,0.0077,0.0373,0.0328
35b_a3b_moe,instruct,damaged_q4,cognitive_structural_equal,0.4615,0.3356,0.2627,-0.0212,0.0145,0.0
35b_a3b_moe,instruct,damaged_q4,cyber_25_structural_75,0.4698,0.3588,0.2667,-0.0242,0.0156,-0.0216
35b_a3b_moe,instruct,damaged_q4,cyber_only,0.1815,0.0961,0.1034,-0.0002,0.0673,0.0113
35b_a3b_moe,instruct,damaged_q4,cyber_structural_equal,0.4642,0.3342,0.2647,-0.0244,0.0381,-0.021
35b_a3b_moe,instruct,damaged_q4,structural_only,0.4644,0.3606,0.2653,-0.0248,0.0037,-0.0202
35b_a3b_moe,instruct,damaged_q4,tri_equal,0.4684,0.3096,0.2638,-0.0267,0.0485,0.0094
35b_a3b_moe,instruct,damaged_q4,tri_naive_all_fire,0.4223,0.085,0.224,0.0056,0.2898,0.0577
35b_a3b_moe,instruct,damaged_q4,tri_routed_68_20_12,0.4788,0.3584,0.2692,-0.0352,0.0195,-0.0154
35b_a3b_moe,instruct,damaged_q4,tri_routed_72_18_10,0.4821,0.364,0.2702,-0.0383,0.0179,-0.0206
35b_a3b_moe,instruct,damaged_q4,tri_stability_70,0.4763,0.359,0.2691,-0.0329,0.0214,-0.0175
35b_a3b_moe,instruct,damaged_q4,tri_structural_65,0.4742,0.3548,0.2682,-0.025,0.0245,-0.021
35b_a3b_moe,instruct,healthy_q6,cognitive_25_structural_75,0.1454,0.1061,0.0896,0.0012,0.0059,-0.0059
35b_a3b_moe,instruct,healthy_q6,cognitive_cyber_equal,0.1291,0.0236,0.0801,0.0144,0.0571,0.031
35b_a3b_moe,instruct,healthy_q6,cognitive_only,0.0939,0.0215,0.0556,0.0098,0.0411,0.0266
35b_a3b_moe,instruct,healthy_q6,cognitive_structural_equal,0.1489,0.0944,0.0896,-0.0002,0.0148,0.0041
35b_a3b_moe,instruct,healthy_q6,cyber_25_structural_75,0.15,0.1158,0.0918,-0.0015,0.0077,-0.013
35b_a3b_moe,instruct,healthy_q6,cyber_only,0.092,0.0046,0.0576,0.0156,0.0667,0.0127
35b_a3b_moe,instruct,healthy_q6,cyber_structural_equal,0.145,0.0852,0.0907,0.0021,0.0332,-0.0057
35b_a3b_moe,instruct,healthy_q6,structural_only,0.1502,0.1034,0.0916,-0.0021,0.0075,-0.004
35b_a3b_moe,instruct,healthy_q6,tri_equal,0.1468,0.0569,0.088,0.0037,0.05,0.0104
35b_a3b_moe,instruct,healthy_q6,tri_naive_all_fire,0.1008,-0.1727,0.0515,0.0308,0.275,0.0708
35b_a3b_moe,instruct,healthy_q6,tri_routed_68_20_12,0.1522,0.0931,0.092,-0.0015,0.0202,-0.0021
35b_a3b_moe,instruct,healthy_q6,tri_routed_72_18_10,0.1514,0.1031,0.0931,-0.0031,0.0169,-0.0063
35b_a3b_moe,instruct,healthy_q6,tri_stability_70,0.1474,0.1019,0.0905,0.0029,0.0142,-0.0109
35b_a3b_moe,instruct,healthy_q6,tri_structural_65,0.1491,0.0992,0.0907,0.0008,0.0184,-0.0061
35b_a3b_moe,instruct,healthy_q8,cognitive_25_structural_75,0.1044,0.0717,0.0683,-0.0007,0.008,-0.0006
35b_a3b_moe,instruct,healthy_q8,cognitive_cyber_equal,0.0885,-0.0104,0.0607,0.0122,0.0682,0.0227
35b_a3b_moe,instruct,healthy_q8,cognitive_only,0.0692,-0.0073,0.0449,0.0137,0.0419,0.0319
35b_a3b_moe,instruct,healthy_q8,cognitive_structural_equal,0.1021,0.0438,0.0656,0.0031,0.0215,0.0209
35b_a3b_moe,instruct,healthy_q8,cyber_25_structural_75,0.1087,0.0692,0.0683,-0.0042,0.0103,0.0086
35b_a3b_moe,instruct,healthy_q8,cyber_only,0.0667,-0.0314,0.0448,0.01,0.0755,0.029
35b_a3b_moe,instruct,healthy_q8,cyber_structural_equal,0.0996,0.0394,0.0652,0.0006,0.0394,0.0053
35b_a3b_moe,instruct,healthy_q8,structural_only,0.1075,0.0844,0.0704,-0.0015,0.0053,-0.0085
35b_a3b_moe,instruct,healthy_q8,tri_equal,0.0935,0.0146,0.0639,0.0114,0.0544,0.0169
35b_a3b_moe,instruct,healthy_q8,tri_naive_all_fire,0.0608,-0.2254,0.0276,0.0295,0.2905,0.0855
35b_a3b_moe,instruct,healthy_q8,tri_routed_68_20_12,0.1017,0.0473,0.0661,0.0012,0.0296,0.0088
35b_a3b_moe,instruct,healthy_q8,tri_routed_72_18_10,0.101,0.064,0.0675,0.0014,0.0194,-0.0047
35b_a3b_moe,instruct,healthy_q8,tri_stability_70,0.1081,0.0673,0.0692,-0.0036,0.0223,-0.0035
35b_a3b_moe,instruct,healthy_q8,tri_structural_65,0.1048,0.0498,0.0663,0.0016,0.0261,0.0044
35b_a3b_moe,instruct,q1_k_m,cognitive_25_structural_75,0.0652,0.0498,0.269,-0.2885,0.0054,-0.0971
35b_a3b_moe,instruct,q1_k_m,cognitive_cyber_equal,0.0023,0.0021,0.045,-0.0727,0.0635,-0.0142
35b_a3b_moe,instruct,q1_k_m,cognitive_only,0.0002,-0.0002,0.0154,-0.0212,0.0406,0.0336
35b_a3b_moe,instruct,q1_k_m,cognitive_structural_equal,0.0284,0.0225,0.1707,-0.2325,0.0244,-0.0552
35b_a3b_moe,instruct,q1_k_m,cyber_25_structural_75,0.0832,0.0621,0.2931,-0.2839,0.0188,-0.1317
35b_a3b_moe,instruct,q1_k_m,cyber_only,0.0034,0.0019,0.0396,-0.0906,0.0713,-0.0452
35b_a3b_moe,instruct,q1_k_m,cyber_structural_equal,0.0459,0.0346,0.2055,-0.2348,0.0471,-0.0858
35b_a3b_moe,instruct,q1_k_m,structural_only,0.0632,0.0494,0.2455,-0.2625,0.0061,-0.0802
35b_a3b_moe,instruct,q1_k_m,tri_equal,0.0384,0.0311,0.1966,-0.2287,0.0538,-0.0704
35b_a3b_moe,instruct,q1_k_m,tri_naive_all_fire,0.0586,0.0365,0.2419,-0.2747,0.3004,-0.0014
35b_a3b_moe,instruct,q1_k_m,tri_routed_68_20_12,0.1475,0.1125,0.3906,-0.34,0.0273,-0.1231
35b_a3b_moe,instruct,q1_k_m,tri_routed_72_18_10,0.179,0.1329,0.4179,-0.352,0.019,-0.1133
35b_a3b_moe,instruct,q1_k_m,tri_stability_70,0.1544,0.1152,0.4013,-0.3441,0.0229,-0.1175
35b_a3b_moe,instruct,q1_k_m,tri_structural_65,0.1313,0.1,0.3739,-0.3356,0.0258,-0.1196
35b_a3b_moe,instruct,q8_k_m,cognitive_25_structural_75,0.0946,0.0579,0.0599,-0.0006,0.0067,0.0156
35b_a3b_moe,instruct,q8_k_m,cognitive_cyber_equal,0.079,-0.0277,0.0541,0.0123,0.0661,0.041
35b_a3b_moe,instruct,q8_k_m,cognitive_only,0.065,-0.0085,0.043,0.0119,0.0388,0.0404
35b_a3b_moe,instruct,q8_k_m,cognitive_structural_equal,0.0909,0.0446,0.0606,0.0063,0.0192,0.0112
35b_a3b_moe,instruct,q8_k_m,cyber_25_structural_75,0.0936,0.0583,0.062,0.0019,0.0152,0.0037
35b_a3b_moe,instruct,q8_k_m,cyber_only,0.0615,-0.0285,0.0429,0.0121,0.0648,0.0316
35b_a3b_moe,instruct,q8_k_m,cyber_structural_equal,0.0894,0.0302,0.0588,0.0054,0.0355,0.0125
35b_a3b_moe,instruct,q8_k_m,structural_only,0.0977,0.0731,0.0632,-0.0033,0.005,0.0021
35b_a3b_moe,instruct,q8_k_m,tri_equal,0.0927,0.0056,0.0595,0.0033,0.0532,0.0271
35b_a3b_moe,instruct,q8_k_m,tri_naive_all_fire,0.0536,-0.2477,0.0211,0.0306,0.3027,0.0833
35b_a3b_moe,instruct,q8_k_m,tri_routed_68_20_12,0.0967,0.0525,0.0621,-0.0016,0.0265,0.0041
35b_a3b_moe,instruct,q8_k_m,tri_routed_72_18_10,0.1009,0.0602,0.0631,-0.0039,0.02,0.0073
35b_a3b_moe,instruct,q8_k_m,tri_stability_70,0.0963,0.0556,0.0636,-0.0025,0.018,0.0069
35b_a3b_moe,instruct,q8_k_m,tri_structural_65,0.0984,0.0417,0.0618,-0.0002,0.0288,0.0116
4b,base,base_f16,cognitive_25_structural_75,0.0959,0.0683,0.0621,0.0012,0.005,0.005
4b,base,base_f16,cognitive_cyber_equal,0.0875,0.0073,0.0589,0.0069,0.0663,0.0064
4b,base,base_f16,cognitive_only,0.0957,0.0329,0.061,0.004,0.0294,0.0202
4b,base,base_f16,cognitive_structural_equal,0.0977,0.059,0.062,0.0006,0.0225,0.0027
4b,base,base_f16,cyber_25_structural_75,0.0984,0.0625,0.0623,0.0004,0.0165,0.0021
4b,base,base_f16,cyber_only,0.0873,0.0015,0.0598,0.0064,0.0663,0.0089
4b,base,base_f16,cyber_structural_equal,0.0954,0.0381,0.0613,0.0023,0.0384,0.0058
4b,base,base_f16,structural_only,0.0998,0.074,0.063,0.0004,0.0034,0.005
4b,base,base_f16,tri_equal,0.1032,0.0263,0.0634,-0.0013,0.0563,0.0066
4b,base,base_f16,tri_naive_all_fire,0.0563,-0.2379,0.0214,0.0277,0.3015,0.0696
4b,base,base_f16,tri_routed_68_20_12,0.0936,0.049,0.0621,0.005,0.0309,-0.0065
4b,base,base_f16,tri_routed_72_18_10,0.1015,0.0546,0.0639,-0.0027,0.0246,0.0062
4b,base,base_f16,tri_stability_70,0.0998,0.0602,0.0646,-0.0002,0.0261,-0.0015
4b,base,base_f16,tri_structural_65,0.0984,0.0481,0.063,0.0019,0.0327,0.0037
4b,base,collapsed_q2_edge,cognitive_25_structural_75,0.1083,0.0842,0.3301,-0.3948,0.0064,-0.1443
4b,base,collapsed_q2_edge,cognitive_cyber_equal,0.0192,0.0138,0.1274,-0.1852,0.0656,-0.0781
4b,base,collapsed_q2_edge,cognitive_only,0.0092,0.0069,0.0685,-0.0998,0.0333,-0.0254
4b,base,collapsed_q2_edge,cognitive_structural_equal,0.0652,0.05,0.2477,-0.3175,0.0204,-0.1089
4b,base,collapsed_q2_edge,cyber_25_structural_75,0.1292,0.0927,0.3458,-0.3857,0.0183,-0.1691
4b,base,collapsed_q2_edge,cyber_only,0.0179,0.0127,0.0972,-0.1592,0.0666,-0.0935
4b,base,collapsed_q2_edge,cyber_structural_equal,0.085,0.0602,0.2743,-0.334,0.0402,-0.1848
4b,base,collapsed_q2_edge,structural_only,0.0671,0.0542,0.2546,-0.3365,-0.0007,-0.1471
4b,base,collapsed_q2_edge,tri_equal,0.104,0.0713,0.3238,-0.3705,0.0658,-0.1339
4b,base,collapsed_q2_edge,tri_naive_all_fire,0.1917,0.0979,0.4443,-0.4594,0.2933,-0.0931
4b,base,collapsed_q2_edge,tri_routed_68_20_12,0.2442,0.1781,0.487,-0.4728,0.0287,-0.1608
4b,base,collapsed_q2_edge,tri_routed_72_18_10,0.2706,0.1898,0.5115,-0.4838,0.0214,-0.1673
4b,base,collapsed_q2_edge,tri_stability_70,0.2529,0.179,0.4951,-0.4782,0.0189,-0.1543
4b,base,collapsed_q2_edge,tri_structural_65,0.2179,0.1533,0.4667,-0.4544,0.0306,-0.1639
4b,base,damaged_q2,cognitive_25_structural_75,0.3254,0.2365,0.5043,-0.3027,0.0142,-0.1137
4b,base,damaged_q2,cognitive_cyber_equal,0.0879,0.0625,0.2612,-0.1783,0.0667,-0.0666
4b,base,damaged_q2,cognitive_only,0.0421,0.0315,0.1604,-0.1187,0.0371,-0.0141
4b,base,damaged_q2,cognitive_structural_equal,0.2217,0.1533,0.416,-0.279,0.0246,-0.0506
4b,base,damaged_q2,cyber_25_structural_75,0.3502,0.2438,0.5185,-0.3183,0.019,-0.1256
4b,base,damaged_q2,cyber_only,0.0688,0.049,0.1997,-0.16,0.0667,-0.0633
4b,base,damaged_q2,cyber_structural_equal,0.269,0.1921,0.4392,-0.2796,0.0398,-0.1418
4b,base,damaged_q2,structural_only,0.2386,0.175,0.4191,-0.2783,0.0077,-0.1062
4b,base,damaged_q2,tri_equal,0.2994,0.2021,0.4939,-0.3002,0.0584,-0.1121
4b,base,damaged_q2,tri_naive_all_fire,0.4421,0.2204,0.5953,-0.3454,0.3113,-0.0804
4b,base,damaged_q2,tri_routed_68_20_12,0.5644,0.3831,0.6641,-0.3717,0.0329,-0.1329
4b,base,damaged_q2,tri_routed_72_18_10,0.5834,0.4031,0.6807,-0.369,0.0281,-0.1364
4b,base,damaged_q2,tri_stability_70,0.5704,0.3879,0.6688,-0.3662,0.0315,-0.1285
4b,base,damaged_q2,tri_structural_65,0.5411,0.3671,0.6509,-0.3625,0.0406,-0.1443
4b,base,damaged_q3,cognitive_25_structural_75,0.7488,0.5444,0.5694,-0.1627,0.0054,-0.0527
4b,base,damaged_q3,cognitive_cyber_equal,0.3579,0.2542,0.3482,-0.1113,0.069,-0.03
4b,base,damaged_q3,cognitive_only,0.219,0.1731,0.2516,-0.0779,0.0346,0.0002
4b,base,damaged_q3,cognitive_structural_equal,0.6494,0.4665,0.5117,-0.1498,0.0261,-0.0394
4b,base,damaged_q3,cyber_25_structural_75,0.7238,0.5358,0.5558,-0.1652,0.0209,-0.076
4b,base,damaged_q3,cyber_only,0.284,0.1969,0.281,-0.0892,0.0717,-0.0239
4b,base,damaged_q3,cyber_structural_equal,0.6148,0.4535,0.4941,-0.1448,0.0388,-0.0652
4b,base,damaged_q3,structural_only,0.6488,0.4873,0.5101,-0.1538,0.0044,-0.0487
4b,base,damaged_q3,tri_equal,0.7146,0.5012,0.552,-0.1569,0.0538,-0.0475
4b,base,damaged_q3,tri_naive_all_fire,0.7458,0.3394,0.5524,-0.159,0.3102,-0.0089
4b,base,damaged_q3,tri_routed_68_20_12,0.7863,0.5562,0.5931,-0.1757,0.0313,-0.066
4b,base,damaged_q3,tri_routed_72_18_10,0.7831,0.5675,0.5939,-0.1721,0.0238,-0.0771
4b,base,damaged_q3,tri_stability_70,0.7869,0.569,0.5946,-0.1779,0.0258,-0.0806
4b,base,damaged_q3,tri_structural_65,0.7871,0.5648,0.5944,-0.1779,0.0292,-0.0721
4b,base,damaged_q4,cognitive_25_structural_75,0.6627,0.495,0.424,-0.079,0.0092,-0.0196
4b,base,damaged_q4,cognitive_cyber_equal,0.495,0.3457,0.334,-0.0538,0.0577,-0.0109
4b,base,damaged_q4,cognitive_only,0.3308,0.2409,0.2488,-0.0415,0.0273,0.0185
