model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,base,damaged_q3,baseline,low,1200,0.2817,0.2492,0.6263,0.7608,0.0825,0.0,0.1467,1.0508,0.1601,low_score
27b,base,damaged_q3,baseline,medium,1200,0.3167,0.2883,0.578,0.7367,0.1,0.0108,0.2008,1.565,0.1618,none
27b,base,damaged_q3,cognitive_25_structural_75,extreme,1200,0.9008,0.5892,0.9335,0.9825,0.0867,0.0525,0.3558,0.0583,0.5213,none
27b,base,damaged_q3,cognitive_25_structural_75,high,1200,0.905,0.6958,0.943,0.9883,0.0808,0.0142,0.2383,0.065,0.6464,none
27b,base,damaged_q3,cognitive_25_structural_75,low,1200,0.9275,0.7842,0.9663,0.995,0.0475,0.0117,0.1508,0.0267,0.7542,none
27b,base,damaged_q3,cognitive_25_structural_75,medium,1200,0.9175,0.7458,0.9539,0.9883,0.0633,0.015,0.195,0.0492,0.7058,none
27b,base,damaged_q3,cognitive_cyber_equal,extreme,1200,0.7408,0.4367,0.8301,0.9825,0.1233,0.1117,0.4267,0.5792,0.3142,none
27b,base,damaged_q3,cognitive_cyber_equal,high,1200,0.7267,0.5242,0.8371,0.99,0.1233,0.0867,0.2742,0.5225,0.4218,none
27b,base,damaged_q3,cognitive_cyber_equal,low,1200,0.76,0.6083,0.9096,0.9908,0.0533,0.0483,0.1633,0.2167,0.5588,none
27b,base,damaged_q3,cognitive_cyber_equal,medium,1200,0.7875,0.6217,0.8758,0.9875,0.075,0.0633,0.205,0.4025,0.55,none
27b,base,damaged_q3,cognitive_only,extreme,1200,0.5258,0.3342,0.7142,0.9675,0.175,0.0817,0.4167,1.1717,0.1734,none
27b,base,damaged_q3,cognitive_only,high,1200,0.6,0.4758,0.7568,0.9642,0.1342,0.0458,0.2892,0.92,0.3573,none
27b,base,damaged_q3,cognitive_only,low,1200,0.5933,0.4783,0.8455,0.99,0.0658,0.0233,0.1625,0.4375,0.419,none
27b,base,damaged_q3,cognitive_only,medium,1200,0.6575,0.55,0.8056,0.99,0.0975,0.0317,0.2025,0.7117,0.4626,none
27b,base,damaged_q3,cognitive_structural_equal,extreme,1200,0.8767,0.5608,0.9227,0.99,0.1117,0.0525,0.3742,0.0808,0.4829,none
27b,base,damaged_q3,cognitive_structural_equal,high,1200,0.9117,0.6967,0.9466,0.995,0.0742,0.0233,0.2583,0.0583,0.6462,none
27b,base,damaged_q3,cognitive_structural_equal,low,1200,0.9142,0.7742,0.962,0.99,0.0467,0.0192,0.1375,0.0433,0.7432,none
27b,base,damaged_q3,cognitive_structural_equal,medium,1200,0.9158,0.7275,0.9538,0.9917,0.07,0.0258,0.1975,0.0425,0.6834,none
27b,base,damaged_q3,cyber_25_structural_75,extreme,1200,0.885,0.5833,0.9295,0.9758,0.0992,0.055,0.3425,0.0558,0.5124,none
27b,base,damaged_q3,cyber_25_structural_75,high,1200,0.9017,0.6925,0.9436,0.9867,0.0892,0.0375,0.2258,0.0525,0.6376,none
27b,base,damaged_q3,cyber_25_structural_75,low,1200,0.9258,0.8158,0.9668,0.9917,0.0442,0.0158,0.1175,0.0333,0.7883,none
27b,base,damaged_q3,cyber_25_structural_75,medium,1200,0.925,0.7492,0.9561,0.99,0.0658,0.0267,0.1808,0.0417,0.7075,none
27b,base,damaged_q3,cyber_only,extreme,1200,0.6233,0.4,0.7631,0.8842,0.145,0.09,0.3883,0.8342,0.2657,none
27b,base,damaged_q3,cyber_only,high,1200,0.6025,0.4592,0.7606,0.9008,0.1333,0.0842,0.2508,0.8058,0.342,none
27b,base,damaged_q3,cyber_only,low,1200,0.6208,0.5133,0.8412,0.94,0.0592,0.0542,0.1583,0.4092,0.4516,none
27b,base,damaged_q3,cyber_only,medium,1200,0.6525,0.5117,0.8022,0.9208,0.0833,0.0783,0.2058,0.675,0.4208,none
27b,base,damaged_q3,cyber_structural_equal,extreme,1200,0.855,0.5533,0.9099,0.9567,0.1042,0.0875,0.3492,0.1308,0.4701,none
27b,base,damaged_q3,cyber_structural_equal,high,1200,0.88,0.6492,0.932,0.97,0.0833,0.0517,0.2592,0.09,0.5886,none
27b,base,damaged_q3,cyber_structural_equal,low,1200,0.9125,0.7658,0.962,0.9875,0.0508,0.0392,0.1283,0.0375,0.7306,none
27b,base,damaged_q3,cyber_structural_equal,medium,1200,0.9167,0.7308,0.9543,0.9833,0.065,0.0458,0.1775,0.045,0.6857,none
27b,base,damaged_q3,structural_only,extreme,1200,0.8558,0.5608,0.9119,0.9458,0.1033,0.0467,0.3642,0.1042,0.4862,none
27b,base,damaged_q3,structural_only,high,1200,0.8825,0.6708,0.9331,0.9592,0.0842,0.0142,0.255,0.0717,0.6188,none
27b,base,damaged_q3,structural_only,low,1200,0.9108,0.7867,0.9599,0.9908,0.0567,0.0017,0.1417,0.0392,0.756,none
27b,base,damaged_q3,structural_only,medium,1200,0.9175,0.7508,0.9517,0.9775,0.0625,0.0058,0.1883,0.0517,0.7133,none
27b,base,damaged_q3,tri_equal,extreme,1200,0.8933,0.5642,0.928,0.9917,0.0958,0.0942,0.3658,0.0775,0.4834,none
27b,base,damaged_q3,tri_equal,high,1200,0.8917,0.6425,0.9397,0.99,0.0925,0.0625,0.2533,0.0608,0.5789,none
27b,base,damaged_q3,tri_equal,low,1200,0.9275,0.7633,0.9655,0.99,0.045,0.0492,0.1425,0.03,0.7271,none
27b,base,damaged_q3,tri_equal,medium,1200,0.9108,0.7175,0.9549,0.9925,0.0708,0.0583,0.1683,0.0467,0.6688,none
27b,base,damaged_q3,tri_naive_all_fire,extreme,1200,0.8467,0.3567,0.8834,0.9892,0.1108,0.3925,0.42,0.0667,0.208,none
27b,base,damaged_q3,tri_naive_all_fire,high,1200,0.8625,0.4067,0.9016,0.9875,0.1142,0.3275,0.3217,0.06,0.2782,none
27b,base,damaged_q3,tri_naive_all_fire,low,1200,0.9008,0.5742,0.9358,0.9925,0.0675,0.24,0.18,0.035,0.4898,none
27b,base,damaged_q3,tri_naive_all_fire,medium,1200,0.9008,0.4892,0.9263,0.9917,0.0733,0.2967,0.2392,0.0417,0.3866,none
27b,base,damaged_q3,tri_routed_68_20_12,extreme,1200,0.8867,0.58,0.9284,0.9892,0.1042,0.065,0.3533,0.0642,0.5043,none
27b,base,damaged_q3,tri_routed_68_20_12,high,1200,0.9108,0.685,0.9471,0.9958,0.0808,0.0392,0.2517,0.0483,0.6304,none
27b,base,damaged_q3,tri_routed_68_20_12,low,1200,0.9325,0.7983,0.9682,0.9908,0.0417,0.0125,0.1333,0.0267,0.7713,none
27b,base,damaged_q3,tri_routed_68_20_12,medium,1200,0.93,0.7483,0.9567,0.9908,0.0575,0.0267,0.1858,0.0508,0.7083,none
27b,base,damaged_q3,tri_routed_72_18_10,extreme,1200,0.8983,0.59,0.9334,0.99,0.0933,0.0692,0.34,0.0608,0.5179,none
27b,base,damaged_q3,tri_routed_72_18_10,high,1200,0.9175,0.6992,0.9485,0.9867,0.0708,0.0417,0.2242,0.0558,0.6489,none
27b,base,damaged_q3,tri_routed_72_18_10,low,1200,0.9308,0.8125,0.9687,0.9875,0.035,0.01,0.1225,0.0325,0.7886,none
27b,base,damaged_q3,tri_routed_72_18_10,medium,1200,0.9208,0.7475,0.9551,0.9875,0.0633,0.035,0.1733,0.0508,0.7051,none
27b,base,damaged_q3,tri_stability_70,extreme,1200,0.8933,0.5817,0.9312,0.99,0.0933,0.0592,0.3567,0.0692,0.5098,none
27b,base,damaged_q3,tri_stability_70,high,1200,0.9067,0.6833,0.9466,0.9917,0.08,0.035,0.2392,0.0525,0.6306,none
27b,base,damaged_q3,tri_stability_70,low,1200,0.9067,0.78,0.9593,0.9867,0.0583,0.0233,0.1308,0.0367,0.7455,none
27b,base,damaged_q3,tri_stability_70,medium,1200,0.9425,0.75,0.9626,0.9925,0.0475,0.0433,0.1767,0.0417,0.7109,none
27b,base,damaged_q3,tri_structural_65,extreme,1200,0.8967,0.5817,0.936,0.9942,0.0958,0.0742,0.3292,0.0517,0.5092,none
27b,base,damaged_q3,tri_structural_65,high,1200,0.925,0.6775,0.9514,0.9925,0.0642,0.0408,0.2575,0.0475,0.6271,none
27b,base,damaged_q3,tri_structural_65,low,1200,0.9208,0.805,0.966,0.9908,0.0533,0.0225,0.1075,0.0283,0.7745,none
27b,base,damaged_q3,tri_structural_65,medium,1200,0.9308,0.745,0.9569,0.9892,0.06,0.05,0.1658,0.0517,0.7011,none
27b,base,damaged_q4,baseline,extreme,1200,0.4425,0.3117,0.6565,0.8108,0.115,0.0325,0.3317,1.4625,0.171,none
27b,base,damaged_q4,baseline,high,1200,0.4967,0.4317,0.6873,0.8275,0.1067,0.0083,0.235,1.1792,0.3202,none
27b,base,damaged_q4,baseline,low,1200,0.4683,0.425,0.7709,0.8833,0.0542,0.0,0.1233,0.6483,0.3665,none
27b,base,damaged_q4,baseline,medium,1200,0.5633,0.51,0.7349,0.8383,0.08,0.0058,0.155,0.9408,0.4254,none
27b,base,damaged_q4,cognitive_25_structural_75,extreme,1200,0.9283,0.7017,0.9493,0.9858,0.0633,0.0325,0.2517,0.0575,0.6532,none
27b,base,damaged_q4,cognitive_25_structural_75,high,1200,0.9242,0.74,0.953,0.9875,0.0575,0.0142,0.2125,0.0592,0.7,none
27b,base,damaged_q4,cognitive_25_structural_75,low,1200,0.935,0.8317,0.9712,0.9908,0.0292,0.0075,0.1108,0.0367,0.8107,none
27b,base,damaged_q4,cognitive_25_structural_75,medium,1200,0.9308,0.7933,0.9609,0.9942,0.0533,0.0133,0.1475,0.0517,0.7603,none
27b,base,damaged_q4,cognitive_cyber_equal,extreme,1200,0.895,0.5942,0.9257,0.9917,0.0883,0.1108,0.3092,0.1275,0.5144,none
27b,base,damaged_q4,cognitive_cyber_equal,high,1200,0.9142,0.685,0.9448,0.9917,0.0692,0.0758,0.205,0.09,0.6282,none
27b,base,damaged_q4,cognitive_cyber_equal,low,1200,0.935,0.7942,0.9703,0.9917,0.0325,0.045,0.1108,0.0342,0.7648,none
27b,base,damaged_q4,cognitive_cyber_equal,medium,1200,0.9175,0.7317,0.954,0.9917,0.065,0.0642,0.1517,0.0642,0.684,none
27b,base,damaged_q4,cognitive_only,extreme,1200,0.8025,0.52,0.8648,0.9908,0.1017,0.0883,0.3517,0.4625,0.4206,none
27b,base,damaged_q4,cognitive_only,high,1200,0.8308,0.6508,0.8926,0.9883,0.0917,0.0308,0.235,0.315,0.5826,none
27b,base,damaged_q4,cognitive_only,low,1200,0.895,0.77,0.956,0.9908,0.0308,0.0233,0.1267,0.0867,0.7416,none
27b,base,damaged_q4,cognitive_only,medium,1200,0.8883,0.7425,0.9258,0.9892,0.0475,0.035,0.1658,0.225,0.6967,none
27b,base,damaged_q4,cognitive_structural_equal,extreme,1200,0.9117,0.6267,0.9387,0.9925,0.0842,0.0533,0.3058,0.0633,0.5631,none
27b,base,damaged_q4,cognitive_structural_equal,high,1200,0.9192,0.7225,0.9508,0.9867,0.0692,0.025,0.2133,0.0517,0.6771,none
27b,base,damaged_q4,cognitive_structural_equal,low,1200,0.9417,0.8167,0.9708,0.9883,0.0283,0.0083,0.1258,0.0317,0.7948,none
27b,base,damaged_q4,cognitive_structural_equal,medium,1200,0.95,0.8,0.966,0.9883,0.0367,0.0292,0.1383,0.05,0.7696,none
27b,base,damaged_q4,cyber_25_structural_75,extreme,1200,0.9117,0.6358,0.9439,0.9883,0.0767,0.075,0.2675,0.0542,0.5737,none
27b,base,damaged_q4,cyber_25_structural_75,high,1200,0.9308,0.7408,0.9571,0.9925,0.0575,0.0275,0.1992,0.05,0.6997,none
27b,base,damaged_q4,cyber_25_structural_75,low,1200,0.9342,0.8258,0.9695,0.9858,0.0292,0.0125,0.1058,0.0383,0.8042,none
27b,base,damaged_q4,cyber_25_structural_75,medium,1200,0.93,0.8075,0.962,0.99,0.0567,0.025,0.1275,0.045,0.7731,none
27b,base,damaged_q4,cyber_only,extreme,1200,0.84,0.5483,0.8885,0.9608,0.09,0.1242,0.2975,0.31,0.4572,none
27b,base,damaged_q4,cyber_only,high,1200,0.8533,0.6567,0.8959,0.975,0.0617,0.0642,0.2258,0.3208,0.5912,none
27b,base,damaged_q4,cyber_only,low,1200,0.8733,0.72,0.9489,0.9825,0.0392,0.0675,0.115,0.095,0.6808,none
27b,base,damaged_q4,cyber_only,medium,1200,0.8983,0.71,0.9358,0.9842,0.0475,0.0767,0.1692,0.165,0.6586,none
27b,base,damaged_q4,cyber_structural_equal,extreme,1200,0.915,0.635,0.9431,0.9867,0.0775,0.085,0.2517,0.0633,0.5715,none
27b,base,damaged_q4,cyber_structural_equal,high,1200,0.9275,0.7208,0.9554,0.9917,0.0633,0.0567,0.1983,0.0483,0.6722,none
27b,base,damaged_q4,cyber_structural_equal,low,1200,0.9242,0.7967,0.9682,0.9933,0.0408,0.0308,0.1108,0.0358,0.7676,none
27b,base,damaged_q4,cyber_structural_equal,medium,1200,0.9508,0.7842,0.9673,0.9925,0.0383,0.0492,0.1375,0.0467,0.7495,none
27b,base,damaged_q4,structural_only,extreme,1200,0.9042,0.6325,0.9362,0.9908,0.0875,0.0358,0.3042,0.0758,0.571,none
27b,base,damaged_q4,structural_only,high,1200,0.9283,0.755,0.9539,0.9933,0.0575,0.0083,0.205,0.065,0.7164,none
27b,base,damaged_q4,structural_only,low,1200,0.9192,0.8133,0.9653,0.9875,0.0367,0.005,0.1192,0.0442,0.7896,none
27b,base,damaged_q4,structural_only,medium,1200,0.935,0.7992,0.9615,0.9867,0.0492,0.0108,0.1458,0.0483,0.7682,none
27b,base,damaged_q4,tri_equal,extreme,1200,0.9225,0.6342,0.9447,0.9892,0.0708,0.11,0.2608,0.06,0.567,none
27b,base,damaged_q4,tri_equal,high,1200,0.9317,0.6992,0.9545,0.995,0.0575,0.0767,0.21,0.0608,0.6467,none
27b,base,damaged_q4,tri_equal,low,1200,0.9308,0.8025,0.9698,0.9892,0.0325,0.0458,0.1083,0.0367,0.7731,none
27b,base,damaged_q4,tri_equal,medium,1200,0.9383,0.755,0.9618,0.99,0.05,0.0508,0.1575,0.0458,0.7149,none
27b,base,damaged_q4,tri_naive_all_fire,extreme,1200,0.8675,0.395,0.8945,0.9833,0.0992,0.3692,0.3625,0.0533,0.2597,none
27b,base,damaged_q4,tri_naive_all_fire,high,1200,0.9092,0.5,0.9256,0.9925,0.0675,0.3042,0.2533,0.0508,0.3961,none
27b,base,damaged_q4,tri_naive_all_fire,low,1200,0.915,0.605,0.9433,0.9933,0.0583,0.2308,0.1508,0.0292,0.5278,none
27b,base,damaged_q4,tri_naive_all_fire,medium,1200,0.9017,0.54,0.9285,0.9917,0.0733,0.2792,0.205,0.0492,0.4433,none
27b,base,damaged_q4,tri_routed_68_20_12,extreme,1200,0.9225,0.6367,0.9448,0.9933,0.0658,0.0725,0.2908,0.0667,0.5758,none
27b,base,damaged_q4,tri_routed_68_20_12,high,1200,0.945,0.7458,0.9567,0.9908,0.045,0.0342,0.2025,0.0683,0.7059,none
27b,base,damaged_q4,tri_routed_68_20_12,low,1200,0.9375,0.83,0.9724,0.99,0.0333,0.0258,0.0992,0.03,0.8054,none
27b,base,damaged_q4,tri_routed_68_20_12,medium,1200,0.9433,0.7942,0.9655,0.9917,0.0425,0.0392,0.1367,0.0475,0.7603,none
27b,base,damaged_q4,tri_routed_72_18_10,extreme,1200,0.9183,0.6733,0.9427,0.9892,0.0725,0.0492,0.255,0.08,0.6173,none
27b,base,damaged_q4,tri_routed_72_18_10,high,1200,0.9325,0.7433,0.9561,0.9858,0.06,0.04,0.1833,0.0492,0.7002,none
27b,base,damaged_q4,tri_routed_72_18_10,low,1200,0.9375,0.8225,0.9726,0.99,0.0233,0.0208,0.0992,0.04,0.8014,none
27b,base,damaged_q4,tri_routed_72_18_10,medium,1200,0.94,0.7842,0.964,0.9883,0.0417,0.0392,0.14,0.0508,0.7501,none
27b,base,damaged_q4,tri_stability_70,extreme,1200,0.9233,0.6467,0.9469,0.9967,0.0658,0.0717,0.29,0.06,0.5864,none
27b,base,damaged_q4,tri_stability_70,high,1200,0.9308,0.7258,0.9525,0.9892,0.0608,0.035,0.2167,0.0583,0.6803,none
27b,base,damaged_q4,tri_stability_70,low,1200,0.9375,0.825,0.9732,0.9917,0.0275,0.025,0.0983,0.0342,0.8022,none
27b,base,damaged_q4,tri_stability_70,medium,1200,0.9408,0.7975,0.9634,0.9917,0.0492,0.0275,0.1325,0.05,0.7641,none
27b,base,damaged_q4,tri_structural_65,extreme,1200,0.915,0.6258,0.9439,0.9883,0.075,0.0767,0.29,0.0467,0.5625,none
27b,base,damaged_q4,tri_structural_65,high,1200,0.9367,0.7492,0.9589,0.9883,0.05,0.04,0.1817,0.0533,0.709,none
27b,base,damaged_q4,tri_structural_65,low,1200,0.9258,0.8117,0.9673,0.9883,0.0325,0.0192,0.1067,0.0458,0.7873,none
27b,base,damaged_q4,tri_structural_65,medium,1200,0.945,0.78,0.9661,0.9908,0.0417,0.0467,0.1458,0.0425,0.7444,none
27b,base,healthy_q6,baseline,extreme,1200,0.7633,0.5975,0.8289,0.8917,0.0508,0.0358,0.2325,0.6917,0.5219,none
27b,base,healthy_q6,baseline,high,1200,0.8083,0.725,0.8616,0.9175,0.0533,0.0067,0.1383,0.4908,0.6721,none
27b,base,healthy_q6,baseline,low,1200,0.7675,0.71,0.9074,0.9442,0.0292,0.0,0.085,0.2383,0.6825,none
27b,base,healthy_q6,baseline,medium,1200,0.81,0.7292,0.8812,0.9333,0.0475,0.0125,0.125,0.3883,0.683,none
27b,base,healthy_q6,cognitive_25_structural_75,extreme,1200,0.9375,0.7225,0.9533,0.9925,0.0575,0.04,0.2208,0.0642,0.6764,none
27b,base,healthy_q6,cognitive_25_structural_75,high,1200,0.9567,0.8075,0.9645,0.9942,0.0392,0.0133,0.1592,0.0558,0.7776,none
27b,base,healthy_q6,cognitive_25_structural_75,low,1200,0.9483,0.8667,0.9775,0.9892,0.0175,0.0083,0.0783,0.0333,0.8518,none
27b,base,healthy_q6,cognitive_25_structural_75,medium,1200,0.955,0.8442,0.9695,0.9925,0.0275,0.0125,0.1133,0.0592,0.8214,none
27b,base,healthy_q6,cognitive_cyber_equal,extreme,1200,0.93,0.6708,0.9487,0.9883,0.0658,0.0967,0.22,0.0667,0.6108,none
27b,base,healthy_q6,cognitive_cyber_equal,high,1200,0.9417,0.755,0.9591,0.9892,0.0475,0.0625,0.1542,0.0675,0.7125,none
27b,base,healthy_q6,cognitive_cyber_equal,low,1200,0.9308,0.8008,0.9712,0.99,0.0275,0.0525,0.095,0.0425,0.7724,none
27b,base,healthy_q6,cognitive_cyber_equal,medium,1200,0.9517,0.7917,0.9677,0.9875,0.0333,0.0725,0.1142,0.0542,0.7553,none
27b,base,healthy_q6,cognitive_only,extreme,1200,0.9333,0.6767,0.9497,0.9883,0.0508,0.0675,0.2542,0.0775,0.6237,none
27b,base,healthy_q6,cognitive_only,high,1200,0.94,0.7442,0.9601,0.995,0.0492,0.0533,0.1783,0.0575,0.7016,none
27b,base,healthy_q6,cognitive_only,low,1200,0.9333,0.8392,0.9713,0.9867,0.0258,0.025,0.0792,0.0442,0.8179,none
27b,base,healthy_q6,cognitive_only,medium,1200,0.9433,0.7967,0.9669,0.9917,0.0442,0.0408,0.1275,0.0417,0.763,none
27b,base,healthy_q6,cognitive_structural_equal,extreme,1200,0.9442,0.705,0.9534,0.9883,0.0533,0.0542,0.2258,0.0642,0.6569,none
27b,base,healthy_q6,cognitive_structural_equal,high,1200,0.9575,0.7767,0.9646,0.9883,0.04,0.0317,0.1642,0.0475,0.7428,none
27b,base,healthy_q6,cognitive_structural_equal,low,1200,0.9325,0.8308,0.9715,0.9875,0.0225,0.0158,0.0925,0.045,0.8113,none
27b,base,healthy_q6,cognitive_structural_equal,medium,1200,0.9633,0.8383,0.9708,0.99,0.0267,0.035,0.1075,0.055,0.812,none
27b,base,healthy_q6,cyber_25_structural_75,extreme,1200,0.945,0.7308,0.9586,0.9908,0.0483,0.0475,0.2042,0.0533,0.6878,none
27b,base,healthy_q6,cyber_25_structural_75,high,1200,0.9483,0.8075,0.9646,0.9917,0.04,0.0267,0.1433,0.0583,0.7758,none
27b,base,healthy_q6,cyber_25_structural_75,low,1200,0.9442,0.855,0.9759,0.9925,0.0183,0.0142,0.0908,0.0383,0.8375,none
27b,base,healthy_q6,cyber_25_structural_75,medium,1200,0.9533,0.8592,0.9704,0.9908,0.0367,0.0217,0.085,0.05,0.8345,none
27b,base,healthy_q6,cyber_only,extreme,1200,0.9308,0.6642,0.9508,0.9883,0.0575,0.1142,0.2208,0.0658,0.6031,none
27b,base,healthy_q6,cyber_only,high,1200,0.9467,0.7483,0.9632,0.9908,0.0475,0.0792,0.1492,0.05,0.7038,none
27b,base,healthy_q6,cyber_only,low,1200,0.935,0.805,0.9724,0.99,0.0225,0.0525,0.095,0.0425,0.778,none
27b,base,healthy_q6,cyber_only,medium,1200,0.9442,0.8017,0.9656,0.9825,0.0333,0.0667,0.1,0.0642,0.7671,none
27b,base,healthy_q6,cyber_structural_equal,extreme,1200,0.9592,0.71,0.9584,0.9867,0.035,0.0892,0.2075,0.07,0.6616,none
27b,base,healthy_q6,cyber_structural_equal,high,1200,0.9567,0.7742,0.9655,0.9917,0.035,0.0642,0.145,0.0608,0.7362,none
27b,base,healthy_q6,cyber_structural_equal,low,1200,0.9483,0.8425,0.9754,0.9867,0.015,0.0275,0.0892,0.0367,0.8235,none
27b,base,healthy_q6,cyber_structural_equal,medium,1200,0.9542,0.8108,0.9684,0.9883,0.025,0.0533,0.1125,0.0633,0.7805,none
27b,base,healthy_q6,structural_only,extreme,1200,0.9433,0.7325,0.9574,0.9925,0.0475,0.0358,0.2133,0.0625,0.6909,none
27b,base,healthy_q6,structural_only,high,1200,0.9417,0.7867,0.9625,0.9933,0.0442,0.0117,0.1658,0.0567,0.755,none
27b,base,healthy_q6,structural_only,low,1200,0.9567,0.8733,0.9795,0.9917,0.0133,0.0008,0.0883,0.03,0.8606,none
27b,base,healthy_q6,structural_only,medium,1200,0.96,0.8642,0.9722,0.99,0.0225,0.0083,0.0983,0.0567,0.845,none
27b,base,healthy_q6,tri_equal,extreme,1200,0.9425,0.6625,0.9545,0.9933,0.0517,0.1167,0.2242,0.0592,0.6028,none
27b,base,healthy_q6,tri_equal,high,1200,0.9467,0.7583,0.9655,0.9883,0.0442,0.0733,0.155,0.0383,0.7161,none
27b,base,healthy_q6,tri_equal,low,1200,0.93,0.8117,0.9707,0.9892,0.0367,0.0467,0.0842,0.0333,0.7829,none
27b,base,healthy_q6,tri_equal,medium,1200,0.9508,0.8025,0.9686,0.99,0.0358,0.0567,0.1142,0.0492,0.7688,none
27b,base,healthy_q6,tri_naive_all_fire,extreme,1200,0.8808,0.4,0.8994,0.9908,0.085,0.4058,0.295,0.0642,0.2665,none
27b,base,healthy_q6,tri_naive_all_fire,high,1200,0.9183,0.5208,0.9295,0.9892,0.06,0.315,0.2033,0.0525,0.4209,none
27b,base,healthy_q6,tri_naive_all_fire,low,1200,0.93,0.6217,0.949,0.9908,0.0392,0.2283,0.155,0.0292,0.5504,none
27b,base,healthy_q6,tri_naive_all_fire,medium,1200,0.9208,0.6017,0.9385,0.9917,0.0508,0.245,0.1658,0.0608,0.5211,none
27b,base,healthy_q6,tri_routed_68_20_12,extreme,1200,0.9533,0.7225,0.9589,0.9892,0.0425,0.0717,0.1992,0.0592,0.6765,none
27b,base,healthy_q6,tri_routed_68_20_12,high,1200,0.96,0.7942,0.9685,0.9908,0.0292,0.0517,0.145,0.0533,0.7608,none
27b,base,healthy_q6,tri_routed_68_20_12,low,1200,0.9508,0.8758,0.9788,0.9892,0.02,0.0175,0.0617,0.03,0.8599,none
27b,base,healthy_q6,tri_routed_68_20_12,medium,1200,0.9608,0.8317,0.9706,0.9908,0.0292,0.0325,0.1067,0.0525,0.8053,none
27b,base,healthy_q6,tri_routed_72_18_10,extreme,1200,0.955,0.7292,0.9616,0.9883,0.0408,0.0667,0.1983,0.0467,0.6854,none
27b,base,healthy_q6,tri_routed_72_18_10,high,1200,0.95,0.7858,0.9653,0.9942,0.0333,0.0333,0.16,0.0617,0.7533,none
27b,base,healthy_q6,tri_routed_72_18_10,low,1200,0.935,0.85,0.9726,0.9883,0.025,0.0183,0.0758,0.0408,0.8307,none
27b,base,healthy_q6,tri_routed_72_18_10,medium,1200,0.9533,0.8242,0.9712,0.9933,0.0333,0.0358,0.1125,0.0433,0.7958,none
27b,base,healthy_q6,tri_stability_70,extreme,1200,0.9517,0.7233,0.9592,0.9908,0.0442,0.0667,0.1958,0.0583,0.6782,none
27b,base,healthy_q6,tri_stability_70,high,1200,0.9558,0.7925,0.9657,0.9892,0.0317,0.0308,0.16,0.0567,0.7612,none
27b,base,healthy_q6,tri_stability_70,low,1200,0.9525,0.865,0.9785,0.9908,0.0158,0.0233,0.0708,0.0333,0.8482,none
27b,base,healthy_q6,tri_stability_70,medium,1200,0.9567,0.8433,0.971,0.9925,0.0308,0.0325,0.0975,0.0533,0.8171,none
27b,base,healthy_q6,tri_structural_65,extreme,1200,0.9492,0.6883,0.9572,0.9917,0.0475,0.085,0.215,0.0583,0.637,none
27b,base,healthy_q6,tri_structural_65,high,1200,0.9567,0.795,0.9662,0.9925,0.0367,0.0467,0.14,0.0575,0.7606,none
27b,base,healthy_q6,tri_structural_65,low,1200,0.94,0.8308,0.9728,0.9883,0.0225,0.0242,0.1008,0.0375,0.8093,none
27b,base,healthy_q6,tri_structural_65,medium,1200,0.965,0.8367,0.9768,0.9917,0.0258,0.0467,0.0983,0.0317,0.8101,none
27b,base,healthy_q8,baseline,extreme,1200,0.8125,0.6458,0.8654,0.9283,0.0492,0.04,0.21,0.5325,0.5797,none
27b,base,healthy_q8,baseline,high,1200,0.8292,0.7225,0.8755,0.9308,0.0392,0.01,0.1508,0.4492,0.6742,none
27b,base,healthy_q8,baseline,low,1200,0.7908,0.7367,0.9203,0.9492,0.01,0.0,0.07,0.2217,0.717,none
27b,base,healthy_q8,baseline,medium,1200,0.8492,0.7842,0.896,0.9225,0.0267,0.0083,0.09,0.3467,0.75,none
27b,base,healthy_q8,cognitive_25_structural_75,extreme,1200,0.9708,0.7942,0.9689,0.9892,0.0233,0.0425,0.1617,0.055,0.763,none
27b,base,healthy_q8,cognitive_25_structural_75,high,1200,0.9567,0.8192,0.9694,0.9892,0.0342,0.0225,0.1408,0.04,0.7912,none
27b,base,healthy_q8,cognitive_25_structural_75,low,1200,0.9333,0.8433,0.9721,0.9883,0.0192,0.0092,0.0883,0.0458,0.8264,none
27b,base,healthy_q8,cognitive_25_structural_75,medium,1200,0.9558,0.8658,0.9731,0.9917,0.025,0.0125,0.0967,0.0508,0.8456,none
27b,base,healthy_q8,cognitive_cyber_equal,extreme,1200,0.9567,0.6808,0.9585,0.9892,0.0375,0.115,0.2058,0.065,0.6269,none
27b,base,healthy_q8,cognitive_cyber_equal,high,1200,0.9717,0.7608,0.9701,0.9892,0.02,0.1,0.1375,0.0617,0.7208,none
27b,base,healthy_q8,cognitive_cyber_equal,low,1200,0.9492,0.8525,0.9781,0.9883,0.0125,0.0392,0.07,0.0383,0.8334,none
27b,base,healthy_q8,cognitive_cyber_equal,medium,1200,0.9592,0.8167,0.974,0.9892,0.0258,0.0633,0.1008,0.0408,0.7861,none
27b,base,healthy_q8,cognitive_only,extreme,1200,0.9483,0.7308,0.9588,0.9908,0.045,0.0575,0.2,0.06,0.6868,none
27b,base,healthy_q8,cognitive_only,high,1200,0.9542,0.7942,0.9666,0.9842,0.0342,0.0458,0.1342,0.0517,0.7614,none
