model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,degraded_instruct,damaged_q3,cognitive_cyber_equal,spatial,480,0.2125,0.15,0.4834,0.7042,0.2417,0.0854,0.3312,1.8125,-0.0567,cascade
2b_reference,degraded_instruct,damaged_q3,cognitive_only,adversarial,480,0.0979,0.0729,0.3954,0.725,0.2938,0.0583,0.4021,2.5896,-0.1885,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,boundary,480,0.0875,0.0729,0.3653,0.6625,0.3021,0.0563,0.4333,2.5396,-0.1906,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,coding,480,0.1187,0.0813,0.3991,0.7063,0.2458,0.0583,0.3771,2.3458,-0.1516,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,epistemic,480,0.1625,0.1333,0.4549,0.7562,0.2521,0.0354,0.3875,1.7917,-0.07,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,forensic,480,0.1146,0.0854,0.3655,0.6917,0.3312,0.0396,0.3917,2.3396,-0.1702,cascade
2b_reference,degraded_instruct,damaged_q3,cognitive_only,generalist,480,0.1271,0.0917,0.4489,0.7979,0.2833,0.0688,0.3896,1.9021,-0.1334,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,math,480,0.1313,0.1021,0.4181,0.6896,0.2521,0.0354,0.45,2.2812,-0.1307,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,planning,480,0.1583,0.1292,0.4327,0.7188,0.2583,0.0437,0.2958,2.1125,-0.0864,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,rhetoric,480,0.1458,0.125,0.4294,0.75,0.2938,0.0417,0.3833,2.1333,-0.1088,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_only,spatial,480,0.1938,0.1604,0.4571,0.7646,0.2479,0.0375,0.3479,2.0104,-0.0498,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,adversarial,480,0.5583,0.4125,0.7659,0.9479,0.1479,0.0396,0.3167,0.8958,0.2901,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,boundary,480,0.55,0.3688,0.7375,0.9375,0.1917,0.0333,0.4271,0.875,0.2267,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,coding,480,0.4625,0.3312,0.6842,0.8438,0.1729,0.0437,0.3438,1.0417,0.191,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,epistemic,480,0.5083,0.3563,0.7366,0.9021,0.1875,0.0292,0.3917,0.7104,0.2273,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,forensic,480,0.5354,0.4,0.7242,0.9458,0.1729,0.0479,0.3063,0.9646,0.2658,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,generalist,480,0.4771,0.3458,0.7273,0.8583,0.1771,0.0437,0.3937,0.7521,0.2149,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,math,480,0.5104,0.3812,0.7169,0.8625,0.1458,0.0396,0.3479,1.0292,0.2503,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,planning,480,0.5875,0.4458,0.7611,0.8688,0.15,0.025,0.3021,0.7333,0.335,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,rhetoric,480,0.5146,0.3396,0.7413,0.8917,0.1729,0.0396,0.4354,0.7833,0.2058,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,spatial,480,0.5104,0.3667,0.7261,0.8688,0.1542,0.0417,0.3563,0.8771,0.2397,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,adversarial,480,0.8,0.5729,0.9033,0.9875,0.1625,0.0333,0.3021,0.1271,0.487,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,boundary,480,0.8708,0.6,0.9274,1.0,0.1104,0.0542,0.3333,0.0813,0.5253,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,coding,480,0.7167,0.5479,0.8438,0.8583,0.1313,0.0354,0.275,0.3312,0.4629,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,epistemic,480,0.6479,0.4729,0.8108,0.8167,0.1396,0.0229,0.3458,0.375,0.38,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,forensic,480,0.7958,0.5854,0.8758,0.9896,0.1396,0.025,0.3021,0.2979,0.4995,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,generalist,480,0.6458,0.4958,0.804,0.8146,0.1292,0.0375,0.3083,0.4354,0.4031,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,math,480,0.6583,0.4833,0.7919,0.8125,0.1187,0.0312,0.3521,0.5917,0.3837,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,planning,480,0.7188,0.5521,0.8284,0.8333,0.1479,0.0292,0.2729,0.3521,0.4624,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,rhetoric,480,0.6417,0.4875,0.7892,0.7896,0.125,0.025,0.3042,0.5354,0.3939,none
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,spatial,480,0.6687,0.5188,0.794,0.8,0.1313,0.0375,0.2333,0.5354,0.4264,none
2b_reference,degraded_instruct,damaged_q3,cyber_only,adversarial,480,0.3833,0.2604,0.6526,0.9646,0.2167,0.0792,0.3833,1.4042,0.0787,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_only,boundary,480,0.4729,0.3208,0.7123,0.9938,0.1979,0.1021,0.4146,1.0625,0.1547,none
2b_reference,degraded_instruct,damaged_q3,cyber_only,coding,480,0.1562,0.1354,0.4214,0.6729,0.2687,0.0813,0.3083,2.1771,-0.095,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_only,epistemic,480,0.1396,0.1104,0.4266,0.6625,0.2562,0.0583,0.3854,1.8458,-0.1012,cascade
2b_reference,degraded_instruct,damaged_q3,cyber_only,forensic,480,0.275,0.2062,0.5456,0.95,0.2333,0.0771,0.3833,1.7,0.0052,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_only,generalist,480,0.1313,0.0979,0.4133,0.6312,0.2417,0.0875,0.3646,1.9542,-0.119,classification_miss
2b_reference,degraded_instruct,damaged_q3,cyber_only,math,480,0.0729,0.05,0.3544,0.5875,0.2292,0.0771,0.3708,2.6354,-0.1956,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_only,planning,480,0.1604,0.125,0.4177,0.6354,0.2333,0.0854,0.2938,2.1104,-0.0911,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_only,rhetoric,480,0.1021,0.0771,0.3917,0.6292,0.2875,0.075,0.3833,2.2167,-0.1657,cascade
2b_reference,degraded_instruct,damaged_q3,cyber_only,spatial,480,0.1417,0.1104,0.387,0.6229,0.2562,0.0875,0.2625,2.2875,-0.1193,primitive_gap
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,adversarial,480,0.7875,0.5479,0.8921,0.9979,0.1167,0.075,0.3229,0.2667,0.4588,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,boundary,480,0.8375,0.5563,0.9086,0.9938,0.125,0.0646,0.3604,0.1396,0.47,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,coding,480,0.5208,0.3854,0.7218,0.8021,0.1583,0.0667,0.2875,0.8542,0.2589,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,epistemic,480,0.5021,0.3688,0.7221,0.7937,0.1583,0.0583,0.325,0.7271,0.2472,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,forensic,480,0.6604,0.5062,0.8036,0.9917,0.1729,0.0479,0.2792,0.6062,0.3921,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,generalist,480,0.4625,0.3438,0.7233,0.7875,0.1688,0.0521,0.2854,0.725,0.2236,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,math,480,0.4333,0.3083,0.6664,0.7625,0.1437,0.0563,0.3708,1.1708,0.1658,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,planning,480,0.55,0.4354,0.7304,0.8,0.1521,0.0396,0.2708,0.7937,0.3205,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,rhetoric,480,0.4437,0.3438,0.672,0.7562,0.1896,0.0604,0.3125,0.9938,0.2001,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,spatial,480,0.5125,0.4083,0.6985,0.8083,0.1729,0.0563,0.2458,0.9583,0.2776,none
2b_reference,degraded_instruct,damaged_q3,structural_only,adversarial,480,0.7333,0.5521,0.8492,0.9187,0.1417,0.0167,0.3104,0.4021,0.4613,none
2b_reference,degraded_instruct,damaged_q3,structural_only,boundary,480,0.7396,0.5417,0.8506,0.9396,0.1792,0.0187,0.3312,0.3354,0.4409,none
2b_reference,degraded_instruct,damaged_q3,structural_only,coding,480,0.6604,0.5,0.7926,0.8083,0.1271,0.0208,0.2979,0.5437,0.4067,none
2b_reference,degraded_instruct,damaged_q3,structural_only,epistemic,480,0.5583,0.4292,0.756,0.7854,0.1854,0.0021,0.3521,0.5354,0.3182,none
2b_reference,degraded_instruct,damaged_q3,structural_only,forensic,480,0.6729,0.5042,0.816,0.9458,0.175,0.0146,0.3208,0.5,0.3981,none
2b_reference,degraded_instruct,damaged_q3,structural_only,generalist,480,0.5563,0.4458,0.7494,0.7562,0.1521,0.0146,0.3396,0.6083,0.3397,none
2b_reference,degraded_instruct,damaged_q3,structural_only,math,480,0.6104,0.4688,0.7626,0.7937,0.1313,0.0167,0.3729,0.7063,0.3609,none
2b_reference,degraded_instruct,damaged_q3,structural_only,planning,480,0.6396,0.4979,0.7804,0.7812,0.1313,0.0083,0.2938,0.5687,0.4049,none
2b_reference,degraded_instruct,damaged_q3,structural_only,rhetoric,480,0.5542,0.4125,0.7393,0.7625,0.1708,0.0083,0.3708,0.675,0.2962,none
2b_reference,degraded_instruct,damaged_q3,structural_only,spatial,480,0.6583,0.5188,0.783,0.7979,0.1437,0.0229,0.2562,0.5771,0.4217,none
2b_reference,degraded_instruct,damaged_q3,tri_equal,adversarial,480,0.7854,0.4854,0.8785,0.9917,0.1375,0.0625,0.4229,0.275,0.3841,none
2b_reference,degraded_instruct,damaged_q3,tri_equal,boundary,480,0.7833,0.4875,0.8779,0.9979,0.1688,0.0896,0.4104,0.2229,0.375,none
2b_reference,degraded_instruct,damaged_q3,tri_equal,coding,480,0.5813,0.4333,0.7562,0.8438,0.1583,0.0979,0.2812,0.7333,0.3071,none
