model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,base,damaged_q3,q3_stability_tri_72,forensic,560,0.9268,0.7464,0.9534,0.9929,0.0661,0.0375,0.1804,0.0607,0.7016,none
27b,base,damaged_q3,q3_stability_tri_72,generalist,560,0.9196,0.6929,0.9555,0.9804,0.0536,0.0446,0.2268,0.0321,0.6481,none
27b,base,damaged_q3,q3_stability_tri_72,math,560,0.9286,0.7107,0.9541,0.9911,0.0571,0.0429,0.2268,0.0536,0.6642,none
27b,base,damaged_q3,q3_stability_tri_72,planning,560,0.9482,0.7554,0.9617,0.9875,0.0464,0.0375,0.1839,0.0357,0.7174,none
27b,base,damaged_q3,q3_stability_tri_72,rhetoric,560,0.9143,0.7018,0.9517,0.9875,0.0625,0.0286,0.2268,0.05,0.6567,none
27b,base,damaged_q3,q3_stability_tri_72,spatial,560,0.9393,0.7607,0.9597,0.9982,0.0482,0.0304,0.1804,0.0607,0.7227,none
27b,base,damaged_q3,q4_boundary_pair_72_28,adversarial,560,0.9196,0.7018,0.9525,0.9893,0.0661,0.0411,0.2143,0.0518,0.654,none
27b,base,damaged_q3,q4_boundary_pair_72_28,boundary,560,0.9036,0.6661,0.9452,0.9875,0.0786,0.0482,0.2732,0.0411,0.6089,none
27b,base,damaged_q3,q4_boundary_pair_72_28,coding,560,0.9018,0.7107,0.9465,0.9893,0.0839,0.0429,0.1857,0.0589,0.6592,none
27b,base,damaged_q3,q4_boundary_pair_72_28,epistemic,560,0.9089,0.7,0.9441,0.9821,0.0589,0.0196,0.2393,0.0696,0.6558,none
27b,base,damaged_q3,q4_boundary_pair_72_28,forensic,560,0.9429,0.7071,0.957,0.9929,0.0446,0.0357,0.2411,0.0482,0.6649,none
27b,base,damaged_q3,q4_boundary_pair_72_28,generalist,560,0.8946,0.6946,0.9434,0.975,0.0804,0.0393,0.2071,0.05,0.6436,none
27b,base,damaged_q3,q4_boundary_pair_72_28,math,560,0.8964,0.6732,0.9434,0.9768,0.0679,0.0357,0.2571,0.0643,0.6219,none
27b,base,damaged_q3,q4_boundary_pair_72_28,planning,560,0.9179,0.75,0.9522,0.9893,0.0714,0.0286,0.1714,0.05,0.7066,none
27b,base,damaged_q3,q4_boundary_pair_72_28,rhetoric,560,0.8964,0.6821,0.9431,0.9821,0.0804,0.0339,0.2232,0.0607,0.6304,none
27b,base,damaged_q3,q4_boundary_pair_72_28,spatial,560,0.9179,0.75,0.9555,0.9929,0.0625,0.0268,0.1786,0.0536,0.7089,none
27b,base,damaged_q3,q4_generalist_pair_72_28,adversarial,560,0.8839,0.6911,0.9427,0.9893,0.0857,0.025,0.2339,0.0625,0.6385,none
27b,base,damaged_q3,q4_generalist_pair_72_28,boundary,560,0.9214,0.7161,0.9532,0.9875,0.0661,0.05,0.1982,0.05,0.6679,none
27b,base,damaged_q3,q4_generalist_pair_72_28,coding,560,0.9179,0.7232,0.9524,0.9857,0.0518,0.0339,0.2214,0.0607,0.6801,none
27b,base,damaged_q3,q4_generalist_pair_72_28,epistemic,560,0.9018,0.6911,0.9463,0.9839,0.0679,0.0071,0.2554,0.0482,0.6464,none
27b,base,damaged_q3,q4_generalist_pair_72_28,forensic,560,0.9054,0.7089,0.9473,0.9875,0.075,0.0196,0.2268,0.0518,0.6618,none
27b,base,damaged_q3,q4_generalist_pair_72_28,generalist,560,0.8786,0.7054,0.9451,0.9875,0.0875,0.0268,0.2071,0.0446,0.6549,none
27b,base,damaged_q3,q4_generalist_pair_72_28,math,560,0.9179,0.7,0.9509,0.9946,0.0607,0.0232,0.2571,0.0589,0.6536,none
27b,base,damaged_q3,q4_generalist_pair_72_28,planning,560,0.8875,0.6929,0.9429,0.9893,0.0857,0.0304,0.2196,0.0536,0.6408,none
27b,base,damaged_q3,q4_generalist_pair_72_28,rhetoric,560,0.875,0.6679,0.9358,0.9839,0.1018,0.0179,0.2571,0.0554,0.6104,none
27b,base,damaged_q3,q4_generalist_pair_72_28,spatial,560,0.9214,0.7482,0.9584,0.9929,0.0589,0.0107,0.1964,0.0339,0.711,none
27b,base,damaged_q4,q2_amplifier_low_echo,adversarial,560,0.9054,0.5107,0.9218,0.9875,0.0589,0.3107,0.2125,0.0732,0.4102,none
27b,base,damaged_q4,q2_amplifier_low_echo,boundary,560,0.9089,0.5339,0.9272,0.9821,0.0607,0.3,0.2089,0.0411,0.4369,none
27b,base,damaged_q4,q2_amplifier_low_echo,coding,560,0.9,0.5518,0.926,0.9804,0.0625,0.2946,0.1911,0.0482,0.4564,none
27b,base,damaged_q4,q2_amplifier_low_echo,epistemic,560,0.8929,0.5089,0.924,0.9893,0.0768,0.2786,0.2429,0.0411,0.4087,none
27b,base,damaged_q4,q2_amplifier_low_echo,forensic,560,0.9143,0.5196,0.9304,0.9929,0.0607,0.275,0.2554,0.0464,0.4237,none
27b,base,damaged_q4,q2_amplifier_low_echo,generalist,560,0.8804,0.4875,0.9146,0.9946,0.0786,0.2893,0.2679,0.0625,0.3815,none
27b,base,damaged_q4,q2_amplifier_low_echo,math,560,0.9321,0.5893,0.9361,0.9893,0.0482,0.2393,0.2339,0.0625,0.5051,none
27b,base,damaged_q4,q2_amplifier_low_echo,planning,560,0.9161,0.5589,0.9341,0.9946,0.0482,0.2661,0.1839,0.0554,0.4738,none
27b,base,damaged_q4,q2_amplifier_low_echo,rhetoric,560,0.9036,0.525,0.9271,0.975,0.0607,0.2821,0.2411,0.0464,0.4287,none
27b,base,damaged_q4,q2_amplifier_low_echo,spatial,560,0.9179,0.575,0.9348,0.9804,0.0554,0.2554,0.1893,0.0518,0.4896,none
27b,base,damaged_q4,q3_routed_tri_68,adversarial,560,0.9304,0.7571,0.9557,0.9875,0.05,0.0482,0.1714,0.0714,0.7152,none
27b,base,damaged_q4,q3_routed_tri_68,boundary,560,0.9196,0.6964,0.9524,0.9821,0.0625,0.0411,0.2357,0.0375,0.6487,none
27b,base,damaged_q4,q3_routed_tri_68,coding,560,0.9393,0.7893,0.9634,0.9929,0.0446,0.0393,0.1446,0.0518,0.7539,none
27b,base,damaged_q4,q3_routed_tri_68,epistemic,560,0.9357,0.7554,0.961,0.9929,0.0464,0.0179,0.1929,0.0429,0.7203,none
27b,base,damaged_q4,q3_routed_tri_68,forensic,560,0.9429,0.7429,0.9589,0.9893,0.0411,0.0375,0.2036,0.0536,0.7041,none
27b,base,damaged_q4,q3_routed_tri_68,generalist,560,0.925,0.7089,0.9601,0.9929,0.05,0.05,0.2125,0.0321,0.6653,none
27b,base,damaged_q4,q3_routed_tri_68,math,560,0.9393,0.7179,0.9597,0.9911,0.0411,0.0446,0.2179,0.0536,0.6765,none
27b,base,damaged_q4,q3_routed_tri_68,planning,560,0.9625,0.7964,0.9691,0.9946,0.0321,0.0304,0.1464,0.0464,0.7667,none
27b,base,damaged_q4,q3_routed_tri_68,rhetoric,560,0.9232,0.7214,0.9575,0.9857,0.0536,0.05,0.1964,0.0446,0.6774,none
27b,base,damaged_q4,q3_routed_tri_68,spatial,560,0.9357,0.7732,0.9627,0.9929,0.0482,0.0429,0.1446,0.0482,0.7362,none
27b,base,damaged_q4,q3_stability_tri_72,adversarial,560,0.9321,0.7696,0.9562,0.9946,0.0446,0.0375,0.1732,0.0875,0.7305,none
27b,base,damaged_q4,q3_stability_tri_72,boundary,560,0.9107,0.6946,0.953,0.9911,0.075,0.0518,0.2,0.0357,0.644,none
27b,base,damaged_q4,q3_stability_tri_72,coding,560,0.9411,0.7839,0.9658,0.9893,0.0464,0.0464,0.1429,0.0339,0.7476,none
27b,base,damaged_q4,q3_stability_tri_72,epistemic,560,0.9232,0.7304,0.9583,0.9964,0.0589,0.0304,0.1982,0.0411,0.6887,none
27b,base,damaged_q4,q3_stability_tri_72,forensic,560,0.9125,0.7464,0.9536,0.9911,0.075,0.0411,0.1661,0.0446,0.7002,none
27b,base,damaged_q4,q3_stability_tri_72,generalist,560,0.925,0.7625,0.9614,0.9839,0.0536,0.0464,0.1607,0.0286,0.7229,none
27b,base,damaged_q4,q3_stability_tri_72,math,560,0.9464,0.7429,0.9579,0.9911,0.0393,0.0411,0.2232,0.0643,0.7018,none
27b,base,damaged_q4,q3_stability_tri_72,planning,560,0.9357,0.7661,0.9615,0.9857,0.0464,0.0339,0.1661,0.0429,0.7299,none
27b,base,damaged_q4,q3_stability_tri_72,rhetoric,560,0.9482,0.7679,0.9637,0.9839,0.0393,0.0304,0.1714,0.0429,0.7341,none
27b,base,damaged_q4,q3_stability_tri_72,spatial,560,0.9446,0.7768,0.9631,1.0,0.0446,0.0357,0.1554,0.0571,0.741,none
27b,base,damaged_q4,q4_boundary_pair_72_28,adversarial,560,0.9089,0.7411,0.9518,0.9893,0.0732,0.0411,0.1786,0.0536,0.6939,none
27b,base,damaged_q4,q4_boundary_pair_72_28,boundary,560,0.9214,0.7179,0.9563,0.9911,0.0518,0.0304,0.2089,0.0518,0.6769,none
27b,base,damaged_q4,q4_boundary_pair_72_28,coding,560,0.9339,0.7643,0.9602,0.9929,0.0554,0.0357,0.1661,0.0446,0.725,none
27b,base,damaged_q4,q4_boundary_pair_72_28,epistemic,560,0.9179,0.7464,0.9578,0.9911,0.0661,0.025,0.1714,0.0339,0.7062,none
27b,base,damaged_q4,q4_boundary_pair_72_28,forensic,560,0.9214,0.7411,0.9541,0.9821,0.0518,0.0321,0.1893,0.0554,0.7012,none
27b,base,damaged_q4,q4_boundary_pair_72_28,generalist,560,0.9161,0.7357,0.9589,0.9893,0.0446,0.0393,0.1857,0.0518,0.697,none
27b,base,damaged_q4,q4_boundary_pair_72_28,math,560,0.9375,0.7357,0.9594,0.9857,0.0446,0.0179,0.2161,0.0429,0.6993,none
27b,base,damaged_q4,q4_boundary_pair_72_28,planning,560,0.9286,0.7643,0.9586,0.9875,0.0554,0.025,0.1643,0.0446,0.7273,none
27b,base,damaged_q4,q4_boundary_pair_72_28,rhetoric,560,0.9357,0.75,0.9617,0.9946,0.0446,0.0286,0.1821,0.0518,0.7137,none
27b,base,damaged_q4,q4_boundary_pair_72_28,spatial,560,0.9446,0.7821,0.9658,0.9946,0.0393,0.0304,0.1571,0.0464,0.7494,none
27b,base,damaged_q4,q4_generalist_pair_72_28,adversarial,560,0.9161,0.75,0.9572,0.9982,0.0643,0.0179,0.1875,0.0482,0.7097,none
27b,base,damaged_q4,q4_generalist_pair_72_28,boundary,560,0.9464,0.7482,0.958,0.9857,0.0464,0.0268,0.2107,0.05,0.7096,none
27b,base,damaged_q4,q4_generalist_pair_72_28,coding,560,0.925,0.7393,0.9555,0.9929,0.0464,0.025,0.1875,0.0732,0.7017,none
27b,base,damaged_q4,q4_generalist_pair_72_28,epistemic,560,0.9304,0.7661,0.9599,0.9929,0.05,0.0054,0.1964,0.0411,0.7322,none
27b,base,damaged_q4,q4_generalist_pair_72_28,forensic,560,0.9286,0.7929,0.9584,0.9946,0.0518,0.0232,0.1643,0.0625,0.7564,none
27b,base,damaged_q4,q4_generalist_pair_72_28,generalist,560,0.9089,0.7071,0.9524,0.9875,0.0643,0.0339,0.2125,0.0411,0.662,none
27b,base,damaged_q4,q4_generalist_pair_72_28,math,560,0.9375,0.7339,0.9589,0.9911,0.0482,0.025,0.2179,0.0482,0.6946,none
27b,base,damaged_q4,q4_generalist_pair_72_28,planning,560,0.9339,0.7696,0.96,0.9946,0.0536,0.025,0.1732,0.0446,0.7325,none
27b,base,damaged_q4,q4_generalist_pair_72_28,rhetoric,560,0.9518,0.7464,0.9634,0.9911,0.0321,0.0214,0.2196,0.0482,0.7125,none
27b,base,damaged_q4,q4_generalist_pair_72_28,spatial,560,0.9357,0.8357,0.9635,0.9786,0.0482,0.0232,0.1054,0.0411,0.8061,none
27b,base,healthy_q6,q2_amplifier_low_echo,adversarial,560,0.9089,0.4929,0.9235,0.9893,0.0554,0.3446,0.2036,0.0679,0.3876,none
27b,base,healthy_q6,q2_amplifier_low_echo,boundary,560,0.8857,0.475,0.9155,0.9839,0.0786,0.3411,0.2,0.0554,0.3644,none
27b,base,healthy_q6,q2_amplifier_low_echo,coding,560,0.9232,0.6,0.9372,0.9964,0.0607,0.2536,0.1536,0.0464,0.5165,none
27b,base,healthy_q6,q2_amplifier_low_echo,epistemic,560,0.9357,0.5518,0.9401,0.9893,0.0429,0.2732,0.2179,0.0321,0.4652,none
27b,base,healthy_q6,q2_amplifier_low_echo,forensic,560,0.9179,0.5393,0.9337,0.9964,0.0554,0.3143,0.1804,0.0482,0.443,none
27b,base,healthy_q6,q2_amplifier_low_echo,generalist,560,0.8911,0.5268,0.9237,0.9911,0.0714,0.2946,0.2,0.0482,0.428,none
27b,base,healthy_q6,q2_amplifier_low_echo,math,560,0.9268,0.5518,0.935,0.975,0.0446,0.2411,0.2357,0.0536,0.4686,none
27b,base,healthy_q6,q2_amplifier_low_echo,planning,560,0.9143,0.5911,0.9325,0.9929,0.0518,0.2679,0.1679,0.0607,0.5055,none
27b,base,healthy_q6,q2_amplifier_low_echo,rhetoric,560,0.9054,0.55,0.9334,0.9964,0.0536,0.2821,0.1839,0.0696,0.4593,none
27b,base,healthy_q6,q2_amplifier_low_echo,spatial,560,0.9304,0.5893,0.9424,0.9857,0.05,0.2518,0.1536,0.0393,0.5097,none
27b,base,healthy_q6,q3_routed_tri_68,adversarial,560,0.9411,0.8089,0.9669,0.9946,0.0429,0.0536,0.0982,0.0607,0.7745,none
27b,base,healthy_q6,q3_routed_tri_68,boundary,560,0.9464,0.8179,0.9694,0.9911,0.0411,0.0446,0.1,0.0429,0.7865,none
27b,base,healthy_q6,q3_routed_tri_68,coding,560,0.9679,0.8036,0.9669,0.9893,0.0268,0.0411,0.1429,0.0607,0.7729,none
27b,base,healthy_q6,q3_routed_tri_68,epistemic,560,0.9482,0.8161,0.9701,0.9911,0.0304,0.025,0.1339,0.0411,0.7892,none
27b,base,healthy_q6,q3_routed_tri_68,forensic,560,0.9625,0.8054,0.9724,0.9946,0.025,0.0357,0.1589,0.0339,0.7763,none
27b,base,healthy_q6,q3_routed_tri_68,generalist,560,0.9393,0.8018,0.972,0.9982,0.0321,0.0464,0.1125,0.0393,0.7719,none
27b,base,healthy_q6,q3_routed_tri_68,math,560,0.9554,0.8089,0.9709,0.9875,0.0232,0.0339,0.1411,0.0482,0.7815,none
27b,base,healthy_q6,q3_routed_tri_68,planning,560,0.9536,0.7982,0.9679,0.9929,0.0339,0.0375,0.1286,0.0464,0.7679,none
27b,base,healthy_q6,q3_routed_tri_68,rhetoric,560,0.9661,0.7893,0.97,0.9946,0.025,0.0339,0.175,0.0464,0.7587,none
27b,base,healthy_q6,q3_routed_tri_68,spatial,560,0.9625,0.8232,0.9715,0.9964,0.0321,0.0357,0.1286,0.0464,0.7938,none
27b,base,healthy_q6,q3_stability_tri_72,adversarial,560,0.9464,0.8107,0.9674,0.9964,0.0446,0.0482,0.125,0.0464,0.7754,none
27b,base,healthy_q6,q3_stability_tri_72,boundary,560,0.9375,0.8071,0.9623,0.9929,0.05,0.0446,0.1214,0.0625,0.7704,none
27b,base,healthy_q6,q3_stability_tri_72,coding,560,0.9536,0.7839,0.9686,0.9839,0.0268,0.0518,0.1393,0.0446,0.7522,none
27b,base,healthy_q6,q3_stability_tri_72,epistemic,560,0.9071,0.7946,0.9566,0.9857,0.0679,0.0268,0.1196,0.0482,0.7569,none
27b,base,healthy_q6,q3_stability_tri_72,forensic,560,0.9357,0.8036,0.964,0.9875,0.0464,0.0393,0.1304,0.0446,0.7691,none
27b,base,healthy_q6,q3_stability_tri_72,generalist,560,0.9357,0.7964,0.9665,0.9893,0.0393,0.0393,0.1268,0.0411,0.7646,none
27b,base,healthy_q6,q3_stability_tri_72,math,560,0.9518,0.7839,0.966,0.9893,0.0286,0.0393,0.1554,0.0643,0.7519,none
27b,base,healthy_q6,q3_stability_tri_72,planning,560,0.9482,0.8214,0.9656,0.9911,0.0464,0.0321,0.1107,0.0482,0.7898,none
27b,base,healthy_q6,q3_stability_tri_72,rhetoric,560,0.9571,0.7661,0.9695,0.9964,0.0321,0.0571,0.15,0.0464,0.7307,none
27b,base,healthy_q6,q3_stability_tri_72,spatial,560,0.9589,0.8232,0.9698,0.9929,0.0339,0.0536,0.0946,0.0571,0.7919,none
27b,base,healthy_q6,q4_boundary_pair_72_28,adversarial,560,0.9321,0.8196,0.9591,0.9929,0.0518,0.0304,0.1161,0.0786,0.7848,none
27b,base,healthy_q6,q4_boundary_pair_72_28,boundary,560,0.9357,0.7625,0.9621,0.9911,0.0589,0.0518,0.15,0.0357,0.7207,none
27b,base,healthy_q6,q4_boundary_pair_72_28,coding,560,0.9536,0.8161,0.9684,0.9857,0.0304,0.0286,0.1179,0.0518,0.7892,none
27b,base,healthy_q6,q4_boundary_pair_72_28,epistemic,560,0.9393,0.7982,0.9641,0.9804,0.0411,0.0179,0.1357,0.0411,0.7694,none
27b,base,healthy_q6,q4_boundary_pair_72_28,forensic,560,0.9464,0.8143,0.9661,0.9857,0.0304,0.0339,0.1286,0.0536,0.7854,none
27b,base,healthy_q6,q4_boundary_pair_72_28,generalist,560,0.9446,0.7768,0.9684,0.9929,0.0304,0.0536,0.1393,0.0446,0.7436,none
27b,base,healthy_q6,q4_boundary_pair_72_28,math,560,0.9679,0.7661,0.9685,0.9839,0.0196,0.0268,0.1911,0.0446,0.7373,none
27b,base,healthy_q6,q4_boundary_pair_72_28,planning,560,0.9464,0.7982,0.9644,0.9911,0.0429,0.0429,0.1304,0.0482,0.7639,none
27b,base,healthy_q6,q4_boundary_pair_72_28,rhetoric,560,0.9375,0.8,0.9619,0.9893,0.0411,0.0321,0.1357,0.0679,0.767,none
27b,base,healthy_q6,q4_boundary_pair_72_28,spatial,560,0.9714,0.8179,0.974,0.9929,0.0179,0.0304,0.1375,0.0446,0.7932,none
27b,base,healthy_q6,q4_generalist_pair_72_28,adversarial,560,0.9446,0.8161,0.9679,0.9946,0.0429,0.0286,0.1339,0.0393,0.7848,none
27b,base,healthy_q6,q4_generalist_pair_72_28,boundary,560,0.925,0.7696,0.959,0.9911,0.0625,0.0357,0.1393,0.0482,0.7302,none
27b,base,healthy_q6,q4_generalist_pair_72_28,coding,560,0.9554,0.8357,0.9698,0.9839,0.0232,0.0232,0.1125,0.0536,0.8124,none
27b,base,healthy_q6,q4_generalist_pair_72_28,epistemic,560,0.9464,0.8125,0.9686,0.9893,0.0304,0.0089,0.1446,0.0411,0.788,none
27b,base,healthy_q6,q4_generalist_pair_72_28,forensic,560,0.9411,0.7946,0.9622,0.9857,0.0518,0.0179,0.1464,0.0411,0.7618,none
27b,base,healthy_q6,q4_generalist_pair_72_28,generalist,560,0.9446,0.8071,0.9694,0.9964,0.0339,0.0232,0.1411,0.0393,0.7791,none
27b,base,healthy_q6,q4_generalist_pair_72_28,math,560,0.9536,0.7679,0.9651,0.9821,0.0232,0.0143,0.1982,0.05,0.7397,none
27b,base,healthy_q6,q4_generalist_pair_72_28,planning,560,0.9429,0.7964,0.9619,0.9929,0.0393,0.0286,0.1375,0.0643,0.7647,none
27b,base,healthy_q6,q4_generalist_pair_72_28,rhetoric,560,0.9643,0.825,0.9723,0.9911,0.0196,0.0125,0.1393,0.0482,0.8031,none
27b,base,healthy_q6,q4_generalist_pair_72_28,spatial,560,0.9393,0.8286,0.9645,0.9893,0.0411,0.0089,0.1232,0.0554,0.8018,none
27b,base,healthy_q8,q2_amplifier_low_echo,adversarial,560,0.9071,0.5625,0.9305,0.9875,0.0536,0.2911,0.1536,0.0696,0.4724,none
27b,base,healthy_q8,q2_amplifier_low_echo,boundary,560,0.9179,0.6,0.9378,0.9946,0.0464,0.2714,0.1607,0.0536,0.5162,none
27b,base,healthy_q8,q2_amplifier_low_echo,coding,560,0.9232,0.5839,0.9373,0.9857,0.0554,0.2768,0.1446,0.0339,0.4987,none
27b,base,healthy_q8,q2_amplifier_low_echo,epistemic,560,0.9232,0.5607,0.9366,0.9857,0.05,0.2714,0.1804,0.0446,0.4748,none
27b,base,healthy_q8,q2_amplifier_low_echo,forensic,560,0.9393,0.5732,0.9438,0.9893,0.0411,0.2893,0.1714,0.0304,0.4878,none
27b,base,healthy_q8,q2_amplifier_low_echo,generalist,560,0.9143,0.5304,0.9317,0.9875,0.0536,0.3054,0.1714,0.0411,0.4374,none
27b,base,healthy_q8,q2_amplifier_low_echo,math,560,0.9089,0.5339,0.9313,0.9946,0.0643,0.2875,0.1946,0.0554,0.4388,none
27b,base,healthy_q8,q2_amplifier_low_echo,planning,560,0.9429,0.5946,0.9419,0.9929,0.0411,0.2643,0.1536,0.0393,0.5152,none
27b,base,healthy_q8,q2_amplifier_low_echo,rhetoric,560,0.9304,0.5571,0.9393,0.9875,0.0446,0.2875,0.1929,0.0375,0.4689,none
27b,base,healthy_q8,q2_amplifier_low_echo,spatial,560,0.9286,0.6,0.9417,0.9893,0.0536,0.2589,0.1536,0.0375,0.518,none
27b,base,healthy_q8,q3_routed_tri_68,adversarial,560,0.9589,0.825,0.9681,0.9875,0.025,0.0357,0.1125,0.0696,0.7979,none
27b,base,healthy_q8,q3_routed_tri_68,boundary,560,0.9643,0.7893,0.9691,0.9875,0.025,0.0696,0.1304,0.0536,0.7548,none
27b,base,healthy_q8,q3_routed_tri_68,coding,560,0.9643,0.8536,0.9759,0.9893,0.0161,0.0268,0.1,0.0464,0.8331,none
27b,base,healthy_q8,q3_routed_tri_68,epistemic,560,0.9482,0.8,0.9679,0.9875,0.025,0.0286,0.1464,0.0464,0.7728,none
27b,base,healthy_q8,q3_routed_tri_68,forensic,560,0.9589,0.8161,0.9725,0.9946,0.0286,0.0411,0.1179,0.0411,0.7878,none
27b,base,healthy_q8,q3_routed_tri_68,generalist,560,0.9714,0.8196,0.9763,0.9857,0.0161,0.0446,0.1268,0.0268,0.7944,none
27b,base,healthy_q8,q3_routed_tri_68,math,560,0.9607,0.7929,0.9677,0.9875,0.0214,0.0357,0.1518,0.0643,0.7639,none
27b,base,healthy_q8,q3_routed_tri_68,planning,560,0.9571,0.8107,0.9664,0.9821,0.0196,0.0286,0.1393,0.0607,0.7849,none
27b,base,healthy_q8,q3_routed_tri_68,rhetoric,560,0.9607,0.8125,0.9668,0.9875,0.0304,0.0286,0.1321,0.0607,0.7841,none
27b,base,healthy_q8,q3_routed_tri_68,spatial,560,0.9607,0.825,0.971,0.9893,0.0321,0.0429,0.1089,0.0464,0.7957,none
27b,base,healthy_q8,q3_stability_tri_72,adversarial,560,0.9607,0.8232,0.9703,0.9911,0.025,0.0357,0.1232,0.0571,0.7959,none
27b,base,healthy_q8,q3_stability_tri_72,boundary,560,0.9536,0.8268,0.9709,0.9929,0.0357,0.05,0.0982,0.0464,0.7959,none
27b,base,healthy_q8,q3_stability_tri_72,coding,560,0.9643,0.8429,0.9758,0.9929,0.0161,0.0482,0.0821,0.0536,0.8191,none
27b,base,healthy_q8,q3_stability_tri_72,epistemic,560,0.9411,0.8,0.9704,0.9929,0.0304,0.0429,0.125,0.0375,0.7704,none
27b,base,healthy_q8,q3_stability_tri_72,forensic,560,0.9536,0.8125,0.9654,0.9893,0.0339,0.0464,0.1125,0.0661,0.7807,none
27b,base,healthy_q8,q3_stability_tri_72,generalist,560,0.9339,0.7786,0.9637,0.9875,0.0304,0.0554,0.1286,0.0625,0.745,none
27b,base,healthy_q8,q3_stability_tri_72,math,560,0.9607,0.7804,0.9681,0.9875,0.0143,0.0304,0.1804,0.0625,0.7524,none
27b,base,healthy_q8,q3_stability_tri_72,planning,560,0.9607,0.85,0.9688,0.9804,0.0268,0.025,0.0929,0.0536,0.8269,none
27b,base,healthy_q8,q3_stability_tri_72,rhetoric,560,0.9643,0.8071,0.9722,0.9929,0.0196,0.0357,0.1429,0.05,0.7802,none
27b,base,healthy_q8,q3_stability_tri_72,spatial,560,0.9732,0.8268,0.9763,0.9964,0.0161,0.0518,0.1089,0.0536,0.8002,none
27b,base,healthy_q8,q4_boundary_pair_72_28,adversarial,560,0.9643,0.8464,0.9747,0.9893,0.025,0.0286,0.1018,0.0393,0.8231,none
27b,base,healthy_q8,q4_boundary_pair_72_28,boundary,560,0.9571,0.8321,0.9735,0.9893,0.0286,0.0268,0.1161,0.0357,0.8071,none
27b,base,healthy_q8,q4_boundary_pair_72_28,coding,560,0.975,0.8536,0.979,0.9982,0.0161,0.0446,0.0821,0.0464,0.8309,none
27b,base,healthy_q8,q4_boundary_pair_72_28,epistemic,560,0.9464,0.8214,0.9695,0.9929,0.0339,0.0179,0.1393,0.0393,0.7946,none
27b,base,healthy_q8,q4_boundary_pair_72_28,forensic,560,0.9643,0.8375,0.9721,0.9875,0.0232,0.0357,0.1089,0.05,0.8122,none
27b,base,healthy_q8,q4_boundary_pair_72_28,generalist,560,0.9625,0.8071,0.9701,0.9929,0.025,0.0321,0.1429,0.0464,0.7795,none
27b,base,healthy_q8,q4_boundary_pair_72_28,math,560,0.9607,0.7875,0.9676,0.9875,0.0214,0.0286,0.1786,0.0589,0.7581,none
27b,base,healthy_q8,q4_boundary_pair_72_28,planning,560,0.9571,0.8232,0.9683,0.9929,0.0232,0.0393,0.1161,0.0607,0.7961,none
27b,base,healthy_q8,q4_boundary_pair_72_28,rhetoric,560,0.9571,0.8107,0.9698,0.9929,0.0357,0.0339,0.1357,0.0411,0.7803,none
27b,base,healthy_q8,q4_boundary_pair_72_28,spatial,560,0.9607,0.8518,0.9703,0.9875,0.0268,0.0232,0.1036,0.0571,0.828,none
27b,base,healthy_q8,q4_generalist_pair_72_28,adversarial,560,0.9661,0.8393,0.9708,0.9911,0.0286,0.0232,0.1304,0.05,0.8131,none
27b,base,healthy_q8,q4_generalist_pair_72_28,boundary,560,0.9589,0.8357,0.9683,0.9875,0.0304,0.0161,0.1286,0.0536,0.8104,none
27b,base,healthy_q8,q4_generalist_pair_72_28,coding,560,0.9625,0.8125,0.9703,0.9929,0.0304,0.0375,0.1268,0.0464,0.7834,none
27b,base,healthy_q8,q4_generalist_pair_72_28,epistemic,560,0.9429,0.8143,0.9656,0.9857,0.0339,0.0125,0.1321,0.05,0.7885,none
27b,base,healthy_q8,q4_generalist_pair_72_28,forensic,560,0.9554,0.8375,0.9691,0.9786,0.0339,0.0232,0.1018,0.0393,0.8126,none
27b,base,healthy_q8,q4_generalist_pair_72_28,generalist,560,0.9571,0.8357,0.9733,0.9964,0.0214,0.0179,0.1232,0.0464,0.8135,none
27b,base,healthy_q8,q4_generalist_pair_72_28,math,560,0.95,0.7929,0.9657,0.9893,0.0304,0.0196,0.1589,0.0589,0.7642,none
27b,base,healthy_q8,q4_generalist_pair_72_28,planning,560,0.9571,0.8446,0.9678,0.9821,0.0268,0.0089,0.1179,0.0536,0.8227,none
27b,base,healthy_q8,q4_generalist_pair_72_28,rhetoric,560,0.9536,0.8268,0.972,0.9946,0.025,0.0214,0.1304,0.05,0.8021,none
27b,base,healthy_q8,q4_generalist_pair_72_28,spatial,560,0.9625,0.8696,0.971,0.9857,0.0268,0.0143,0.0857,0.0571,0.849,none
27b,base,q8_k_m,q2_amplifier_low_echo,adversarial,560,0.9214,0.5804,0.935,0.9929,0.05,0.2964,0.1357,0.0554,0.4924,none
27b,base,q8_k_m,q2_amplifier_low_echo,boundary,560,0.9161,0.5304,0.9311,0.9875,0.0482,0.3054,0.1607,0.0571,0.4391,none
27b,base,q8_k_m,q2_amplifier_low_echo,coding,560,0.9446,0.5679,0.9414,0.9893,0.025,0.3018,0.1589,0.0446,0.4851,none
27b,base,q8_k_m,q2_amplifier_low_echo,epistemic,560,0.9214,0.6054,0.9438,0.9929,0.0518,0.2571,0.1357,0.0357,0.5257,none
