model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,degraded_instruct,base_f16,q4_generalist_pair_72_28,extreme,1400,0.9664,0.7864,0.9686,0.9879,0.0293,0.0493,0.1536,0.0457,0.7532,none
27b,degraded_instruct,base_f16,q4_generalist_pair_72_28,high,1400,0.9679,0.8586,0.973,0.9871,0.0257,0.0221,0.1014,0.0471,0.836,none
27b,degraded_instruct,base_f16,q4_generalist_pair_72_28,low,1400,0.9407,0.8664,0.975,0.9857,0.0157,0.0086,0.0736,0.0421,0.852,none
27b,degraded_instruct,base_f16,q4_generalist_pair_72_28,medium,1400,0.9693,0.8686,0.9761,0.9907,0.0136,0.0214,0.0914,0.0543,0.8502,none
27b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.6736,0.2457,0.7968,0.8514,0.17,0.37,0.6443,0.2179,0.0583,distractor_capture
27b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.7407,0.3729,0.8437,0.8857,0.1543,0.2536,0.4393,0.1657,0.2324,none
27b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.8829,0.5336,0.9211,0.9493,0.0664,0.2336,0.2386,0.0436,0.4457,none
27b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.8014,0.4443,0.881,0.9136,0.12,0.26,0.3064,0.0971,0.3269,none
27b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.4279,0.2293,0.646,0.7964,0.225,0.0614,0.595,1.1979,0.042,none
27b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,high,1400,0.5071,0.3493,0.6891,0.8386,0.1936,0.0393,0.3986,0.9693,0.203,none
27b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,low,1400,0.6429,0.4907,0.8324,0.8986,0.1014,0.0343,0.2257,0.3557,0.4176,none
27b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,medium,1400,0.5821,0.4536,0.7625,0.8643,0.1479,0.0307,0.2979,0.6821,0.3451,none
27b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,extreme,1400,0.4436,0.2343,0.6568,0.7929,0.2414,0.0764,0.6086,1.08,0.0439,cascade
27b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,high,1400,0.525,0.3743,0.7146,0.8564,0.1971,0.04,0.3736,0.8607,0.2342,none
27b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,low,1400,0.6943,0.54,0.851,0.8871,0.0921,0.0229,0.2357,0.2907,0.4744,none
27b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,medium,1400,0.6243,0.4693,0.7886,0.8693,0.1357,0.0379,0.3036,0.5793,0.3678,none
27b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,extreme,1400,0.2429,0.1264,0.489,0.7229,0.3279,0.0629,0.6471,1.8864,-0.1306,cascade
27b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,high,1400,0.2914,0.2036,0.5387,0.7536,0.2771,0.04,0.4229,1.5564,0.0008,cascade
27b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,low,1400,0.4043,0.32,0.6976,0.8186,0.1271,0.0236,0.2207,0.7564,0.2217,none
27b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,medium,1400,0.3843,0.3143,0.6212,0.7743,0.175,0.0314,0.3093,1.2393,0.1688,none
27b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,extreme,1400,0.1857,0.1014,0.4521,0.7157,0.3157,0.0486,0.6979,2.1207,-0.1649,cascade
27b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,high,1400,0.24,0.1736,0.5046,0.7471,0.26,0.0221,0.5,1.7421,-0.036,cascade
27b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,low,1400,0.3757,0.3129,0.6944,0.85,0.1357,0.01,0.2279,0.7871,0.2126,none
27b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,medium,1400,0.3429,0.2836,0.6042,0.7993,0.1886,0.0171,0.32,1.3286,0.1315,none
27b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,extreme,1400,0.7793,0.2879,0.8556,0.9264,0.135,0.3743,0.54,0.0643,0.1261,distractor_capture
27b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,high,1400,0.8629,0.3986,0.9004,0.98,0.1043,0.3179,0.3614,0.0636,0.2716,none
27b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,low,1400,0.8757,0.5657,0.9304,0.9879,0.0793,0.1971,0.2021,0.0443,0.4841,none
27b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,medium,1400,0.8829,0.4993,0.9212,0.9893,0.0886,0.255,0.2757,0.0443,0.3974,none
27b,degraded_instruct,damaged_q2,q3_routed_tri_68,extreme,1400,0.7614,0.4143,0.8534,0.9014,0.1493,0.0664,0.525,0.2429,0.3021,none
27b,degraded_instruct,damaged_q2,q3_routed_tri_68,high,1400,0.7807,0.525,0.8744,0.9343,0.1329,0.0379,0.3579,0.2279,0.4375,none
27b,degraded_instruct,damaged_q2,q3_routed_tri_68,low,1400,0.8936,0.7207,0.9503,0.9821,0.0664,0.0207,0.1936,0.0429,0.679,none
27b,degraded_instruct,damaged_q2,q3_routed_tri_68,medium,1400,0.8593,0.6129,0.9207,0.9586,0.0936,0.0307,0.2893,0.1007,0.5505,none
27b,degraded_instruct,damaged_q2,q3_stability_tri_72,extreme,1400,0.77,0.4107,0.8673,0.9243,0.1457,0.0764,0.5336,0.1907,0.2995,none
27b,degraded_instruct,damaged_q2,q3_stability_tri_72,high,1400,0.82,0.5757,0.8935,0.9464,0.1157,0.04,0.3293,0.1821,0.4976,none
27b,degraded_instruct,damaged_q2,q3_stability_tri_72,low,1400,0.8964,0.7207,0.953,0.9864,0.0586,0.0207,0.1786,0.0479,0.6823,none
27b,degraded_instruct,damaged_q2,q3_stability_tri_72,medium,1400,0.8836,0.6607,0.935,0.965,0.0864,0.035,0.2457,0.0636,0.6049,none
27b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,extreme,1400,0.5786,0.3286,0.7374,0.8214,0.1786,0.0621,0.525,0.7793,0.1816,none
27b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,high,1400,0.5921,0.4257,0.7542,0.8521,0.175,0.0336,0.3593,0.685,0.3035,none
27b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,low,1400,0.74,0.5886,0.8784,0.9057,0.0736,0.0193,0.2,0.23,0.5351,none
27b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,medium,1400,0.6886,0.5507,0.8199,0.8671,0.1143,0.0314,0.2464,0.4729,0.4668,none
27b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.5279,0.3107,0.708,0.8607,0.2014,0.0507,0.5557,0.9657,0.1474,none
27b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,high,1400,0.5921,0.4186,0.7501,0.8921,0.1786,0.03,0.3979,0.74,0.2902,none
27b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,low,1400,0.7429,0.6179,0.8949,0.955,0.0743,0.0079,0.1864,0.215,0.5683,none
27b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.6829,0.5371,0.8204,0.9107,0.1243,0.0193,0.2707,0.4971,0.4495,none
27b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.8686,0.3929,0.8941,0.9871,0.09,0.3807,0.3779,0.0614,0.2564,none
27b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,high,1400,0.8893,0.4571,0.9145,0.9914,0.0871,0.3114,0.3071,0.0536,0.3415,none
27b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,low,1400,0.91,0.6057,0.9419,0.9879,0.0521,0.2086,0.1714,0.0379,0.5328,none
27b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,medium,1400,0.9093,0.5479,0.9325,0.9907,0.0643,0.2671,0.2086,0.045,0.4562,none
27b,degraded_instruct,damaged_q3,q3_routed_tri_68,extreme,1400,0.9007,0.5871,0.9334,0.9929,0.0907,0.0636,0.3571,0.0621,0.5155,none
27b,degraded_instruct,damaged_q3,q3_routed_tri_68,high,1400,0.9029,0.685,0.9448,0.9893,0.0886,0.0407,0.2307,0.0479,0.6294,none
27b,degraded_instruct,damaged_q3,q3_routed_tri_68,low,1400,0.9221,0.7879,0.9646,0.9886,0.0457,0.0236,0.1329,0.0343,0.7571,none
27b,degraded_instruct,damaged_q3,q3_routed_tri_68,medium,1400,0.9257,0.7464,0.9572,0.9893,0.0571,0.0393,0.1779,0.0493,0.7047,none
27b,degraded_instruct,damaged_q3,q3_stability_tri_72,extreme,1400,0.9043,0.5793,0.9326,0.9879,0.0886,0.0693,0.3443,0.0707,0.5078,none
27b,degraded_instruct,damaged_q3,q3_stability_tri_72,high,1400,0.9164,0.7114,0.9504,0.9936,0.0729,0.045,0.2143,0.055,0.6607,none
27b,degraded_instruct,damaged_q3,q3_stability_tri_72,low,1400,0.9271,0.7886,0.9672,0.9907,0.0379,0.025,0.1321,0.0357,0.7599,none
27b,degraded_instruct,damaged_q3,q3_stability_tri_72,medium,1400,0.9136,0.7493,0.9537,0.9879,0.0679,0.0336,0.1729,0.05,0.7059,none
27b,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,extreme,1400,0.8829,0.5814,0.924,0.9643,0.0907,0.0536,0.3607,0.0807,0.5106,none
27b,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,high,1400,0.8936,0.6614,0.939,0.9807,0.09,0.0321,0.2457,0.06,0.6053,none
27b,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,low,1400,0.9136,0.7793,0.9621,0.9879,0.0529,0.0171,0.1321,0.035,0.7477,none
27b,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.9243,0.7343,0.9557,0.9943,0.0614,0.0357,0.195,0.05,0.6906,none
27b,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.8971,0.56,0.9316,0.9907,0.0929,0.05,0.3871,0.0564,0.4884,none
27b,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,high,1400,0.9121,0.6764,0.9476,0.9914,0.0721,0.03,0.2686,0.0486,0.6249,none
27b,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,low,1400,0.9186,0.7836,0.9639,0.9943,0.0457,0.0143,0.1393,0.0393,0.7539,none
27b,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.9036,0.7321,0.9489,0.9886,0.0771,0.0257,0.1993,0.0514,0.6853,none
27b,degraded_instruct,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.8907,0.4,0.9033,0.9893,0.0707,0.3807,0.3507,0.0614,0.2715,none
27b,degraded_instruct,damaged_q4,q2_amplifier_low_echo,high,1400,0.9129,0.4943,0.9256,0.9893,0.0621,0.3243,0.2293,0.0557,0.3897,none
27b,degraded_instruct,damaged_q4,q2_amplifier_low_echo,low,1400,0.9207,0.6164,0.9476,0.9893,0.045,0.2007,0.1607,0.0329,0.5483,none
27b,degraded_instruct,damaged_q4,q2_amplifier_low_echo,medium,1400,0.9071,0.5464,0.9321,0.9857,0.0657,0.285,0.17,0.0471,0.4538,none
27b,degraded_instruct,damaged_q4,q3_routed_tri_68,extreme,1400,0.93,0.67,0.951,0.9914,0.0643,0.0729,0.24,0.0536,0.6143,none
27b,degraded_instruct,damaged_q4,q3_routed_tri_68,high,1400,0.9257,0.715,0.9553,0.9921,0.0636,0.0486,0.2007,0.0479,0.6678,none
27b,degraded_instruct,damaged_q4,q3_routed_tri_68,low,1400,0.9371,0.8307,0.972,0.9879,0.0236,0.0221,0.1021,0.04,0.809,none
27b,degraded_instruct,damaged_q4,q3_routed_tri_68,medium,1400,0.9329,0.7764,0.9601,0.9879,0.0486,0.0336,0.1493,0.0557,0.7404,none
27b,degraded_instruct,damaged_q4,q3_stability_tri_72,extreme,1400,0.9221,0.6536,0.9458,0.99,0.07,0.0636,0.265,0.0629,0.5955,none
27b,degraded_instruct,damaged_q4,q3_stability_tri_72,high,1400,0.9357,0.7421,0.9589,0.99,0.0536,0.0443,0.1871,0.0479,0.6998,none
27b,degraded_instruct,damaged_q4,q3_stability_tri_72,low,1400,0.935,0.8121,0.9715,0.9929,0.0271,0.0243,0.1121,0.0386,0.7882,none
27b,degraded_instruct,damaged_q4,q3_stability_tri_72,medium,1400,0.9336,0.8029,0.9636,0.9871,0.0436,0.0293,0.1286,0.0521,0.771,none
27b,degraded_instruct,damaged_q4,q4_boundary_pair_72_28,extreme,1400,0.9136,0.6486,0.9449,0.9921,0.0779,0.055,0.2693,0.055,0.5899,none
27b,degraded_instruct,damaged_q4,q4_boundary_pair_72_28,high,1400,0.9257,0.73,0.9541,0.9893,0.065,0.0364,0.1986,0.0493,0.6849,none
27b,degraded_instruct,damaged_q4,q4_boundary_pair_72_28,low,1400,0.9314,0.82,0.9692,0.9893,0.0357,0.0207,0.1029,0.0357,0.7951,none
27b,degraded_instruct,damaged_q4,q4_boundary_pair_72_28,medium,1400,0.9421,0.7879,0.9654,0.995,0.045,0.0221,0.1464,0.0443,0.756,none
27b,degraded_instruct,damaged_q4,q4_generalist_pair_72_28,extreme,1400,0.9229,0.6529,0.9445,0.9929,0.0693,0.0514,0.2914,0.0636,0.5953,none
27b,degraded_instruct,damaged_q4,q4_generalist_pair_72_28,high,1400,0.9207,0.7343,0.9522,0.9907,0.0686,0.0236,0.2021,0.0543,0.6901,none
27b,degraded_instruct,damaged_q4,q4_generalist_pair_72_28,low,1400,0.94,0.83,0.9725,0.9886,0.0271,0.0093,0.1129,0.0321,0.8094,none
27b,degraded_instruct,damaged_q4,q4_generalist_pair_72_28,medium,1400,0.9286,0.7864,0.9608,0.9886,0.0529,0.0193,0.1493,0.0471,0.7524,none
27b,degraded_instruct,healthy_q6,q2_amplifier_low_echo,extreme,1400,0.8957,0.4436,0.9095,0.9921,0.0714,0.3521,0.2836,0.0671,0.3257,none
27b,degraded_instruct,healthy_q6,q2_amplifier_low_echo,high,1400,0.9157,0.54,0.9318,0.9864,0.0571,0.2929,0.2107,0.0479,0.445,none
27b,degraded_instruct,healthy_q6,q2_amplifier_low_echo,low,1400,0.92,0.6257,0.9472,0.985,0.0371,0.2279,0.13,0.0393,0.5566,none
27b,degraded_instruct,healthy_q6,q2_amplifier_low_echo,medium,1400,0.915,0.5771,0.936,0.9864,0.055,0.2707,0.1571,0.0543,0.4912,none
27b,degraded_instruct,healthy_q6,q3_routed_tri_68,extreme,1400,0.9393,0.7057,0.9564,0.9929,0.0543,0.0743,0.205,0.055,0.6554,none
27b,degraded_instruct,healthy_q6,q3_routed_tri_68,high,1400,0.9564,0.7979,0.9682,0.9907,0.0371,0.045,0.13,0.0479,0.7649,none
27b,degraded_instruct,healthy_q6,q3_routed_tri_68,low,1400,0.945,0.85,0.9759,0.9936,0.0214,0.0193,0.0886,0.0357,0.8308,none
27b,degraded_instruct,healthy_q6,q3_routed_tri_68,medium,1400,0.9607,0.82,0.9715,0.9914,0.0229,0.0464,0.1136,0.0557,0.792,none
27b,degraded_instruct,healthy_q6,q3_stability_tri_72,extreme,1400,0.9514,0.725,0.9599,0.9921,0.0464,0.0793,0.1836,0.0543,0.6778,none
27b,degraded_instruct,healthy_q6,q3_stability_tri_72,high,1400,0.9536,0.7729,0.9657,0.9914,0.0371,0.045,0.165,0.0486,0.7371,none
27b,degraded_instruct,healthy_q6,q3_stability_tri_72,low,1400,0.9521,0.8543,0.9787,0.9921,0.0129,0.0171,0.085,0.0343,0.8385,none
27b,degraded_instruct,healthy_q6,q3_stability_tri_72,medium,1400,0.9629,0.8429,0.9709,0.9893,0.0279,0.0393,0.0964,0.0557,0.8161,none
27b,degraded_instruct,healthy_q6,q4_boundary_pair_72_28,extreme,1400,0.9443,0.7107,0.9562,0.9921,0.0529,0.0636,0.2136,0.055,0.6623,none
27b,degraded_instruct,healthy_q6,q4_boundary_pair_72_28,high,1400,0.955,0.7971,0.9651,0.9879,0.0321,0.0336,0.16,0.0571,0.7651,none
27b,degraded_instruct,healthy_q6,q4_boundary_pair_72_28,low,1400,0.9514,0.8479,0.9773,0.9921,0.0193,0.0164,0.0957,0.0307,0.8296,none
27b,degraded_instruct,healthy_q6,q4_boundary_pair_72_28,medium,1400,0.9571,0.8364,0.972,0.9857,0.0293,0.03,0.1043,0.0407,0.8113,none
27b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.94,0.7207,0.9554,0.9907,0.0471,0.0486,0.225,0.065,0.6756,none
27b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9579,0.785,0.963,0.985,0.0357,0.0214,0.1764,0.0536,0.7532,none
27b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,low,1400,0.9414,0.8521,0.9746,0.99,0.02,0.0114,0.0857,0.0393,0.835,none
27b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.9436,0.845,0.9657,0.9921,0.0421,0.0171,0.0979,0.0614,0.818,none
27b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.9129,0.4343,0.913,0.9886,0.0571,0.3829,0.2693,0.0579,0.3161,none
27b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,high,1400,0.9236,0.5543,0.9347,0.9857,0.0543,0.3057,0.1621,0.0493,0.4614,none
27b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,low,1400,0.9279,0.6329,0.9502,0.9907,0.0314,0.2186,0.14,0.0386,0.5666,none
27b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,medium,1400,0.9364,0.5914,0.9444,0.99,0.0357,0.2821,0.1457,0.0457,0.5103,none
27b,degraded_instruct,healthy_q8,q3_routed_tri_68,extreme,1400,0.9586,0.7379,0.9625,0.9907,0.0371,0.085,0.1771,0.0593,0.6926,none
27b,degraded_instruct,healthy_q8,q3_routed_tri_68,high,1400,0.9607,0.8064,0.9697,0.9879,0.0293,0.0421,0.1364,0.0471,0.7759,none
27b,degraded_instruct,healthy_q8,q3_routed_tri_68,low,1400,0.945,0.8507,0.9773,0.9929,0.0207,0.03,0.0764,0.035,0.8306,none
27b,degraded_instruct,healthy_q8,q3_routed_tri_68,medium,1400,0.9671,0.845,0.9736,0.9871,0.0221,0.0371,0.0986,0.0479,0.8206,none
27b,degraded_instruct,healthy_q8,q3_stability_tri_72,extreme,1400,0.9557,0.7364,0.963,0.9857,0.0393,0.0786,0.1714,0.0471,0.6929,none
27b,degraded_instruct,healthy_q8,q3_stability_tri_72,high,1400,0.9593,0.8043,0.9661,0.9921,0.03,0.0307,0.1507,0.065,0.7738,none
27b,degraded_instruct,healthy_q8,q3_stability_tri_72,low,1400,0.9329,0.8443,0.9732,0.9886,0.0207,0.0214,0.0771,0.045,0.8254,none
27b,degraded_instruct,healthy_q8,q3_stability_tri_72,medium,1400,0.9679,0.845,0.9777,0.9914,0.0164,0.0429,0.0929,0.0421,0.822,none
27b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.9457,0.7379,0.9561,0.9871,0.0457,0.06,0.1836,0.0736,0.6938,none
27b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,high,1400,0.965,0.82,0.97,0.9879,0.0286,0.035,0.13,0.0493,0.7916,none
27b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,low,1400,0.9436,0.8536,0.9761,0.9871,0.0214,0.0193,0.0779,0.0336,0.8354,none
27b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9779,0.8579,0.9778,0.9893,0.0136,0.0207,0.1093,0.0386,0.839,none
27b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.9571,0.7571,0.962,0.9921,0.0379,0.0436,0.1893,0.0621,0.7188,none
27b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,high,1400,0.9621,0.8229,0.9694,0.9936,0.0314,0.0221,0.1357,0.0514,0.7956,none
27b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9586,0.8793,0.9807,0.9921,0.015,0.0121,0.075,0.0271,0.865,none
27b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.9629,0.8693,0.9742,0.99,0.025,0.02,0.0871,0.0471,0.8485,none
27b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.9157,0.47,0.9176,0.99,0.0564,0.3636,0.2329,0.0571,0.3589,none
27b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,high,1400,0.9293,0.5486,0.9356,0.985,0.0479,0.2993,0.1821,0.05,0.4573,none
27b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,low,1400,0.9307,0.645,0.9529,0.9921,0.0357,0.2071,0.1207,0.0336,0.5815,none
27b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,medium,1400,0.9214,0.5893,0.9402,0.9929,0.0464,0.285,0.1221,0.06,0.5056,none
27b,degraded_instruct,q8_k_m,q3_routed_tri_68,extreme,1400,0.9621,0.7664,0.9659,0.9907,0.0329,0.0593,0.1664,0.0536,0.7287,none
27b,degraded_instruct,q8_k_m,q3_routed_tri_68,high,1400,0.9657,0.8079,0.9701,0.9886,0.0279,0.0379,0.1379,0.0471,0.7785,none
27b,degraded_instruct,q8_k_m,q3_routed_tri_68,low,1400,0.9507,0.8486,0.9769,0.9886,0.0157,0.0329,0.0786,0.0357,0.8292,none
27b,degraded_instruct,q8_k_m,q3_routed_tri_68,medium,1400,0.9636,0.8393,0.9743,0.9886,0.0243,0.0457,0.0914,0.045,0.8133,none
27b,degraded_instruct,q8_k_m,q3_stability_tri_72,extreme,1400,0.9557,0.77,0.9647,0.9943,0.0379,0.065,0.1571,0.0586,0.7301,none
27b,degraded_instruct,q8_k_m,q3_stability_tri_72,high,1400,0.9771,0.83,0.9758,0.9914,0.0164,0.0507,0.1129,0.0493,0.8034,none
27b,degraded_instruct,q8_k_m,q3_stability_tri_72,low,1400,0.9443,0.8486,0.9772,0.9936,0.0157,0.0271,0.0736,0.0414,0.8305,none
27b,degraded_instruct,q8_k_m,q3_stability_tri_72,medium,1400,0.9593,0.8593,0.9745,0.9893,0.0236,0.0314,0.085,0.0471,0.8368,none
27b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,extreme,1400,0.9593,0.7743,0.9643,0.9886,0.0336,0.0636,0.155,0.0614,0.736,none
27b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,high,1400,0.9657,0.8243,0.9721,0.9964,0.0279,0.0343,0.1257,0.05,0.7965,none
27b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,low,1400,0.945,0.8643,0.9769,0.9907,0.0186,0.0171,0.0686,0.0379,0.8479,none
27b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,medium,1400,0.9629,0.855,0.9745,0.99,0.0257,0.0336,0.0857,0.045,0.8315,none
27b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,extreme,1400,0.9621,0.7686,0.9635,0.9843,0.0314,0.0507,0.1707,0.06,0.7323,none
27b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,high,1400,0.9686,0.8379,0.9708,0.9871,0.0243,0.0257,0.1257,0.0521,0.8128,none
27b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,low,1400,0.9407,0.8621,0.9756,0.9929,0.015,0.0079,0.0807,0.045,0.8474,none
27b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,medium,1400,0.9757,0.8629,0.9772,0.9936,0.015,0.025,0.1,0.0471,0.843,none
27b,instruct,base_f16,q2_amplifier_low_echo,extreme,1400,0.9214,0.4957,0.9233,0.99,0.0471,0.34,0.2179,0.06,0.3931,none
27b,instruct,base_f16,q2_amplifier_low_echo,high,1400,0.9464,0.5829,0.9425,0.9893,0.0364,0.2929,0.16,0.0479,0.4982,none
27b,instruct,base_f16,q2_amplifier_low_echo,low,1400,0.94,0.6779,0.9575,0.9914,0.0286,0.1936,0.1121,0.03,0.6201,none
27b,instruct,base_f16,q2_amplifier_low_echo,medium,1400,0.9343,0.5986,0.9461,0.9893,0.0379,0.2714,0.1357,0.0407,0.52,none
27b,instruct,base_f16,q3_routed_tri_68,extreme,1400,0.9686,0.7829,0.968,0.9907,0.0264,0.0621,0.1536,0.0564,0.7474,none
27b,instruct,base_f16,q3_routed_tri_68,high,1400,0.9721,0.8536,0.9728,0.985,0.0179,0.0357,0.0979,0.0607,0.8302,none
27b,instruct,base_f16,q3_routed_tri_68,low,1400,0.9464,0.8721,0.9785,0.9864,0.0093,0.0171,0.0621,0.0421,0.8588,none
27b,instruct,base_f16,q3_routed_tri_68,medium,1400,0.9764,0.88,0.9794,0.9886,0.0143,0.025,0.075,0.04,0.8627,none
27b,instruct,base_f16,q3_stability_tri_72,extreme,1400,0.9614,0.7679,0.9653,0.99,0.0321,0.0671,0.1557,0.06,0.7293,none
27b,instruct,base_f16,q3_stability_tri_72,high,1400,0.9779,0.8293,0.9775,0.9929,0.0157,0.0457,0.1164,0.0414,0.804,none
27b,instruct,base_f16,q3_stability_tri_72,low,1400,0.9514,0.8757,0.9789,0.9914,0.0121,0.0171,0.0621,0.0386,0.8617,none
27b,instruct,base_f16,q3_stability_tri_72,medium,1400,0.97,0.8636,0.9769,0.9914,0.0179,0.025,0.085,0.0464,0.8441,none
27b,instruct,base_f16,q4_boundary_pair_72_28,extreme,1400,0.9614,0.7814,0.9663,0.9871,0.0307,0.055,0.1564,0.0536,0.746,none
27b,instruct,base_f16,q4_boundary_pair_72_28,high,1400,0.975,0.8457,0.9742,0.99,0.0207,0.0257,0.1186,0.0464,0.8226,none
27b,instruct,base_f16,q4_boundary_pair_72_28,low,1400,0.9543,0.8821,0.9787,0.9843,0.0129,0.0136,0.0657,0.0329,0.8687,none
27b,instruct,base_f16,q4_boundary_pair_72_28,medium,1400,0.9693,0.8857,0.9777,0.9907,0.0186,0.0214,0.0693,0.0464,0.868,none
27b,instruct,base_f16,q4_generalist_pair_72_28,extreme,1400,0.9607,0.7879,0.9667,0.9893,0.0321,0.0379,0.1579,0.0536,0.7553,none
27b,instruct,base_f16,q4_generalist_pair_72_28,high,1400,0.9721,0.8436,0.9739,0.9943,0.0221,0.0107,0.1286,0.0464,0.8222,none
27b,instruct,base_f16,q4_generalist_pair_72_28,low,1400,0.9464,0.8821,0.9764,0.9864,0.0157,0.005,0.0664,0.0393,0.8691,none
27b,instruct,base_f16,q4_generalist_pair_72_28,medium,1400,0.9664,0.8786,0.9758,0.9886,0.0207,0.015,0.0786,0.0464,0.8607,none
27b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.5714,0.2257,0.7409,0.7907,0.2257,0.3521,0.6557,0.3729,0.0165,distractor_capture
27b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.6507,0.3164,0.7883,0.8257,0.1686,0.3021,0.4514,0.3336,0.1526,none
27b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.8207,0.525,0.8961,0.8864,0.0871,0.205,0.255,0.065,0.4342,none
27b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.7429,0.3993,0.8524,0.8564,0.1214,0.245,0.3643,0.1593,0.2768,none
27b,instruct,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.3029,0.1693,0.5455,0.7221,0.2829,0.0636,0.6493,1.6007,-0.0603,cascade
