signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+STATE_BUFFER,0.8729,0.887,0.7505,0.8191,0.0,0.0007,0.0466,0.5737,0.6932,1.2018,0.0214,0.8457
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+GAIN_CLAMP,0.8727,0.8881,0.7548,0.817,0.0,0.0004,0.0498,0.5505,0.792,0.7775,0.0184,0.8371
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER,0.8725,0.8877,0.7641,0.8168,0.0,0.0018,0.0488,0.5739,0.7892,0.7464,0.0146,0.8557
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+REDUNDANCY+GAIN_CLAMP,0.8725,0.8904,0.7718,0.8211,0.0,0.0011,0.0488,0.5573,0.6404,1.0845,0.0152,0.8471
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+GAIN_CLAMP,0.8723,0.8877,0.7575,0.8164,0.0,0.0,0.0521,0.5548,0.6819,0.9966,0.017,0.85
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC,0.8721,0.887,0.757,0.798,0.0,0.0,0.0468,0.543,0.7488,1.1761,0.0234,0.8529
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.8721,0.8881,0.7579,0.8175,0.0,0.0005,0.0436,0.5782,0.6408,1.1034,0.0182,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+REDUNDANCY,0.8721,0.8869,0.7546,0.8109,0.0,0.0004,0.0459,0.5691,0.6991,1.2916,0.0236,0.8486
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8718,0.887,0.7461,0.8179,0.0,0.0004,0.0445,0.5677,0.6482,1.3041,0.0173,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.8716,0.8885,0.7429,0.8145,0.0,0.0005,0.0504,0.5141,0.6819,0.9907,0.0193,0.8514
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8714,0.8877,0.7395,0.8155,0.0,0.0004,0.0532,0.5125,0.6427,1.0925,0.0163,0.8486
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+SUPPRESSION,0.8711,0.8877,0.7409,0.8082,0.0,0.0013,0.0459,0.5175,0.6932,1.2559,0.0198,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+REDUNDANCY+GAIN_CLAMP,0.8709,0.887,0.7707,0.8063,0.0,0.0,0.0525,0.5709,0.6394,1.067,0.0177,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+REDUNDANCY,0.8709,0.8863,0.7564,0.8082,0.0,0.0005,0.0502,0.558,0.6825,0.9929,0.0152,0.8343
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+STATE_BUFFER+GAIN_CLAMP,0.8707,0.8897,0.7555,0.8214,0.0,0.0005,0.0454,0.5527,0.6938,1.2027,0.0218,0.8486
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY,0.8707,0.8854,0.7557,0.8118,0.0,0.0005,0.0462,0.5927,0.7366,0.9098,0.0187,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+ECC+REDUNDANCY,0.8705,0.8863,0.7584,0.8055,0.0,0.0004,0.0459,0.5714,0.6546,1.4086,0.0211,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8704,0.8874,0.7341,0.8173,0.0,0.0004,0.0502,0.5196,0.6813,0.947,0.0148,0.8514
lora_candidate_repeat,0.78,17,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+STATE_BUFFER+CHECKSUM+ECC+STATE_BUFFER,0.8702,0.8855,0.7441,0.8125,0.0,0.0002,0.0445,0.5768,0.5682,1.8366,0.0207,0.8486
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+STATE_BUFFER,0.8702,0.8876,0.7588,0.8211,0.0,0.0002,0.0488,0.5809,0.681,0.9796,0.0168,0.8443
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.87,0.8862,0.7434,0.8098,0.0,0.0,0.0466,0.5521,0.6403,1.0913,0.0191,0.8514
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+REDUNDANCY+SUPPRESSION,0.87,0.8889,0.7488,0.808,0.0,0.0014,0.0427,0.525,0.6495,1.3221,0.018,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.8698,0.887,0.7457,0.7993,0.0,0.0004,0.0514,0.5052,0.6793,0.9836,0.0157,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.8696,0.8899,0.7575,0.8125,0.0,0.0005,0.0514,0.5175,0.6401,1.1223,0.0143,0.8557
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.8696,0.8863,0.7425,0.8155,0.0,0.0002,0.0475,0.5571,0.6839,0.9927,0.0155,0.8443
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+GAIN_CLAMP,0.8695,0.8867,0.7525,0.8089,0.0,0.0007,0.0479,0.5548,0.7301,0.8473,0.0171,0.8486
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM,0.8691,0.8854,0.7473,0.8,0.0,0.0004,0.0457,0.5493,0.7925,0.8139,0.0166,0.84
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+ECC+STATE_BUFFER,0.8688,0.8882,0.763,0.8205,0.0,0.0,0.0495,0.5775,0.6574,1.4986,0.0204,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+REDUNDANCY,0.8688,0.8873,0.7661,0.8041,0.0,0.0004,0.0446,0.5746,0.6851,1.0388,0.018,0.8343
lora_candidate_repeat,0.78,11,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8686,0.8859,0.7552,0.8155,0.0,0.0002,0.0545,0.5668,0.8587,0.6659,0.0209,0.8443
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.8686,0.8892,0.7621,0.8187,0.0,0.0002,0.0502,0.5555,0.6422,1.1473,0.0168,0.8329
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8666,0.8856,0.7454,0.8146,0.0,0.0007,0.05,0.5618,0.6798,0.9363,0.0164,0.8229
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8657,0.8878,0.7466,0.8105,0.0,0.0011,0.0518,0.5157,0.6377,1.0193,0.0171,0.8471
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION,0.8639,0.8867,0.75,0.8071,0.0,0.0005,0.0536,0.5257,0.6406,1.1086,0.0134,0.8271
