signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
kv_packet,0.64,4,CLOCK+CARRIER+PARITY+STATE_BUFFER,0.7056,0.7937,0.5861,0.6917,0.0,0.0722,0.0667,0.9139,0.5889,0.0,0.0,0.6444
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+PARITY+ECC+COMPRESSION+STATE_BUFFER,0.7056,0.7809,0.6333,0.7944,0.4528,0.0694,0.3917,0.6194,0.6357,0.3083,0.0667,0.6444
kv_packet,0.64,9,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8225,0.6056,0.7417,0.5056,0.0139,0.3139,0.2694,0.7503,0.3417,0.0556,0.6222
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8219,0.7556,0.8,0.4639,0.0194,0.3389,0.5806,0.7,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7056,0.8194,0.6611,0.7722,0.5528,0.0278,0.3972,0.2028,0.784,0.3583,0.0528,0.6222
kv_packet,0.64,7,CLOCK+PARITY+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8156,0.525,0.6444,0.0,0.0333,0.0444,0.6167,0.6103,0.3361,0.0111,0.6222
lora_candidate,0.78,7,CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8124,0.5722,0.7139,0.0,0.0694,0.0611,0.6972,0.629,0.4417,0.0056,0.6222
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8103,0.6417,0.7833,0.4722,0.0167,0.3167,0.6139,0.6528,0.0,0.0,0.6222
kv_packet,0.64,5,CLOCK+CARRIER+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.7056,0.8098,0.5389,0.6056,0.0,0.0167,0.075,0.6333,0.6444,0.0,0.0,0.6222
lora_candidate,0.78,4,FRAME+CARRIER+CHECKSUM+SUPPRESSION,0.7056,0.8082,0.5778,0.6917,0.0,0.075,0.05,0.7278,0.6215,0.0,0.0,0.6222
lora_candidate,0.78,6,FRAME+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8081,0.5556,0.7333,0.0,0.0278,0.0639,0.9472,0.7144,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.805,0.5361,0.6917,0.0,0.025,0.0639,0.8806,0.7215,0.4083,0.0194,0.6222
rag_like,0.48,6,FRAME+CLOCK+PARITY+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7056,0.8048,0.6472,0.6861,0.0,0.0444,0.2222,0.4833,0.7431,0.0,0.0,0.6222
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8042,0.6083,0.7444,0.4528,0.0333,0.3278,0.3861,0.6941,0.4222,0.0389,0.6222
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8023,0.625,0.7778,0.4556,0.0056,0.3639,0.6056,0.6607,0.0,0.0,0.6222
lora_candidate,0.78,4,CLOCK+CHECKSUM+ECC+STATE_BUFFER,0.7056,0.802,0.5639,0.6917,0.0,0.0278,0.0611,0.9722,0.5847,0.1167,0.0056,0.6222
kv_packet,0.64,3,FRAME+CLOCK+CARRIER,0.7056,0.8009,0.6861,0.6806,0.0,0.0694,0.0889,0.9306,0.6889,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8009,0.6417,0.8056,0.3861,0.025,0.4028,0.4306,0.6201,0.0,0.0,0.6222
rag_like,0.48,8,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7994,0.6444,0.7944,0.5778,0.0306,0.4056,0.5139,0.7174,0.0,0.0,0.6222
rag_like,0.48,6,FRAME+CARRIER+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7973,0.5611,0.725,0.0,0.0417,0.2,0.6056,0.5958,0.0,0.0,0.6222
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7966,0.5917,0.7833,0.3917,0.05,0.3528,0.425,0.625,0.0,0.0,0.6222
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7056,0.7932,0.5583,0.5389,0.0,0.0278,0.0833,0.6806,0.7241,0.0,0.0,0.6222
rag_like,0.48,5,FRAME+CARRIER+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.7056,0.7878,0.5806,0.6639,0.0,0.0333,0.1639,0.8083,0.7483,0.0,0.0,0.6222
rag_like,0.48,6,CLOCK+CARRIER+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7857,0.5611,0.6472,0.0,0.0583,0.1861,0.6056,0.6153,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CLOCK+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.7849,0.6222,0.6056,0.0,0.0611,0.2028,0.5889,0.7234,0.0,0.0,0.6222
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+ROUTER+PARITY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8196,0.7111,0.7861,0.4972,0.0556,0.3194,0.3583,0.7035,0.0,0.0,0.6
lora_candidate,0.78,6,FRAME+CLOCK+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7056,0.8177,0.6278,0.7389,0.0,0.0472,0.0917,0.7833,0.6167,0.0,0.0,0.6
lora_candidate,0.78,5,FRAME+CLOCK+PARITY+CHECKSUM+SUPPRESSION,0.7056,0.8147,0.6111,0.6611,0.0,0.0417,0.0583,0.7583,0.6422,0.0,0.0,0.6
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8137,0.575,0.8111,0.4278,0.0194,0.3333,0.3833,0.6135,0.0,0.0,0.6
kv_packet,0.64,6,CLOCK+CARRIER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.813,0.5806,0.6861,0.0,0.0111,0.0667,0.8944,0.638,0.0,0.0,0.6
lora_candidate,0.78,5,FRAME+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7056,0.8129,0.5694,0.6861,0.0,0.0361,0.0611,0.775,0.68,0.0,0.0,0.6
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8107,0.6278,0.7778,0.4361,0.0389,0.325,0.4139,0.6365,0.0,0.0,0.6
lora_candidate,0.78,4,FRAME+CLOCK+ECC+REDUNDANCY,0.7056,0.8095,0.6806,0.7028,0.0,0.0667,0.0556,0.9583,0.7736,0.0,0.0,0.6
kv_packet,0.64,6,FRAME+CLOCK+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.7056,0.8094,0.6,0.7083,0.0,0.0111,0.0806,0.9806,0.7356,0.0,0.0,0.6
lora_candidate,0.78,9,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7056,0.8084,0.6556,0.7556,0.5056,0.0111,0.4139,0.325,0.762,0.0,0.0,0.6
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7056,0.8029,0.7056,0.7528,0.5278,0.0833,0.3694,0.3222,0.744,0.0,0.0,0.6
kv_packet,0.64,5,FRAME+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8028,0.5361,0.6889,0.0,0.025,0.0694,0.8778,0.7144,0.0,0.0,0.6
kv_packet,0.64,7,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7056,0.8024,0.5889,0.6444,0.0,0.1028,0.0694,0.5444,0.7774,0.2889,0.0056,0.6
lora_candidate,0.78,6,FRAME+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8018,0.5556,0.6694,0.0,0.0306,0.0694,0.875,0.6972,0.0,0.0,0.6
rag_like,0.48,7,CLOCK+CARRIER+PARITY+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8006,0.6111,0.6444,0.0,0.0333,0.0889,0.8667,0.7083,0.0,0.0,0.6
kv_packet,0.64,3,CLOCK+CARRIER+GAIN_CLAMP,0.7056,0.7991,0.5917,0.6361,0.0,0.05,0.0583,0.85,0.6667,0.0,0.0,0.6
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7986,0.6,0.7722,0.3833,0.0306,0.3111,0.6028,0.623,0.0,0.0,0.6
kv_packet,0.64,6,FRAME+CLOCK+PARITY+ECC+SUPPRESSION+COMPRESSION,0.7056,0.796,0.6306,0.6917,0.0,0.1,0.1167,0.6833,0.6472,0.2333,0.0194,0.6
rag_like,0.48,9,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7056,0.7935,0.5556,0.6167,0.0,0.025,0.1417,0.6667,0.7052,0.5139,0.0056,0.6
kv_packet,0.64,5,FRAME+CARRIER+PARITY+REDUNDANCY+GAIN_CLAMP,0.7056,0.7848,0.6139,0.6694,0.0,0.1139,0.0722,0.8333,0.7706,0.0,0.0,0.6
rag_like,0.48,8,FRAME+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7827,0.5167,0.6806,0.0,0.0639,0.1944,0.5444,0.6608,0.2556,0.0139,0.6
rag_like,0.48,4,FRAME+CLOCK+REDUNDANCY+STATE_BUFFER,0.7056,0.7821,0.6167,0.7028,0.0,0.0528,0.1611,0.9361,0.7292,0.0,0.0,0.6
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8175,0.6389,0.7778,0.4972,0.0333,0.35,0.3139,0.7538,0.0,0.0,0.5778
kv_packet,0.64,10,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8174,0.6083,0.7778,0.5,0.0083,0.3083,0.5083,0.7833,0.6278,0.0694,0.5778
lora_candidate,0.78,6,CLOCK+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7056,0.8148,0.5278,0.6972,0.0,0.0194,0.0583,0.7639,0.6759,0.0,0.0,0.5778
kv_packet,0.64,7,FRAME+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.7056,0.8133,0.6306,0.6528,0.0,0.0667,0.0778,0.625,0.6615,0.3694,0.0111,0.5778
kv_packet,0.64,5,CLOCK+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7056,0.8116,0.5472,0.6528,0.0,0.0361,0.0694,0.6611,0.7261,0.0,0.0,0.5778
rag_like,0.48,9,FRAME+CLOCK+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.81,0.5806,0.8083,0.5639,0.0222,0.4056,0.25,0.717,0.0,0.0,0.5778
rag_like,0.48,7,FRAME+CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7056,0.8069,0.5972,0.6917,0.0,0.0278,0.1778,0.5889,0.6901,0.0,0.0,0.5778
kv_packet,0.64,5,FRAME+CLOCK+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7056,0.8068,0.6389,0.7111,0.0,0.0944,0.1056,0.6472,0.7444,0.0,0.0,0.5778
kv_packet,0.64,8,CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8008,0.5028,0.6778,0.0,0.025,0.0694,0.8167,0.6951,0.4,0.0111,0.5778
kv_packet,0.64,7,FRAME+CARRIER+PARITY+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7056,0.7988,0.5722,0.7028,0.0,0.0972,0.0694,0.7028,0.6155,0.2667,0.0,0.5778
rag_like,0.48,7,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7056,0.7986,0.6722,0.6306,0.0,0.0361,0.2028,0.6083,0.7615,0.0,0.0,0.5778
rag_like,0.48,6,FRAME+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7056,0.7975,0.5583,0.6444,0.0,0.0389,0.1333,0.6583,0.6935,0.0,0.0,0.5778
rag_like,0.48,6,FRAME+CLOCK+CARRIER+ECC+REDUNDANCY+SUPPRESSION,0.7056,0.7958,0.6667,0.6139,0.0,0.0694,0.1639,0.5806,0.7514,0.0,0.0,0.5778
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.7056,0.8227,0.6611,0.7639,0.5944,0.0194,0.3167,0.4944,0.8187,0.5139,0.0972,0.5556
lora_candidate,0.78,8,CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8195,0.5306,0.6667,0.0,0.0194,0.0583,0.65,0.7382,0.4139,0.0083,0.5556
kv_packet,0.64,7,FRAME+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8094,0.5028,0.6722,0.0,0.0528,0.0778,0.5333,0.7274,0.3111,0.0083,0.5556
lora_candidate,0.78,5,CLOCK+CARRIER+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.7056,0.8078,0.6056,0.6417,0.0,0.0278,0.0722,0.8306,0.6439,0.0,0.0,0.5556
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+PARITY+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8051,0.6333,0.7861,0.4833,0.0167,0.3639,0.5389,0.7615,0.0,0.0,0.5556
kv_packet,0.64,7,FRAME+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8036,0.5528,0.6972,0.0,0.0417,0.0778,0.825,0.6274,0.4556,0.0083,0.5556
kv_packet,0.64,6,FRAME+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7056,0.7979,0.5694,0.6472,0.0,0.0556,0.0917,0.7083,0.7301,0.0,0.0,0.5556
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8166,0.5861,0.6694,0.0,0.0389,0.0833,0.6306,0.6167,0.0,0.0,0.5333
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8144,0.65,0.7917,0.4528,0.0111,0.3278,0.5806,0.6781,0.0,0.0,0.5333
lora_candidate,0.78,7,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8086,0.6083,0.7861,0.3722,0.0222,0.2889,0.5694,0.6329,0.0,0.0,0.5333
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ROUTER+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8059,0.6167,0.7694,0.4417,0.0306,0.3917,0.3028,0.641,0.0,0.0,0.5333
kv_packet,0.64,6,FRAME+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.7979,0.6,0.7028,0.0,0.0917,0.1028,0.6972,0.575,0.0,0.0,0.5333
rag_like,0.48,5,FRAME+CLOCK+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7056,0.7959,0.6417,0.7056,0.0,0.0472,0.1528,0.8444,0.705,0.0,0.0,0.5333
kv_packet,0.64,6,FRAME+CARRIER+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.7056,0.8138,0.6583,0.65,0.0,0.0472,0.0611,0.8083,0.787,0.2028,0.0056,0.5111
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7056,0.8228,0.5806,0.775,0.5056,0.0056,0.3222,0.2861,0.7567,0.0,0.0,0.4889
kv_packet,0.64,7,FRAME+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7056,0.7957,0.5583,0.6806,0.0,0.0722,0.0944,0.7111,0.6508,0.0,0.0,0.4889
lora_candidate,0.78,9,CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8243,0.6417,0.7306,0.5222,0.0222,0.3194,0.2417,0.7793,0.4083,0.0556,0.6667
lora_candidate,0.78,6,CLOCK+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8181,0.5611,0.6694,0.0,0.0333,0.075,0.6139,0.7139,0.0,0.0,0.6667
lora_candidate,0.78,4,CLOCK+CARRIER+CHECKSUM+REDUNDANCY,0.7028,0.8108,0.6417,0.6667,0.0,0.0139,0.0722,0.975,0.7569,0.0,0.0,0.6667
rag_like,0.48,6,FRAME+CLOCK+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7028,0.7886,0.575,0.6778,0.0,0.0528,0.2056,0.5722,0.7403,0.0,0.0,0.6667
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7028,0.8163,0.6778,0.7889,0.5111,0.05,0.3556,0.3444,0.7056,0.0,0.0,0.6444
lora_candidate,0.78,4,CLOCK+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.7028,0.8159,0.5639,0.6722,0.0,0.0417,0.0472,0.7139,0.5903,0.0,0.0,0.6444
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.7028,0.8113,0.6278,0.7722,0.4778,0.0056,0.325,0.575,0.7021,0.0,0.0,0.6444
kv_packet,0.64,6,CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7028,0.8101,0.6028,0.6361,0.0,0.0639,0.075,0.6028,0.7481,0.0,0.0,0.6444
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7028,0.8091,0.6889,0.7694,0.5083,0.0472,0.4194,0.2306,0.7614,0.0,0.0,0.6444
rag_like,0.48,6,FRAME+CARRIER+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8087,0.6111,0.7083,0.0,0.0389,0.1028,0.8194,0.7389,0.0,0.0,0.6444
rag_like,0.48,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.7028,0.8081,0.675,0.675,0.0,0.0167,0.1528,0.8167,0.7073,0.4556,0.0194,0.6444
kv_packet,0.64,10,FRAME+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8071,0.5972,0.8,0.4278,0.0583,0.3472,0.3028,0.7492,0.4083,0.0528,0.6444
lora_candidate,0.78,4,CLOCK+CARRIER+SUPPRESSION+GAIN_CLAMP,0.7028,0.8067,0.6028,0.6611,0.0,0.0639,0.0694,0.725,0.6715,0.0,0.0,0.6444
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8065,0.6444,0.7806,0.4528,0.0444,0.3694,0.3833,0.6486,0.0,0.0,0.6444
kv_packet,0.64,6,FRAME+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8024,0.5361,0.6722,0.0,0.0917,0.0639,0.5667,0.7181,0.0,0.0,0.6444
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8024,0.6389,0.8,0.5056,0.0361,0.3556,0.5833,0.6597,0.0,0.0,0.6444
kv_packet,0.64,4,CLOCK+CARRIER+REDUNDANCY+GAIN_CLAMP,0.7028,0.8004,0.6056,0.6861,0.0,0.0556,0.0778,0.8806,0.7604,0.0,0.0,0.6444
kv_packet,0.64,6,CLOCK+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7028,0.7997,0.5639,0.6306,0.0,0.0389,0.0444,0.8806,0.731,0.2417,0.0111,0.6444
lora_candidate,0.78,5,CLOCK+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.7028,0.7994,0.5361,0.6917,0.0,0.025,0.0583,0.9722,0.6772,0.0,0.0,0.6444
kv_packet,0.64,10,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8288,0.6361,0.7889,0.5639,0.0028,0.2917,0.5139,0.7833,0.6889,0.0861,0.6222
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.7028,0.8197,0.7389,0.7556,0.4944,0.0389,0.3333,0.4222,0.7038,0.4028,0.0361,0.6222
lora_candidate,0.78,5,FRAME+CLOCK+PARITY+CHECKSUM+REDUNDANCY,0.7028,0.8179,0.6472,0.7139,0.0,0.0194,0.0611,0.9972,0.7706,0.0,0.0,0.6222
lora_candidate,0.78,7,CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.7028,0.8166,0.6222,0.6278,0.0,0.0194,0.0722,0.7444,0.7611,0.3111,0.0167,0.6222
lora_candidate,0.78,5,CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7028,0.8136,0.5694,0.6056,0.0,0.0167,0.0639,0.6722,0.7211,0.0,0.0,0.6222
lora_candidate,0.78,6,CLOCK+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7028,0.8119,0.5556,0.6639,0.0,0.0444,0.0417,0.7417,0.6694,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+ECC+REDUNDANCY+STATE_BUFFER,0.7028,0.8113,0.6833,0.7722,0.5278,0.0361,0.325,0.6,0.7468,0.0,0.0,0.6222
rag_like,0.48,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8092,0.6111,0.7667,0.5667,0.0083,0.3333,0.5556,0.7618,0.3306,0.0528,0.6222
lora_candidate,0.78,5,CLOCK+CARRIER+PARITY+CHECKSUM+GAIN_CLAMP,0.7028,0.8089,0.6167,0.6833,0.0,0.0333,0.075,0.8778,0.6433,0.0,0.0,0.6222
lora_candidate,0.78,5,CLOCK+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8075,0.5528,0.6694,0.0,0.0444,0.0694,0.7194,0.5933,0.0,0.0,0.6222
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.7028,0.8068,0.6639,0.7389,0.5139,0.0556,0.3917,0.2278,0.792,0.3722,0.0944,0.6222
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+PARITY+COMPRESSION+STATE_BUFFER,0.7028,0.8061,0.6667,0.8167,0.4361,0.0556,0.3167,0.6944,0.6464,0.0,0.0,0.6222
kv_packet,0.64,5,FRAME+CLOCK+CHECKSUM+SUPPRESSION+COMPRESSION,0.7028,0.804,0.6333,0.675,0.0,0.0361,0.1583,0.6944,0.5894,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8037,0.65,0.7639,0.4528,0.0306,0.3667,0.4861,0.6798,0.0,0.0,0.6222
lora_candidate,0.78,5,CLOCK+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION,0.7028,0.8034,0.5667,0.6,0.0,0.0278,0.0694,0.7333,0.6717,0.0,0.0,0.6222
kv_packet,0.64,8,CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8033,0.4556,0.6333,0.0,0.025,0.0611,0.6167,0.7069,0.375,0.0083,0.6222
kv_packet,0.64,6,FRAME+CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION,0.7028,0.8032,0.6222,0.6917,0.0,0.0472,0.0694,0.9556,0.7301,0.0,0.0,0.6222
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.7028,0.803,0.6,0.6972,0.0,0.05,0.0611,0.9389,0.6194,0.0,0.0,0.6222
kv_packet,0.64,5,CLOCK+CARRIER+ECC+STATE_BUFFER+GAIN_CLAMP,0.7028,0.8026,0.5889,0.6833,0.0,0.0333,0.0972,0.8528,0.6322,0.0,0.0,0.6222
kv_packet,0.64,7,CLOCK+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.7028,0.7973,0.4972,0.6528,0.0,0.0389,0.075,0.7222,0.6456,0.0,0.0,0.6222
rag_like,0.48,8,FRAME+CLOCK+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.7028,0.7953,0.5861,0.6639,0.0,0.0528,0.1833,0.5333,0.7531,0.3333,0.0139,0.6222
rag_like,0.48,7,CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.7028,0.7949,0.5972,0.625,0.0,0.0167,0.1361,0.8028,0.7587,0.3056,0.0139,0.6222
rag_like,0.48,6,FRAME+CLOCK+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.7028,0.7948,0.6417,0.6778,0.0,0.0361,0.2194,0.6472,0.6963,0.0,0.0,0.6222
