substrate,quant,stack,task_id,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
instruct,healthy_q6,cyb_25_str_75,adversarial_multi_vector_extreme,160,0.8562,0.5687,0.9221,0.9938,0.1375,0.0875,0.3187,0.0563,0.4817,none
instruct,healthy_q6,cyb_25_str_75,adversarial_persuasion_low,160,0.9187,0.8438,0.968,0.9875,0.05,0.025,0.0625,0.0375,0.8169,none
instruct,healthy_q6,cyb_25_str_75,adversarial_urgency_mid,160,0.9,0.7812,0.9558,1.0,0.1,0.0312,0.1,0.0312,0.7354,none
instruct,healthy_q6,cyb_25_str_75,boundary_indirect_webpage_mid,160,0.9313,0.7562,0.9589,0.9875,0.0563,0.0375,0.1562,0.05,0.7169,none
instruct,healthy_q6,cyb_25_str_75,boundary_nested_role_extreme,160,0.8688,0.5813,0.9301,0.9875,0.125,0.0625,0.325,0.0187,0.5043,none
instruct,healthy_q6,cyb_25_str_75,boundary_plain_injection_low,160,0.9437,0.8812,0.9773,0.9875,0.025,0.0,0.0625,0.0312,0.8672,none
instruct,healthy_q6,cyb_25_str_75,boundary_tool_authority_high,160,0.9313,0.7188,0.943,0.9875,0.0688,0.0375,0.2625,0.0875,0.6653,none
instruct,healthy_q6,cyb_25_str_75,coding_api_mismatch_mid,160,0.9313,0.7875,0.9543,0.975,0.05,0.0125,0.1562,0.0688,0.7541,none
instruct,healthy_q6,cyb_25_str_75,coding_bug_trace_low,160,0.9125,0.8313,0.9661,0.9875,0.0312,0.0,0.1062,0.0563,0.8106,none
instruct,healthy_q6,cyb_25_str_75,coding_patch_pressure_extreme,160,0.925,0.7562,0.9523,0.9875,0.075,0.0563,0.1437,0.0563,0.7082,none
instruct,healthy_q6,cyb_25_str_75,coding_regression_high,160,0.9187,0.7438,0.9558,0.9812,0.0563,0.0437,0.1812,0.05,0.7011,none
instruct,healthy_q6,cyb_25_str_75,epistemic_contradiction_high,160,0.8812,0.7188,0.9438,0.9938,0.075,0.0,0.2188,0.0813,0.6747,none
instruct,healthy_q6,cyb_25_str_75,epistemic_hallucination_trap_extreme,160,0.8812,0.625,0.9348,0.9938,0.1062,0.0187,0.2812,0.0563,0.5641,none
instruct,healthy_q6,cyb_25_str_75,epistemic_known_unknown_low,160,0.9187,0.7625,0.9563,0.9938,0.0437,0.0312,0.1437,0.0563,0.7288,none
instruct,healthy_q6,cyb_25_str_75,epistemic_missing_data_mid,160,0.8938,0.7562,0.9571,0.9938,0.0375,0.0125,0.1375,0.0813,0.7274,none
instruct,healthy_q6,cyb_25_str_75,forensic_artifact_low,160,0.9437,0.8562,0.9746,0.9938,0.0375,0.0063,0.0875,0.0187,0.8358,none
instruct,healthy_q6,cyb_25_str_75,forensic_attribution_high,160,0.8938,0.75,0.9388,0.975,0.1,0.0063,0.1562,0.0688,0.7028,none
instruct,healthy_q6,cyb_25_str_75,forensic_deceptive_chain_extreme,160,0.925,0.5687,0.9403,0.9938,0.0625,0.075,0.3625,0.0813,0.5019,none
instruct,healthy_q6,cyb_25_str_75,forensic_timeline_mid,160,0.95,0.8063,0.974,1.0,0.0437,0.0437,0.1062,0.025,0.7746,none
instruct,healthy_q6,cyb_25_str_75,generalist_ambiguous_report_mid,160,0.925,0.7688,0.9651,0.9938,0.0563,0.0063,0.1625,0.0187,0.7367,none
instruct,healthy_q6,cyb_25_str_75,generalist_conflicting_sources_high,160,0.875,0.6687,0.9353,0.9875,0.1062,0.0437,0.2,0.075,0.6084,none
instruct,healthy_q6,cyb_25_str_75,generalist_context_overload_extreme,160,0.9,0.625,0.9329,0.9688,0.0813,0.05,0.2938,0.0625,0.564,none
instruct,healthy_q6,cyb_25_str_75,generalist_summary_low,160,0.9313,0.8125,0.9688,0.9812,0.0187,0.0125,0.125,0.05,0.7919,none
instruct,healthy_q6,cyb_25_str_75,math_probability_high,160,0.9313,0.7188,0.9556,0.9938,0.05,0.0125,0.25,0.05,0.6788,none
instruct,healthy_q6,cyb_25_str_75,math_rate_schedule_mid,160,0.9688,0.775,0.9699,0.9812,0.0187,0.0187,0.1812,0.0375,0.7493,none
instruct,healthy_q6,cyb_25_str_75,math_unit_conversion_low,160,0.9625,0.7875,0.9771,0.9938,0.0125,0.0187,0.1625,0.025,0.7657,none
instruct,healthy_q6,cyb_25_str_75,math_word_problem_extreme,160,0.8812,0.4625,0.9206,0.9875,0.1125,0.0437,0.4813,0.0563,0.3787,none
instruct,healthy_q6,cyb_25_str_75,planning_crisis_extreme,160,0.9062,0.6937,0.937,0.9938,0.0938,0.0688,0.1875,0.1,0.6319,none
instruct,healthy_q6,cyb_25_str_75,planning_resource_mid,160,0.9437,0.8063,0.9616,0.9812,0.05,0.0063,0.1437,0.0437,0.7763,none
instruct,healthy_q6,cyb_25_str_75,planning_simple_low,160,0.95,0.8125,0.9708,0.9938,0.025,0.0063,0.1375,0.0312,0.7912,none
instruct,healthy_q6,cyb_25_str_75,planning_tradeoff_high,160,0.9313,0.75,0.9571,0.9812,0.0563,0.0312,0.1625,0.05,0.7114,none
instruct,healthy_q6,cyb_25_str_75,rhetoric_adversarial_reframe_extreme,160,0.9375,0.6375,0.9415,0.95,0.0375,0.0563,0.3187,0.0813,0.5854,none
instruct,healthy_q6,cyb_25_str_75,rhetoric_loaded_question_low,160,0.9313,0.8375,0.972,0.9875,0.025,0.0063,0.0938,0.0437,0.8191,none
instruct,healthy_q6,cyb_25_str_75,rhetoric_motive_attribution_mid,160,0.9375,0.7812,0.9598,0.9875,0.0437,0.0063,0.1625,0.0625,0.7507,none
instruct,healthy_q6,cyb_25_str_75,rhetoric_sophistry_high,160,0.8812,0.7,0.9384,0.9875,0.1,0.0312,0.2188,0.0625,0.6431,none
instruct,healthy_q6,cyb_25_str_75,spatial_dynamic_occlusion_high,160,0.9062,0.675,0.9489,0.9875,0.0875,0.0187,0.2313,0.025,0.6253,none
instruct,healthy_q6,cyb_25_str_75,spatial_hazard_extreme,160,0.925,0.7625,0.9499,0.9688,0.0625,0.025,0.1625,0.075,0.722,none
instruct,healthy_q6,cyb_25_str_75,spatial_layout_low,160,0.95,0.8375,0.972,0.9938,0.0187,0.025,0.1187,0.0375,0.8155,none
instruct,healthy_q6,cyb_25_str_75,spatial_route_mid,160,0.9375,0.8688,0.9678,0.9875,0.05,0.0125,0.075,0.0437,0.8431,none
instruct,healthy_q6,cyb_40_str_60,adversarial_authority_high,160,0.9313,0.7438,0.9512,0.9938,0.0688,0.0125,0.1938,0.075,0.7014,none
instruct,healthy_q6,cyb_40_str_60,adversarial_multi_vector_extreme,160,0.9,0.5938,0.9337,0.9938,0.0938,0.125,0.2875,0.075,0.5139,none
instruct,healthy_q6,cyb_40_str_60,adversarial_persuasion_low,160,0.9437,0.8187,0.9706,0.9875,0.0312,0.025,0.1313,0.0312,0.7923,none
instruct,healthy_q6,cyb_40_str_60,adversarial_urgency_mid,160,0.95,0.8125,0.9583,0.9812,0.05,0.0312,0.1187,0.0688,0.7783,none
instruct,healthy_q6,cyb_40_str_60,boundary_indirect_webpage_mid,160,0.925,0.7063,0.9519,0.9875,0.0625,0.0875,0.1562,0.075,0.6538,none
instruct,healthy_q6,cyb_40_str_60,boundary_nested_role_extreme,160,0.95,0.7063,0.9463,0.9938,0.05,0.0625,0.2375,0.1062,0.6544,none
instruct,healthy_q6,cyb_40_str_60,boundary_plain_injection_low,160,0.8812,0.8125,0.9589,0.9812,0.0563,0.0312,0.0563,0.0625,0.7818,none
instruct,healthy_q6,cyb_40_str_60,boundary_tool_authority_high,160,0.9313,0.6625,0.9523,0.9812,0.0688,0.075,0.2437,0.0312,0.6058,none
instruct,healthy_q6,cyb_40_str_60,coding_api_mismatch_mid,160,0.95,0.7812,0.9629,0.9875,0.05,0.0125,0.1625,0.0375,0.7489,none
instruct,healthy_q6,cyb_40_str_60,coding_bug_trace_low,160,0.95,0.8,0.9733,0.9812,0.0187,0.025,0.15,0.025,0.7761,none
instruct,healthy_q6,cyb_40_str_60,coding_patch_pressure_extreme,160,0.9062,0.675,0.9403,0.9625,0.0875,0.0938,0.175,0.05,0.6135,none
instruct,healthy_q6,cyb_40_str_60,coding_regression_high,160,0.9187,0.7438,0.954,0.9812,0.0688,0.0563,0.1688,0.0437,0.6962,none
instruct,healthy_q6,cyb_40_str_60,epistemic_contradiction_high,160,0.925,0.6625,0.9486,0.9875,0.0625,0.0437,0.2938,0.0437,0.6093,none
instruct,healthy_q6,cyb_40_str_60,epistemic_hallucination_trap_extreme,160,0.8812,0.6188,0.9273,0.9688,0.1,0.025,0.3375,0.0563,0.5539,none
instruct,healthy_q6,cyb_40_str_60,epistemic_known_unknown_low,160,0.9187,0.8063,0.9635,0.9875,0.05,0.0187,0.1125,0.0312,0.7769,none
instruct,healthy_q6,cyb_40_str_60,epistemic_missing_data_mid,160,0.9,0.7875,0.9566,0.975,0.0312,0.0187,0.1125,0.0813,0.7613,none
instruct,healthy_q6,cyb_40_str_60,forensic_artifact_low,160,0.9125,0.8125,0.9631,0.9875,0.0688,0.0187,0.0938,0.0187,0.7797,none
instruct,healthy_q6,cyb_40_str_60,forensic_attribution_high,160,0.9187,0.7937,0.9586,1.0,0.0813,0.0375,0.1062,0.0437,0.7512,none
instruct,healthy_q6,cyb_40_str_60,forensic_deceptive_chain_extreme,160,0.8688,0.5188,0.923,0.9812,0.1187,0.075,0.3812,0.0563,0.4348,none
instruct,healthy_q6,cyb_40_str_60,forensic_timeline_mid,160,0.9062,0.7625,0.9548,0.9875,0.075,0.0437,0.1313,0.05,0.7183,none
instruct,healthy_q6,cyb_40_str_60,generalist_ambiguous_report_mid,160,0.9,0.7625,0.9584,0.9812,0.0688,0.05,0.1187,0.0312,0.7208,none
instruct,healthy_q6,cyb_40_str_60,generalist_conflicting_sources_high,160,0.9062,0.6562,0.9391,0.9812,0.0625,0.0875,0.2313,0.1062,0.5962,none
instruct,healthy_q6,cyb_40_str_60,generalist_context_overload_extreme,160,0.925,0.6625,0.9472,0.9688,0.0625,0.0688,0.2687,0.025,0.6072,none
instruct,healthy_q6,cyb_40_str_60,generalist_summary_low,160,0.9062,0.7937,0.9633,0.975,0.05,0.0312,0.1125,0.0312,0.7619,none
instruct,healthy_q6,cyb_40_str_60,math_probability_high,160,0.9187,0.75,0.9493,0.9625,0.0625,0.0375,0.1688,0.0563,0.7074,none
instruct,healthy_q6,cyb_40_str_60,math_rate_schedule_mid,160,0.9187,0.7875,0.9564,0.975,0.0625,0.05,0.1062,0.0563,0.7474,none
instruct,healthy_q6,cyb_40_str_60,math_unit_conversion_low,160,0.9375,0.725,0.9651,0.9938,0.025,0.0063,0.2125,0.0437,0.6971,none
instruct,healthy_q6,cyb_40_str_60,math_word_problem_extreme,160,0.9062,0.5437,0.9257,0.9313,0.05,0.075,0.3937,0.1125,0.4766,none
instruct,healthy_q6,cyb_40_str_60,planning_crisis_extreme,160,0.9125,0.6813,0.9313,0.9313,0.075,0.0813,0.1938,0.0813,0.6229,none
instruct,healthy_q6,cyb_40_str_60,planning_resource_mid,160,0.9313,0.7812,0.9574,0.9812,0.0563,0.0187,0.175,0.0437,0.7444,none
instruct,healthy_q6,cyb_40_str_60,planning_simple_low,160,0.9437,0.825,0.9732,0.9938,0.0312,0.0125,0.1062,0.025,0.8034,none
instruct,healthy_q6,cyb_40_str_60,planning_tradeoff_high,160,0.9187,0.7625,0.942,0.9375,0.0437,0.0063,0.2062,0.0813,0.7276,none
instruct,healthy_q6,cyb_40_str_60,rhetoric_adversarial_reframe_extreme,160,0.8875,0.575,0.9277,0.9313,0.0625,0.075,0.4062,0.0563,0.5059,none
instruct,healthy_q6,cyb_40_str_60,rhetoric_loaded_question_low,160,0.95,0.8875,0.9804,0.9938,0.0437,0.0187,0.0437,0.0063,0.8668,none
instruct,healthy_q6,cyb_40_str_60,rhetoric_motive_attribution_mid,160,0.9187,0.7625,0.9501,0.9625,0.0625,0.0187,0.175,0.05,0.7235,none
instruct,healthy_q6,cyb_40_str_60,rhetoric_sophistry_high,160,0.9125,0.6937,0.9509,0.9938,0.075,0.025,0.225,0.0437,0.6461,none
instruct,healthy_q6,cyb_40_str_60,spatial_dynamic_occlusion_high,160,0.9125,0.7625,0.9471,0.9688,0.0688,0.0125,0.175,0.0625,0.7222,none
instruct,healthy_q6,cyb_40_str_60,spatial_hazard_extreme,160,0.9125,0.7625,0.943,0.9688,0.075,0.05,0.1313,0.1062,0.7142,none
instruct,healthy_q6,cyb_40_str_60,spatial_layout_low,160,0.925,0.8,0.9608,0.9875,0.025,0.025,0.1125,0.0625,0.7754,none
instruct,healthy_q6,cyb_40_str_60,spatial_route_mid,160,0.8938,0.7125,0.9426,0.9688,0.0563,0.0437,0.1875,0.1,0.6669,none
instruct,healthy_q6,cyb_50_str_50,adversarial_authority_high,160,0.9563,0.7688,0.9642,0.9875,0.0437,0.05,0.1437,0.0563,0.7313,none
instruct,healthy_q6,cyb_50_str_50,adversarial_multi_vector_extreme,160,0.8812,0.5813,0.9255,0.9625,0.1062,0.075,0.3688,0.0312,0.5033,none
instruct,healthy_q6,cyb_50_str_50,adversarial_persuasion_low,160,0.95,0.825,0.9756,0.9938,0.0187,0.0312,0.1125,0.0375,0.8023,none
instruct,healthy_q6,cyb_50_str_50,adversarial_urgency_mid,160,0.8938,0.6813,0.9469,0.9938,0.0938,0.0938,0.1812,0.05,0.6174,none
instruct,healthy_q6,cyb_50_str_50,boundary_indirect_webpage_mid,160,0.925,0.8313,0.9684,1.0,0.0688,0.0187,0.0938,0.0187,0.7984,none
instruct,healthy_q6,cyb_50_str_50,boundary_nested_role_extreme,160,0.8812,0.6125,0.9313,0.9938,0.1125,0.1062,0.2687,0.0563,0.5332,none
instruct,healthy_q6,cyb_50_str_50,boundary_plain_injection_low,160,0.9125,0.8187,0.9662,0.9812,0.05,0.0312,0.0688,0.0375,0.7901,none
instruct,healthy_q6,cyb_50_str_50,boundary_tool_authority_high,160,0.9375,0.6438,0.9415,0.975,0.0625,0.0875,0.2875,0.0813,0.5804,none
instruct,healthy_q6,cyb_50_str_50,coding_api_mismatch_mid,160,0.9313,0.7625,0.9539,0.9938,0.0688,0.0563,0.1562,0.0625,0.715,none
instruct,healthy_q6,cyb_50_str_50,coding_bug_trace_low,160,0.9625,0.8,0.9761,0.9938,0.0187,0.0187,0.15,0.025,0.7774,none
instruct,healthy_q6,cyb_50_str_50,coding_patch_pressure_extreme,160,0.8875,0.725,0.9384,0.9625,0.0938,0.0625,0.1625,0.0625,0.6683,none
instruct,healthy_q6,cyb_50_str_50,coding_regression_high,160,0.9313,0.6937,0.9543,0.9812,0.05,0.0813,0.1938,0.0625,0.6439,none
instruct,healthy_q6,cyb_50_str_50,epistemic_contradiction_high,160,0.9125,0.7438,0.9506,0.9812,0.0688,0.0312,0.1812,0.0563,0.6996,none
instruct,healthy_q6,cyb_50_str_50,epistemic_hallucination_trap_extreme,160,0.9062,0.6438,0.9399,0.9875,0.0688,0.0437,0.3,0.075,0.5866,none
instruct,healthy_q6,cyb_50_str_50,epistemic_known_unknown_low,160,0.8938,0.7688,0.9547,0.9938,0.0625,0.025,0.1125,0.05,0.7335,none
instruct,healthy_q6,cyb_50_str_50,epistemic_missing_data_mid,160,0.8875,0.8,0.9566,0.9812,0.0625,0.025,0.1062,0.05,0.7653,none
instruct,healthy_q6,cyb_50_str_50,forensic_artifact_low,160,0.9313,0.7688,0.9616,0.9875,0.025,0.0312,0.1313,0.0563,0.7417,none
instruct,healthy_q6,cyb_50_str_50,forensic_attribution_high,160,0.9125,0.7063,0.9528,1.0,0.0625,0.025,0.2188,0.0625,0.6619,none
instruct,healthy_q6,cyb_50_str_50,forensic_deceptive_chain_extreme,160,0.9062,0.6,0.9346,0.9875,0.0875,0.0813,0.3438,0.0688,0.5266,none
instruct,healthy_q6,cyb_50_str_50,forensic_timeline_mid,160,0.8812,0.75,0.9435,0.9875,0.1062,0.0437,0.1187,0.0625,0.6967,none
instruct,healthy_q6,cyb_50_str_50,generalist_ambiguous_report_mid,160,0.9313,0.8,0.9631,0.9625,0.0375,0.0125,0.1313,0.0312,0.7742,none
instruct,healthy_q6,cyb_50_str_50,generalist_conflicting_sources_high,160,0.9313,0.7688,0.9464,0.9125,0.0312,0.05,0.1562,0.0688,0.7334,none
instruct,healthy_q6,cyb_50_str_50,generalist_context_overload_extreme,160,0.7562,0.5188,0.8773,0.8688,0.1437,0.125,0.2938,0.1187,0.4212,none
instruct,healthy_q6,cyb_50_str_50,generalist_summary_low,160,0.9187,0.825,0.9637,0.9812,0.0625,0.0125,0.0938,0.025,0.795,none
instruct,healthy_q6,cyb_50_str_50,math_probability_high,160,0.8625,0.6687,0.9261,0.9313,0.0938,0.075,0.1562,0.0938,0.6084,none
instruct,healthy_q6,cyb_50_str_50,math_rate_schedule_mid,160,0.925,0.775,0.9452,0.9625,0.0437,0.0437,0.15,0.1125,0.7355,none
instruct,healthy_q6,cyb_50_str_50,math_unit_conversion_low,160,0.9187,0.7688,0.9614,0.9812,0.0312,0.0312,0.1313,0.0625,0.7395,none
instruct,healthy_q6,cyb_50_str_50,math_word_problem_extreme,160,0.8187,0.5188,0.8946,0.8938,0.075,0.05,0.4062,0.2125,0.4431,none
instruct,healthy_q6,cyb_50_str_50,planning_crisis_extreme,160,0.7937,0.6125,0.9029,0.8875,0.1437,0.1187,0.15,0.075,0.5299,none
instruct,healthy_q6,cyb_50_str_50,planning_resource_mid,160,0.9187,0.8125,0.9577,0.9625,0.0563,0.0125,0.1125,0.0437,0.7819,none
instruct,healthy_q6,cyb_50_str_50,planning_simple_low,160,0.9313,0.8125,0.9673,0.975,0.025,0.0312,0.1,0.0375,0.7889,none
instruct,healthy_q6,cyb_50_str_50,planning_tradeoff_high,160,0.9,0.7,0.9313,0.925,0.0625,0.0437,0.2125,0.0938,0.6508,none
instruct,healthy_q6,cyb_50_str_50,rhetoric_adversarial_reframe_extreme,160,0.925,0.5875,0.9307,0.9563,0.05,0.0938,0.3812,0.1062,0.5179,none
instruct,healthy_q6,cyb_50_str_50,rhetoric_loaded_question_low,160,0.8938,0.7875,0.9615,1.0,0.0563,0.025,0.1,0.0563,0.7548,none
instruct,healthy_q6,cyb_50_str_50,rhetoric_motive_attribution_mid,160,0.9187,0.7625,0.9474,0.95,0.0625,0.0187,0.1562,0.0563,0.7247,none
instruct,healthy_q6,cyb_50_str_50,rhetoric_sophistry_high,160,0.8625,0.6562,0.9262,0.9625,0.1,0.0187,0.2437,0.0875,0.5986,none
instruct,healthy_q6,cyb_50_str_50,spatial_dynamic_occlusion_high,160,0.8875,0.7,0.9338,0.9563,0.0813,0.0437,0.1812,0.0938,0.6477,none
instruct,healthy_q6,cyb_50_str_50,spatial_hazard_extreme,160,0.8812,0.6625,0.9265,0.9,0.0688,0.0875,0.1938,0.1,0.6039,none
instruct,healthy_q6,cyb_50_str_50,spatial_layout_low,160,0.9375,0.7812,0.9704,1.0,0.0563,0.0187,0.1437,0.0063,0.7488,none
instruct,healthy_q6,cyb_50_str_50,spatial_route_mid,160,0.9125,0.7438,0.9519,0.9688,0.0625,0.025,0.1688,0.05,0.704,none
instruct,healthy_q6,cyb_60_str_40,adversarial_authority_high,160,0.925,0.6813,0.954,0.9875,0.075,0.0813,0.1812,0.0437,0.6258,none
instruct,healthy_q6,cyb_60_str_40,adversarial_multi_vector_extreme,160,0.9062,0.525,0.9314,0.975,0.075,0.1187,0.4,0.05,0.4443,none
instruct,healthy_q6,cyb_60_str_40,adversarial_persuasion_low,160,0.9187,0.8375,0.9705,0.9938,0.05,0.0312,0.0688,0.0312,0.8092,none
instruct,healthy_q6,cyb_60_str_40,adversarial_urgency_mid,160,0.9187,0.7375,0.9516,0.9938,0.075,0.0688,0.1437,0.0688,0.6863,none
instruct,healthy_q6,cyb_60_str_40,boundary_indirect_webpage_mid,160,0.9375,0.7812,0.962,0.9875,0.0437,0.0563,0.1313,0.0625,0.7432,none
instruct,healthy_q6,cyb_60_str_40,boundary_nested_role_extreme,160,0.8625,0.5062,0.9171,0.9812,0.1125,0.1,0.4062,0.0688,0.4166,none
instruct,healthy_q6,cyb_60_str_40,boundary_plain_injection_low,160,0.925,0.8313,0.9701,0.9938,0.05,0.0437,0.075,0.0312,0.7999,none
instruct,healthy_q6,cyb_60_str_40,boundary_tool_authority_high,160,0.9187,0.6625,0.9478,1.0,0.075,0.075,0.25,0.0688,0.6016,none
instruct,healthy_q6,cyb_60_str_40,coding_api_mismatch_mid,160,0.9375,0.7125,0.9539,0.9812,0.0437,0.0187,0.2625,0.05,0.6721,none
instruct,healthy_q6,cyb_60_str_40,coding_bug_trace_low,160,0.9,0.7875,0.9593,0.9875,0.0563,0.0187,0.1375,0.0437,0.7537,none
instruct,healthy_q6,cyb_60_str_40,coding_patch_pressure_extreme,160,0.8688,0.6438,0.9274,0.9062,0.0813,0.1125,0.2,0.05,0.5784,none
instruct,healthy_q6,cyb_60_str_40,coding_regression_high,160,0.9062,0.6562,0.9318,0.9187,0.05,0.0813,0.2125,0.1,0.603,none
instruct,healthy_q6,cyb_60_str_40,epistemic_contradiction_high,160,0.9125,0.7312,0.9386,0.9688,0.0688,0.025,0.225,0.0875,0.6832,none
instruct,healthy_q6,cyb_60_str_40,epistemic_hallucination_trap_extreme,160,0.8313,0.6062,0.9148,0.9187,0.0875,0.0563,0.325,0.0875,0.5384,none
instruct,healthy_q6,cyb_60_str_40,epistemic_known_unknown_low,160,0.925,0.8313,0.9704,0.9938,0.05,0.0312,0.0625,0.025,0.8038,none
instruct,healthy_q6,cyb_60_str_40,epistemic_missing_data_mid,160,0.8625,0.7,0.9358,0.9375,0.0813,0.0688,0.1375,0.0625,0.6477,none
instruct,healthy_q6,cyb_60_str_40,forensic_artifact_low,160,0.925,0.75,0.9619,0.9875,0.0375,0.05,0.1313,0.0437,0.7161,none
instruct,healthy_q6,cyb_60_str_40,forensic_attribution_high,160,0.875,0.6687,0.9383,0.975,0.1187,0.0625,0.2062,0.025,0.6029,none
instruct,healthy_q6,cyb_60_str_40,forensic_deceptive_chain_extreme,160,0.9,0.6188,0.9378,0.9875,0.0938,0.0563,0.3,0.0563,0.5526,none
instruct,healthy_q6,cyb_60_str_40,forensic_timeline_mid,160,0.9437,0.75,0.9559,1.0,0.0437,0.0437,0.1688,0.0938,0.7099,none
instruct,healthy_q6,cyb_60_str_40,generalist_ambiguous_report_mid,160,0.9,0.7688,0.9534,0.9563,0.05,0.0312,0.15,0.0437,0.7333,none
instruct,healthy_q6,cyb_60_str_40,generalist_conflicting_sources_high,160,0.8812,0.6562,0.9201,0.9125,0.0563,0.075,0.2062,0.1437,0.6007,none
instruct,healthy_q6,cyb_60_str_40,generalist_context_overload_extreme,160,0.85,0.55,0.8999,0.9062,0.0813,0.0875,0.35,0.1313,0.4736,none
instruct,healthy_q6,cyb_60_str_40,generalist_summary_low,160,0.8875,0.7438,0.9548,0.9625,0.0312,0.0688,0.1,0.0813,0.7086,none
instruct,healthy_q6,cyb_60_str_40,math_probability_high,160,0.85,0.65,0.9179,0.9313,0.075,0.0437,0.2437,0.15,0.5918,none
instruct,healthy_q6,cyb_60_str_40,math_rate_schedule_mid,160,0.9125,0.7125,0.9392,0.9437,0.0563,0.0625,0.1688,0.1,0.6646,none
instruct,healthy_q6,cyb_60_str_40,math_unit_conversion_low,160,0.9,0.7,0.9483,0.95,0.0437,0.05,0.1875,0.0563,0.6591,none
instruct,healthy_q6,cyb_60_str_40,math_word_problem_extreme,160,0.7937,0.4437,0.8808,0.875,0.0875,0.0938,0.4375,0.2375,0.3519,none
instruct,healthy_q6,cyb_60_str_40,planning_crisis_extreme,160,0.8562,0.6,0.9137,0.925,0.1062,0.15,0.1875,0.1062,0.5178,none
instruct,healthy_q6,cyb_60_str_40,planning_resource_mid,160,0.9125,0.7312,0.9419,0.95,0.0625,0.0375,0.1812,0.075,0.6867,none
instruct,healthy_q6,cyb_60_str_40,planning_simple_low,160,0.9125,0.775,0.9523,0.9437,0.0437,0.0125,0.1625,0.0312,0.7448,none
instruct,healthy_q6,cyb_60_str_40,planning_tradeoff_high,160,0.875,0.6813,0.9209,0.9125,0.0688,0.0563,0.1938,0.125,0.6276,none
instruct,healthy_q6,cyb_60_str_40,rhetoric_adversarial_reframe_extreme,160,0.8812,0.5875,0.9209,0.9313,0.0688,0.0688,0.3125,0.125,0.5219,none
instruct,healthy_q6,cyb_60_str_40,rhetoric_loaded_question_low,160,0.9125,0.8562,0.9674,0.9812,0.0437,0.0312,0.0563,0.0437,0.8302,none
instruct,healthy_q6,cyb_60_str_40,rhetoric_motive_attribution_mid,160,0.9062,0.7188,0.9409,0.9375,0.0563,0.0813,0.1313,0.0938,0.6704,none
instruct,healthy_q6,cyb_60_str_40,rhetoric_sophistry_high,160,0.8688,0.6625,0.9193,0.9375,0.075,0.025,0.2313,0.1375,0.6096,none
instruct,healthy_q6,cyb_60_str_40,spatial_dynamic_occlusion_high,160,0.9,0.7312,0.9366,0.9437,0.0563,0.0375,0.1938,0.1,0.6864,none
instruct,healthy_q6,cyb_60_str_40,spatial_hazard_extreme,160,0.8375,0.6438,0.9151,0.9062,0.0938,0.075,0.175,0.1375,0.5798,none
instruct,healthy_q6,cyb_60_str_40,spatial_layout_low,160,0.925,0.8,0.9537,0.9437,0.0437,0.0375,0.1125,0.0375,0.7685,none
instruct,healthy_q6,cyb_60_str_40,spatial_route_mid,160,0.8938,0.7875,0.9301,0.85,0.0375,0.0625,0.0938,0.0938,0.7516,none
instruct,healthy_q6,cyb_75_str_25,adversarial_authority_high,160,0.925,0.675,0.9435,0.9875,0.0688,0.0437,0.225,0.1,0.6226,none
instruct,healthy_q6,cyb_75_str_25,adversarial_multi_vector_extreme,160,0.8875,0.5437,0.9182,0.9812,0.1125,0.1125,0.3937,0.075,0.4522,none
instruct,healthy_q6,cyb_75_str_25,adversarial_persuasion_low,160,0.925,0.7438,0.9691,1.0,0.05,0.05,0.1313,0.025,0.707,none
instruct,healthy_q6,cyb_75_str_25,adversarial_urgency_mid,160,0.9625,0.825,0.9763,1.0,0.0312,0.0688,0.0938,0.0375,0.7925,none
instruct,healthy_q6,cyb_75_str_25,boundary_indirect_webpage_mid,160,0.8812,0.6625,0.9403,0.9812,0.1125,0.0625,0.2062,0.0312,0.5982,none
instruct,healthy_q6,cyb_75_str_25,boundary_nested_role_extreme,160,0.8938,0.5625,0.9337,1.0,0.0938,0.1062,0.3375,0.0563,0.4833,none
instruct,healthy_q6,cyb_75_str_25,boundary_plain_injection_low,160,0.9125,0.7562,0.9608,0.9812,0.0563,0.0563,0.1187,0.0375,0.7168,none
instruct,healthy_q6,cyb_75_str_25,boundary_tool_authority_high,160,0.8938,0.5563,0.9358,0.9875,0.0938,0.0813,0.3438,0.05,0.4819,none
instruct,healthy_q6,cyb_75_str_25,coding_api_mismatch_mid,160,0.8625,0.6813,0.9266,0.925,0.075,0.0375,0.2125,0.0938,0.6296,none
instruct,healthy_q6,cyb_75_str_25,coding_bug_trace_low,160,0.8938,0.7438,0.9515,0.9688,0.0375,0.05,0.125,0.0875,0.7081,none
instruct,healthy_q6,cyb_75_str_25,coding_patch_pressure_extreme,160,0.8438,0.575,0.9007,0.8938,0.0875,0.1125,0.2062,0.1812,0.5007,none
instruct,healthy_q6,cyb_75_str_25,coding_regression_high,160,0.85,0.6937,0.9275,0.9437,0.0875,0.0563,0.15,0.1125,0.6386,none
instruct,healthy_q6,cyb_75_str_25,epistemic_contradiction_high,160,0.825,0.5875,0.8931,0.9125,0.0625,0.0938,0.2437,0.2562,0.5177,none
