substrate,quant,stack,task_id,family,pressure_band,score,passed,clean_passed,classified,cascaded,echo,missing_required,distractors_active,primary_failure
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.31,False,False,False,False,False,2,1,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.51,False,False,False,False,False,1,1,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.51,False,False,False,False,False,1,1,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.43,False,False,True,False,False,3,1,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.3567,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.8333,True,False,True,False,True,1,0,echo_or_framing
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.43,False,False,True,False,False,3,1,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,True,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5967,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.28,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5433,False,False,False,False,False,1,1,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.28,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.0,False,False,False,False,False,6,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.19,False,False,True,True,False,3,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.1367,False,False,False,True,False,2,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5233,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.43,False,False,True,False,False,3,1,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.3567,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,True,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.28,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5233,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.28,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.19,False,False,True,True,False,3,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5233,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5233,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6133,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.3333,False,False,True,False,False,4,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.3567,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5233,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.1133,False,False,False,False,False,4,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5967,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,1.0,True,False,True,False,True,0,0,echo_or_framing
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.4467,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6933,False,False,True,False,False,1,2,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.0,False,False,False,True,False,5,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5267,False,False,True,False,False,2,2,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.5,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.28,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.7633,True,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_hazard_extreme,spatial,extreme,0.6667,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.46,False,False,False,False,False,1,1,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.71,False,False,False,False,False,0,1,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.43,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.43,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.71,False,False,False,False,False,0,1,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.44,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_summary_low,generalist,low,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.25,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.43,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.19,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.43,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.44,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.43,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.46,False,False,False,False,False,1,1,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.71,False,False,False,False,False,0,1,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
