model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,instruct,healthy_q6,routed_tri_structural_65,high,1400,0.9271,0.7343,0.9542,0.9893,0.0607,0.04,0.1914,0.0586,0.6898,none
4b,instruct,healthy_q6,routed_tri_structural_65,low,1400,0.925,0.8136,0.9679,0.9864,0.04,0.025,0.1014,0.0343,0.7867,none
4b,instruct,healthy_q6,routed_tri_structural_65,medium,1400,0.935,0.8007,0.9637,0.995,0.0514,0.0314,0.1314,0.0486,0.7661,none
4b,instruct,healthy_q6,stability_first_tri_70,extreme,1400,0.9293,0.6907,0.9503,0.9879,0.0636,0.0536,0.2429,0.055,0.6388,none
4b,instruct,healthy_q6,stability_first_tri_70,high,1400,0.9257,0.7364,0.9543,0.99,0.0586,0.0307,0.2014,0.0586,0.6937,none
4b,instruct,healthy_q6,stability_first_tri_70,low,1400,0.9414,0.8386,0.9739,0.9921,0.0236,0.0157,0.0979,0.0364,0.8187,none
4b,instruct,healthy_q6,stability_first_tri_70,medium,1400,0.9421,0.7986,0.9678,0.9929,0.0379,0.0379,0.1314,0.0457,0.7668,none
4b,instruct,healthy_q8,cognitive_structural_25_75,extreme,1400,0.9414,0.7207,0.9548,0.9914,0.0529,0.0357,0.2271,0.06,0.6765,none
4b,instruct,healthy_q8,cognitive_structural_25_75,high,1400,0.9479,0.785,0.9632,0.9879,0.0457,0.0121,0.1721,0.0414,0.753,none
4b,instruct,healthy_q8,cognitive_structural_25_75,low,1400,0.9443,0.8671,0.9753,0.9879,0.0164,0.0064,0.0821,0.0393,0.8524,none
4b,instruct,healthy_q8,cognitive_structural_25_75,medium,1400,0.9586,0.8279,0.9686,0.9829,0.0293,0.0193,0.1293,0.0457,0.8026,none
4b,instruct,healthy_q8,cyber_structural_25_75,extreme,1400,0.9486,0.7243,0.957,0.9886,0.0414,0.0436,0.2307,0.0621,0.6816,none
4b,instruct,healthy_q8,cyber_structural_25_75,high,1400,0.9457,0.7914,0.9642,0.99,0.0407,0.0193,0.1593,0.0507,0.7601,none
4b,instruct,healthy_q8,cyber_structural_25_75,low,1400,0.9364,0.8364,0.9721,0.9893,0.0221,0.0143,0.0971,0.0429,0.817,none
4b,instruct,healthy_q8,cyber_structural_25_75,medium,1400,0.9479,0.8443,0.9692,0.9907,0.0364,0.02,0.0993,0.05,0.8189,none
4b,instruct,healthy_q8,q2_structural_amplifier,extreme,1400,0.9021,0.4586,0.9117,0.9893,0.0686,0.3336,0.29,0.0629,0.3449,none
4b,instruct,healthy_q8,q2_structural_amplifier,high,1400,0.9093,0.5357,0.9313,0.9936,0.0657,0.2686,0.2071,0.0564,0.4429,none
4b,instruct,healthy_q8,q2_structural_amplifier,low,1400,0.915,0.6357,0.9471,0.9921,0.0514,0.2036,0.1393,0.0343,0.5667,none
4b,instruct,healthy_q8,q2_structural_amplifier,medium,1400,0.9271,0.5943,0.9406,0.9886,0.0507,0.2586,0.1529,0.0471,0.5128,none
4b,instruct,healthy_q8,routed_tri_structural_60,extreme,1400,0.9464,0.6986,0.9533,0.9886,0.0471,0.0664,0.2243,0.0729,0.6496,none
4b,instruct,healthy_q8,routed_tri_structural_60,high,1400,0.9486,0.7871,0.9626,0.9886,0.0421,0.0393,0.1529,0.0571,0.7516,none
4b,instruct,healthy_q8,routed_tri_structural_60,low,1400,0.9343,0.8193,0.9723,0.9929,0.0243,0.0321,0.0943,0.0429,0.7959,none
4b,instruct,healthy_q8,routed_tri_structural_60,medium,1400,0.9407,0.8064,0.9637,0.9921,0.0421,0.0343,0.1236,0.0614,0.774,none
4b,instruct,healthy_q8,routed_tri_structural_65,extreme,1400,0.9436,0.7079,0.9557,0.9914,0.0471,0.0643,0.2214,0.0643,0.6599,none
4b,instruct,healthy_q8,routed_tri_structural_65,high,1400,0.9529,0.7771,0.9656,0.9936,0.0407,0.0364,0.16,0.0471,0.7425,none
4b,instruct,healthy_q8,routed_tri_structural_65,low,1400,0.9443,0.8493,0.9753,0.9886,0.0236,0.025,0.0836,0.0321,0.8289,none
4b,instruct,healthy_q8,routed_tri_structural_65,medium,1400,0.9514,0.8086,0.9686,0.9886,0.0257,0.0343,0.1336,0.055,0.7806,none
4b,instruct,healthy_q8,stability_first_tri_70,extreme,1400,0.9471,0.7,0.9556,0.9871,0.045,0.0593,0.2307,0.0607,0.6532,none
4b,instruct,healthy_q8,stability_first_tri_70,high,1400,0.95,0.7886,0.9637,0.9886,0.0421,0.0329,0.1557,0.0507,0.7544,none
4b,instruct,healthy_q8,stability_first_tri_70,low,1400,0.9471,0.8321,0.9744,0.9886,0.02,0.0207,0.1014,0.0357,0.8121,none
4b,instruct,healthy_q8,stability_first_tri_70,medium,1400,0.9564,0.8357,0.9728,0.9914,0.0321,0.025,0.1129,0.0357,0.8103,none
9b,base,collapsed_q2_edge,cognitive_structural_25_75,extreme,1400,0.0821,0.0429,0.2998,0.605,0.4521,0.04,0.8114,2.8393,-0.3077,cascade
9b,base,collapsed_q2_edge,cognitive_structural_25_75,high,1400,0.12,0.0871,0.3756,0.6743,0.3786,0.0164,0.5357,2.2321,-0.1842,cascade
9b,base,collapsed_q2_edge,cognitive_structural_25_75,low,1400,0.2886,0.2236,0.6082,0.7857,0.1621,0.01,0.2693,1.0243,0.1002,none
9b,base,collapsed_q2_edge,cognitive_structural_25_75,medium,1400,0.1907,0.1579,0.4825,0.7264,0.2757,0.0171,0.3707,1.7207,-0.044,cascade
9b,base,collapsed_q2_edge,cyber_structural_25_75,extreme,1400,0.1071,0.0593,0.3361,0.6157,0.4464,0.0586,0.7236,2.5743,-0.273,cascade
9b,base,collapsed_q2_edge,cyber_structural_25_75,high,1400,0.1457,0.1107,0.3886,0.6486,0.375,0.0293,0.4771,2.1579,-0.1537,cascade
9b,base,collapsed_q2_edge,cyber_structural_25_75,low,1400,0.2871,0.2229,0.6065,0.7707,0.1571,0.0079,0.26,1.0236,0.1022,none
9b,base,collapsed_q2_edge,cyber_structural_25_75,medium,1400,0.2629,0.2129,0.5101,0.7086,0.2457,0.0207,0.3629,1.6286,0.0245,cascade
9b,base,collapsed_q2_edge,q2_structural_amplifier,extreme,1400,0.5507,0.1764,0.7197,0.7893,0.2221,0.3821,0.6836,0.4779,-0.0452,distractor_capture
9b,base,collapsed_q2_edge,q2_structural_amplifier,high,1400,0.6086,0.2957,0.7735,0.8543,0.1857,0.2914,0.4771,0.4121,0.1229,none
9b,base,collapsed_q2_edge,q2_structural_amplifier,low,1400,0.805,0.4993,0.89,0.9243,0.1164,0.2,0.2629,0.0821,0.3992,none
9b,base,collapsed_q2_edge,q2_structural_amplifier,medium,1400,0.7264,0.3864,0.8409,0.8886,0.1307,0.2557,0.3507,0.2357,0.2562,none
9b,base,collapsed_q2_edge,routed_tri_structural_60,extreme,1400,0.19,0.0879,0.4482,0.7236,0.3736,0.0607,0.7743,2.0221,-0.1994,cascade
9b,base,collapsed_q2_edge,routed_tri_structural_60,high,1400,0.2714,0.1786,0.511,0.7564,0.2929,0.0429,0.5207,1.6514,-0.0421,cascade
9b,base,collapsed_q2_edge,routed_tri_structural_60,low,1400,0.4286,0.3286,0.7235,0.8643,0.1329,0.0314,0.2671,0.6829,0.2269,none
9b,base,collapsed_q2_edge,routed_tri_structural_60,medium,1400,0.3671,0.2771,0.6263,0.82,0.2207,0.045,0.36,1.1793,0.1142,none
9b,base,collapsed_q2_edge,routed_tri_structural_65,extreme,1400,0.1979,0.1136,0.4664,0.7221,0.3586,0.075,0.7207,1.9493,-0.1641,cascade
9b,base,collapsed_q2_edge,routed_tri_structural_65,high,1400,0.2914,0.2043,0.5305,0.7557,0.2979,0.0479,0.4864,1.5436,-0.0107,cascade
9b,base,collapsed_q2_edge,routed_tri_structural_65,low,1400,0.4643,0.3429,0.7406,0.8621,0.1329,0.0271,0.2507,0.6214,0.2464,none
9b,base,collapsed_q2_edge,routed_tri_structural_65,medium,1400,0.39,0.2921,0.6322,0.81,0.22,0.0329,0.355,1.1421,0.1341,none
9b,base,collapsed_q2_edge,stability_first_tri_70,extreme,1400,0.2279,0.1164,0.4828,0.7143,0.3629,0.0793,0.7464,1.8086,-0.1584,cascade
9b,base,collapsed_q2_edge,stability_first_tri_70,high,1400,0.2971,0.2014,0.5482,0.7421,0.2757,0.04,0.4693,1.4564,0.0004,cascade
9b,base,collapsed_q2_edge,stability_first_tri_70,low,1400,0.5086,0.3729,0.7565,0.8479,0.1243,0.0171,0.2714,0.5543,0.2827,none
9b,base,collapsed_q2_edge,stability_first_tri_70,medium,1400,0.4343,0.3286,0.6685,0.8243,0.1943,0.0393,0.3571,1.015,0.1831,none
9b,base,damaged_q2,cognitive_structural_25_75,extreme,1400,0.3221,0.1693,0.5733,0.7957,0.2879,0.0379,0.6493,1.5307,-0.0531,cascade
9b,base,damaged_q2,cognitive_structural_25_75,high,1400,0.4093,0.3157,0.6307,0.8029,0.2143,0.0171,0.435,1.2021,0.1531,none
9b,base,damaged_q2,cognitive_structural_25_75,low,1400,0.5914,0.4843,0.8175,0.9114,0.1014,0.0064,0.2057,0.4257,0.4148,none
9b,base,damaged_q2,cognitive_structural_25_75,medium,1400,0.5114,0.3993,0.7212,0.8414,0.1493,0.0186,0.3293,0.8486,0.282,none
9b,base,damaged_q2,cyber_structural_25_75,extreme,1400,0.3871,0.21,0.6089,0.7693,0.2821,0.0564,0.5964,1.2964,0.0015,cascade
9b,base,damaged_q2,cyber_structural_25_75,high,1400,0.4464,0.3171,0.6522,0.8121,0.2121,0.0314,0.39,1.1107,0.1605,none
9b,base,damaged_q2,cyber_structural_25_75,low,1400,0.5721,0.4529,0.7965,0.865,0.1,0.0093,0.2171,0.4643,0.3804,none
9b,base,damaged_q2,cyber_structural_25_75,medium,1400,0.5321,0.4121,0.7298,0.8257,0.1629,0.0229,0.2979,0.7786,0.296,none
9b,base,damaged_q2,q2_structural_amplifier,extreme,1400,0.7364,0.2814,0.8363,0.9043,0.175,0.3329,0.5971,0.0814,0.1105,distractor_capture
9b,base,damaged_q2,q2_structural_amplifier,high,1400,0.8179,0.3814,0.8819,0.9471,0.1371,0.2943,0.3979,0.0643,0.2464,none
9b,base,damaged_q2,q2_structural_amplifier,low,1400,0.8836,0.5564,0.9296,0.9914,0.0907,0.2014,0.2264,0.0307,0.4693,none
9b,base,damaged_q2,q2_structural_amplifier,medium,1400,0.8636,0.4707,0.9111,0.9736,0.0943,0.2564,0.3129,0.0536,0.3634,none
9b,base,damaged_q2,routed_tri_structural_60,extreme,1400,0.5607,0.2929,0.7182,0.8514,0.2143,0.0714,0.6329,0.8329,0.122,distractor_capture
9b,base,damaged_q2,routed_tri_structural_60,high,1400,0.5914,0.4114,0.7525,0.8886,0.1857,0.0393,0.4121,0.7021,0.2798,none
9b,base,damaged_q2,routed_tri_structural_60,low,1400,0.7814,0.605,0.9042,0.9564,0.0857,0.0279,0.2079,0.1636,0.5489,none
9b,base,damaged_q2,routed_tri_structural_60,medium,1400,0.7036,0.5229,0.8393,0.9286,0.1307,0.0393,0.31,0.3986,0.4311,none
9b,base,damaged_q2,routed_tri_structural_65,extreme,1400,0.5671,0.2929,0.7374,0.8629,0.23,0.0729,0.615,0.7093,0.1246,distractor_capture
9b,base,damaged_q2,routed_tri_structural_65,high,1400,0.6114,0.4071,0.7748,0.8907,0.1836,0.045,0.4171,0.5843,0.2805,none
9b,base,damaged_q2,routed_tri_structural_65,low,1400,0.8157,0.6514,0.9143,0.945,0.07,0.0264,0.195,0.1371,0.6027,none
9b,base,damaged_q2,routed_tri_structural_65,medium,1400,0.715,0.5436,0.8447,0.9029,0.125,0.0343,0.3,0.3571,0.4574,none
9b,base,damaged_q2,stability_first_tri_70,extreme,1400,0.6443,0.3557,0.7763,0.865,0.185,0.0507,0.5957,0.5664,0.2141,none
9b,base,damaged_q2,stability_first_tri_70,high,1400,0.665,0.4443,0.8022,0.9,0.165,0.0457,0.4121,0.4864,0.3284,none
9b,base,damaged_q2,stability_first_tri_70,low,1400,0.835,0.6507,0.9236,0.9629,0.0793,0.0257,0.2179,0.1021,0.5992,none
9b,base,damaged_q2,stability_first_tri_70,medium,1400,0.7521,0.5514,0.8644,0.9186,0.1229,0.0336,0.3,0.2829,0.4697,none
9b,base,damaged_q3,cognitive_structural_25_75,extreme,1400,0.8357,0.5021,0.9,0.9707,0.1314,0.0436,0.4393,0.1257,0.4126,none
9b,base,damaged_q3,cognitive_structural_25_75,high,1400,0.8686,0.6186,0.9292,0.9886,0.115,0.0186,0.3079,0.0579,0.5528,none
9b,base,damaged_q3,cognitive_structural_25_75,low,1400,0.8943,0.7507,0.9533,0.9893,0.0664,0.0043,0.1593,0.0457,0.7149,none
9b,base,damaged_q3,cognitive_structural_25_75,medium,1400,0.8857,0.6979,0.9414,0.9914,0.0879,0.0164,0.2214,0.0671,0.6471,none
9b,base,damaged_q3,cyber_structural_25_75,extreme,1400,0.815,0.5136,0.893,0.9343,0.1364,0.0586,0.3986,0.1314,0.4225,none
9b,base,damaged_q3,cyber_structural_25_75,high,1400,0.8521,0.6129,0.917,0.9443,0.1036,0.0279,0.2943,0.0921,0.5481,none
9b,base,damaged_q3,cyber_structural_25_75,low,1400,0.9079,0.7636,0.958,0.9843,0.0514,0.0157,0.1493,0.0436,0.7309,none
9b,base,damaged_q3,cyber_structural_25_75,medium,1400,0.8957,0.7336,0.9429,0.9686,0.0786,0.0221,0.185,0.0629,0.6876,none
9b,base,damaged_q3,q2_structural_amplifier,extreme,1400,0.8543,0.3629,0.8887,0.9914,0.1079,0.34,0.4479,0.0614,0.2236,none
9b,base,damaged_q3,q2_structural_amplifier,high,1400,0.8786,0.4493,0.9126,0.9921,0.095,0.3129,0.3029,0.0521,0.3314,none
9b,base,damaged_q3,q2_structural_amplifier,low,1400,0.8971,0.5986,0.9379,0.9871,0.07,0.1986,0.1779,0.0343,0.5219,none
9b,base,damaged_q3,q2_structural_amplifier,medium,1400,0.8971,0.5343,0.9274,0.9921,0.0779,0.2636,0.2171,0.0507,0.4383,none
9b,base,damaged_q3,routed_tri_structural_60,extreme,1400,0.8707,0.5129,0.9208,0.9893,0.1114,0.0729,0.4286,0.065,0.4273,none
9b,base,damaged_q3,routed_tri_structural_60,high,1400,0.8843,0.6343,0.9363,0.9943,0.1036,0.0407,0.27,0.0593,0.5705,none
9b,base,damaged_q3,routed_tri_structural_60,low,1400,0.9264,0.7836,0.9657,0.9886,0.0486,0.0279,0.1379,0.0257,0.7511,none
9b,base,damaged_q3,routed_tri_structural_60,medium,1400,0.91,0.735,0.9522,0.9943,0.0693,0.0371,0.1821,0.0586,0.6893,none
9b,base,damaged_q3,routed_tri_structural_65,extreme,1400,0.8729,0.5086,0.9209,0.9893,0.1164,0.0786,0.4136,0.0614,0.4218,none
9b,base,damaged_q3,routed_tri_structural_65,high,1400,0.8814,0.6357,0.9366,0.9921,0.1021,0.0407,0.2757,0.055,0.5721,none
9b,base,damaged_q3,routed_tri_structural_65,low,1400,0.9186,0.7721,0.9626,0.9886,0.0464,0.0214,0.1479,0.0357,0.7403,none
9b,base,damaged_q3,routed_tri_structural_65,medium,1400,0.9121,0.7314,0.9531,0.9907,0.0714,0.0336,0.1886,0.045,0.686,none
9b,base,damaged_q3,stability_first_tri_70,extreme,1400,0.8757,0.5114,0.9206,0.9879,0.1164,0.0743,0.4257,0.0557,0.4248,none
9b,base,damaged_q3,stability_first_tri_70,high,1400,0.9,0.6536,0.9415,0.9871,0.0857,0.0343,0.2786,0.05,0.5962,none
9b,base,damaged_q3,stability_first_tri_70,low,1400,0.9136,0.7821,0.96,0.9814,0.0507,0.0286,0.125,0.04,0.7492,none
9b,base,damaged_q3,stability_first_tri_70,medium,1400,0.9093,0.7329,0.95,0.9886,0.0707,0.0336,0.1921,0.0586,0.6866,none
9b,base,damaged_q4,cognitive_structural_25_75,extreme,1400,0.9064,0.6129,0.9356,0.9879,0.0864,0.0364,0.325,0.0693,0.5502,none
9b,base,damaged_q4,cognitive_structural_25_75,high,1400,0.9114,0.7071,0.9473,0.9893,0.0757,0.0157,0.2293,0.055,0.6602,none
9b,base,damaged_q4,cognitive_structural_25_75,low,1400,0.9214,0.8043,0.9659,0.9886,0.04,0.0071,0.1271,0.0379,0.7788,none
9b,base,damaged_q4,cognitive_structural_25_75,medium,1400,0.9364,0.7936,0.9627,0.995,0.0464,0.0157,0.1507,0.0536,0.7618,none
9b,base,damaged_q4,cyber_structural_25_75,extreme,1400,0.9129,0.62,0.9404,0.99,0.08,0.055,0.32,0.0514,0.5568,none
9b,base,damaged_q4,cyber_structural_25_75,high,1400,0.9236,0.7129,0.9501,0.9886,0.0643,0.0207,0.2364,0.0571,0.6677,none
9b,base,damaged_q4,cyber_structural_25_75,low,1400,0.94,0.7993,0.9699,0.99,0.03,0.0171,0.1371,0.0329,0.7742,none
9b,base,damaged_q4,cyber_structural_25_75,medium,1400,0.9257,0.7514,0.9572,0.9871,0.0579,0.0279,0.1729,0.0479,0.7123,none
9b,base,damaged_q4,q2_structural_amplifier,extreme,1400,0.8614,0.3893,0.8941,0.9857,0.0964,0.365,0.3564,0.0679,0.2555,none
9b,base,damaged_q4,q2_structural_amplifier,high,1400,0.8993,0.4857,0.9234,0.9886,0.0764,0.3007,0.2507,0.0464,0.3803,none
9b,base,damaged_q4,q2_structural_amplifier,low,1400,0.91,0.625,0.9451,0.9936,0.0536,0.2043,0.1379,0.0386,0.5551,none
9b,base,damaged_q4,q2_structural_amplifier,medium,1400,0.89,0.5414,0.9283,0.9921,0.0814,0.255,0.2043,0.0471,0.4473,none
9b,base,damaged_q4,routed_tri_structural_60,extreme,1400,0.9186,0.5979,0.9385,0.9921,0.0757,0.0693,0.3371,0.0671,0.531,none
9b,base,damaged_q4,routed_tri_structural_60,high,1400,0.9164,0.6957,0.9501,0.9921,0.07,0.0386,0.2343,0.0529,0.6456,none
9b,base,damaged_q4,routed_tri_structural_60,low,1400,0.9229,0.7843,0.965,0.9921,0.0443,0.0243,0.1314,0.0357,0.7538,none
9b,base,damaged_q4,routed_tri_structural_60,medium,1400,0.9307,0.7557,0.9591,0.9843,0.05,0.0371,0.1664,0.0486,0.7175,none
9b,base,damaged_q4,routed_tri_structural_65,extreme,1400,0.9043,0.6157,0.9376,0.9907,0.085,0.0729,0.3107,0.0636,0.5476,none
9b,base,damaged_q4,routed_tri_structural_65,high,1400,0.9071,0.7043,0.948,0.9879,0.0807,0.0386,0.2129,0.0493,0.6529,none
9b,base,damaged_q4,routed_tri_structural_65,low,1400,0.9421,0.8071,0.9716,0.9914,0.03,0.0229,0.13,0.0279,0.7818,none
9b,base,damaged_q4,routed_tri_structural_65,medium,1400,0.9257,0.7514,0.9587,0.9936,0.0571,0.0357,0.1707,0.0493,0.711,none
9b,base,damaged_q4,stability_first_tri_70,extreme,1400,0.9036,0.6093,0.9336,0.9886,0.0871,0.0657,0.3257,0.0757,0.5402,none
9b,base,damaged_q4,stability_first_tri_70,high,1400,0.9221,0.6864,0.951,0.9921,0.0679,0.0357,0.245,0.0479,0.6369,none
9b,base,damaged_q4,stability_first_tri_70,low,1400,0.9364,0.8193,0.9702,0.9879,0.0329,0.0229,0.1121,0.0329,0.7942,none
9b,base,damaged_q4,stability_first_tri_70,medium,1400,0.9407,0.7721,0.9624,0.99,0.0507,0.0357,0.1571,0.0421,0.7351,none
9b,base,healthy_q6,cognitive_structural_25_75,extreme,1400,0.9293,0.7071,0.9494,0.9836,0.0579,0.0386,0.2429,0.065,0.6594,none
9b,base,healthy_q6,cognitive_structural_25_75,high,1400,0.94,0.76,0.9588,0.9936,0.0529,0.0164,0.1929,0.0521,0.7228,none
9b,base,healthy_q6,cognitive_structural_25_75,low,1400,0.9371,0.8357,0.9735,0.9936,0.0243,0.005,0.1043,0.0371,0.8172,none
9b,base,healthy_q6,cognitive_structural_25_75,medium,1400,0.9521,0.8186,0.9691,0.9893,0.0307,0.02,0.135,0.0457,0.7923,none
9b,base,healthy_q6,cyber_structural_25_75,extreme,1400,0.935,0.6921,0.9532,0.9893,0.0571,0.0571,0.2364,0.0529,0.642,none
9b,base,healthy_q6,cyber_structural_25_75,high,1400,0.945,0.7757,0.9638,0.9929,0.0493,0.0286,0.1693,0.0386,0.7397,none
9b,base,healthy_q6,cyber_structural_25_75,low,1400,0.9357,0.8364,0.9723,0.9943,0.035,0.0107,0.0971,0.0314,0.8144,none
9b,base,healthy_q6,cyber_structural_25_75,medium,1400,0.95,0.8164,0.9681,0.99,0.0407,0.0343,0.1171,0.0436,0.7858,none
9b,base,healthy_q6,q2_structural_amplifier,extreme,1400,0.9,0.4114,0.9075,0.9879,0.065,0.3714,0.3121,0.0621,0.2896,none
9b,base,healthy_q6,q2_structural_amplifier,high,1400,0.9214,0.51,0.9303,0.9893,0.055,0.3164,0.2229,0.0493,0.4099,none
9b,base,healthy_q6,q2_structural_amplifier,low,1400,0.93,0.6464,0.9506,0.9879,0.0336,0.2071,0.1336,0.0364,0.5824,none
9b,base,healthy_q6,q2_structural_amplifier,medium,1400,0.9329,0.61,0.9432,0.9879,0.0507,0.2421,0.1593,0.0371,0.5318,none
9b,base,healthy_q6,routed_tri_structural_60,extreme,1400,0.9314,0.6929,0.9512,0.9893,0.0579,0.0764,0.2243,0.0671,0.6389,none
9b,base,healthy_q6,routed_tri_structural_60,high,1400,0.9443,0.7536,0.9592,0.9886,0.0457,0.0429,0.18,0.0593,0.7139,none
9b,base,healthy_q6,routed_tri_structural_60,low,1400,0.9457,0.8329,0.9761,0.9929,0.0179,0.0293,0.0986,0.0371,0.8119,none
9b,base,healthy_q6,routed_tri_structural_60,medium,1400,0.96,0.8129,0.9715,0.9929,0.0257,0.035,0.1307,0.0464,0.7854,none
9b,base,healthy_q6,routed_tri_structural_65,extreme,1400,0.9271,0.67,0.9484,0.9793,0.0586,0.0843,0.2357,0.0621,0.6136,none
9b,base,healthy_q6,routed_tri_structural_65,high,1400,0.9414,0.7657,0.9617,0.9893,0.0507,0.0529,0.1543,0.0493,0.7251,none
9b,base,healthy_q6,routed_tri_structural_65,low,1400,0.9507,0.8343,0.9767,0.9907,0.0221,0.03,0.0971,0.0264,0.8125,none
9b,base,healthy_q6,routed_tri_structural_65,medium,1400,0.9429,0.8093,0.9673,0.9907,0.0436,0.0371,0.1171,0.0421,0.7773,none
9b,base,healthy_q6,stability_first_tri_70,extreme,1400,0.9343,0.6936,0.9534,0.9914,0.0557,0.065,0.2229,0.0614,0.643,none
9b,base,healthy_q6,stability_first_tri_70,high,1400,0.9514,0.775,0.9642,0.9929,0.0357,0.04,0.1679,0.0593,0.7399,none
9b,base,healthy_q6,stability_first_tri_70,low,1400,0.9421,0.8386,0.975,0.9943,0.0229,0.0207,0.0971,0.0357,0.818,none
9b,base,healthy_q6,stability_first_tri_70,medium,1400,0.9557,0.8207,0.97,0.9907,0.0286,0.0321,0.1279,0.0486,0.7931,none
9b,base,healthy_q8,cognitive_structural_25_75,extreme,1400,0.9579,0.7457,0.9612,0.9936,0.0364,0.0371,0.2057,0.065,0.7077,none
9b,base,healthy_q8,cognitive_structural_25_75,high,1400,0.9621,0.825,0.9687,0.9943,0.03,0.015,0.1436,0.0564,0.7987,none
9b,base,healthy_q8,cognitive_structural_25_75,low,1400,0.95,0.8714,0.9783,0.99,0.0164,0.0071,0.0764,0.0329,0.8573,none
9b,base,healthy_q8,cognitive_structural_25_75,medium,1400,0.9686,0.87,0.9746,0.9929,0.02,0.0129,0.0936,0.0536,0.8513,none
9b,base,healthy_q8,cyber_structural_25_75,extreme,1400,0.9543,0.7521,0.9623,0.99,0.0343,0.06,0.1864,0.0664,0.7116,none
9b,base,healthy_q8,cyber_structural_25_75,high,1400,0.9636,0.8043,0.9678,0.9921,0.0321,0.0336,0.1443,0.0543,0.7737,none
9b,base,healthy_q8,cyber_structural_25_75,low,1400,0.9371,0.8607,0.973,0.9864,0.0186,0.0157,0.0707,0.0464,0.844,none
9b,base,healthy_q8,cyber_structural_25_75,medium,1400,0.9679,0.8443,0.9738,0.9914,0.0214,0.0221,0.1164,0.0464,0.8218,none
9b,base,healthy_q8,q2_structural_amplifier,extreme,1400,0.9143,0.4657,0.9165,0.9914,0.06,0.3521,0.2621,0.0543,0.3536,none
9b,base,healthy_q8,q2_structural_amplifier,high,1400,0.9257,0.5493,0.936,0.9914,0.055,0.2971,0.1779,0.0457,0.4568,none
9b,base,healthy_q8,q2_structural_amplifier,low,1400,0.915,0.6357,0.9471,0.9893,0.0479,0.2157,0.1179,0.0357,0.567,none
9b,base,healthy_q8,q2_structural_amplifier,medium,1400,0.9286,0.5857,0.9406,0.9914,0.0507,0.2671,0.1614,0.0443,0.5019,none
9b,base,healthy_q8,routed_tri_structural_60,extreme,1400,0.9557,0.7121,0.9614,0.9929,0.0379,0.0636,0.2271,0.0479,0.6675,none
9b,base,healthy_q8,routed_tri_structural_60,high,1400,0.9614,0.79,0.9675,0.9864,0.0329,0.0479,0.1407,0.05,0.7568,none
9b,base,healthy_q8,routed_tri_structural_60,low,1400,0.95,0.8464,0.9779,0.9907,0.0114,0.03,0.0864,0.0371,0.8282,none
9b,base,healthy_q8,routed_tri_structural_60,medium,1400,0.9579,0.8307,0.9708,0.9886,0.0314,0.0371,0.1007,0.0479,0.8034,none
9b,base,healthy_q8,routed_tri_structural_65,extreme,1400,0.9464,0.7036,0.9559,0.9921,0.0471,0.0736,0.2229,0.0614,0.6538,none
9b,base,healthy_q8,routed_tri_structural_65,high,1400,0.96,0.8014,0.9696,0.9957,0.0314,0.04,0.1407,0.0514,0.7702,none
9b,base,healthy_q8,routed_tri_structural_65,low,1400,0.9564,0.8543,0.9799,0.9936,0.0129,0.0286,0.0814,0.0321,0.8366,none
9b,base,healthy_q8,routed_tri_structural_65,medium,1400,0.9671,0.8621,0.9748,0.99,0.0236,0.0293,0.0871,0.0471,0.8399,none
9b,base,healthy_q8,stability_first_tri_70,extreme,1400,0.9543,0.7243,0.9606,0.9907,0.0414,0.065,0.1986,0.0536,0.6803,none
9b,base,healthy_q8,stability_first_tri_70,high,1400,0.9643,0.8171,0.968,0.9871,0.0271,0.0364,0.1264,0.0629,0.7885,none
9b,base,healthy_q8,stability_first_tri_70,low,1400,0.9464,0.8543,0.9768,0.9879,0.0143,0.0207,0.0814,0.0379,0.8375,none
9b,base,healthy_q8,stability_first_tri_70,medium,1400,0.9636,0.8436,0.9719,0.9907,0.0257,0.04,0.0936,0.0557,0.8176,none
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,extreme,1400,0.0664,0.0343,0.2826,0.56,0.4693,0.0393,0.7586,2.8786,-0.319,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,high,1400,0.1129,0.0786,0.3579,0.6229,0.3821,0.0207,0.5243,2.2864,-0.1965,cascade
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,low,1400,0.2507,0.1857,0.5952,0.7829,0.1829,0.0114,0.2893,1.045,0.0532,low_score
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,medium,1400,0.1907,0.1564,0.4671,0.7129,0.28,0.0193,0.375,1.7964,-0.0513,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,extreme,1400,0.0929,0.0464,0.3219,0.5779,0.4543,0.0621,0.7393,2.5943,-0.2911,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,high,1400,0.1621,0.1157,0.3852,0.6464,0.3764,0.0243,0.505,2.1557,-0.1503,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,low,1400,0.2929,0.2214,0.5886,0.7486,0.1814,0.0236,0.2614,1.0564,0.0885,none
