model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,rhetoric,560,0.1875,0.15,0.4773,0.6661,0.2536,0.0125,0.3893,1.825,-0.051,cascade
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,spatial,560,0.2393,0.1857,0.498,0.6625,0.2446,0.0464,0.3196,1.7036,-0.0077,cascade
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,adversarial,560,0.8,0.3554,0.878,0.9893,0.1643,0.3054,0.4661,0.0446,0.2055,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,boundary,560,0.8214,0.3679,0.8838,0.9875,0.1304,0.3107,0.5,0.05,0.2241,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,coding,560,0.6679,0.3393,0.8042,0.7857,0.1482,0.2964,0.3839,0.25,0.1923,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,epistemic,560,0.6786,0.3571,0.8039,0.8107,0.1625,0.2536,0.4482,0.2357,0.21,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,forensic,560,0.7232,0.3696,0.8406,0.9857,0.1607,0.2696,0.4982,0.2679,0.2142,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,generalist,560,0.65,0.3786,0.7908,0.7893,0.1393,0.2946,0.3589,0.3232,0.233,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,math,560,0.5732,0.2857,0.7449,0.7214,0.1286,0.3179,0.4821,0.5571,0.1171,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,planning,560,0.6714,0.3643,0.8131,0.8179,0.175,0.2411,0.3589,0.2286,0.2234,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,rhetoric,560,0.5464,0.3018,0.7398,0.7375,0.1589,0.2375,0.5232,0.5143,0.139,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,spatial,560,0.6518,0.375,0.7932,0.7732,0.1411,0.2589,0.3411,0.3518,0.236,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,adversarial,560,0.4518,0.3018,0.686,0.9286,0.2214,0.0625,0.4518,1.1411,0.1297,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,boundary,560,0.5054,0.3357,0.7061,0.9179,0.1964,0.0625,0.4643,1.0071,0.1768,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,coding,560,0.3268,0.2482,0.5984,0.7625,0.1929,0.0607,0.3554,1.3946,0.0801,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,epistemic,560,0.3268,0.2375,0.5946,0.7482,0.2125,0.0375,0.4286,1.1554,0.0742,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,forensic,560,0.3929,0.3054,0.642,0.8982,0.1857,0.0393,0.3893,1.2893,0.1462,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,generalist,560,0.3054,0.2286,0.5803,0.6964,0.2036,0.05,0.4607,1.2304,0.0591,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,math,560,0.2857,0.2339,0.5538,0.7018,0.2143,0.0375,0.4357,1.6125,0.0467,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,planning,560,0.3804,0.3054,0.6094,0.7268,0.2125,0.0357,0.3518,1.2321,0.1447,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,rhetoric,560,0.2875,0.2196,0.5422,0.6946,0.2107,0.0411,0.4625,1.5839,0.032,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,spatial,560,0.325,0.25,0.5577,0.6946,0.2179,0.0518,0.3571,1.4339,0.074,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,adversarial,560,0.5071,0.3482,0.7387,0.9464,0.2,0.0429,0.4214,0.9321,0.1993,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,boundary,560,0.5232,0.3321,0.7285,0.9304,0.2089,0.0482,0.4821,0.8839,0.1771,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,coding,560,0.3554,0.2518,0.6218,0.7554,0.2196,0.0357,0.3625,1.2018,0.0897,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,epistemic,560,0.3214,0.2446,0.6182,0.7589,0.2054,0.0411,0.4161,1.0536,0.0889,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,forensic,560,0.4,0.2982,0.6394,0.8946,0.1946,0.0304,0.4304,1.2589,0.1364,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,generalist,560,0.3107,0.2339,0.5915,0.7107,0.2339,0.05,0.3929,1.1589,0.0644,cascade
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,math,560,0.3125,0.2375,0.5913,0.7339,0.1982,0.05,0.4446,1.45,0.06,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,planning,560,0.4214,0.3232,0.6374,0.7214,0.1643,0.0536,0.3732,1.1357,0.1766,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,rhetoric,560,0.3071,0.2286,0.5749,0.7357,0.2107,0.0268,0.4321,1.4196,0.0544,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,spatial,560,0.3214,0.25,0.5843,0.725,0.2196,0.0286,0.3661,1.3196,0.0831,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,adversarial,560,0.5804,0.4125,0.7708,0.9321,0.1554,0.0268,0.4054,0.7929,0.2885,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,boundary,560,0.6036,0.4321,0.7736,0.9446,0.2,0.0393,0.4554,0.6679,0.2945,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,coding,560,0.4304,0.3339,0.6532,0.7679,0.2161,0.0429,0.3268,1.0696,0.1809,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,epistemic,560,0.3857,0.2964,0.6569,0.7464,0.175,0.025,0.3839,0.9339,0.1615,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,forensic,560,0.4214,0.325,0.6703,0.9107,0.1875,0.0375,0.4107,1.1232,0.1722,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,generalist,560,0.3411,0.2607,0.6218,0.7161,0.2036,0.0375,0.3911,1.0804,0.1068,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,math,560,0.3643,0.2696,0.6091,0.7446,0.1982,0.0304,0.3982,1.3607,0.1042,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,planning,560,0.4464,0.3643,0.6718,0.7643,0.175,0.0286,0.3464,1.0054,0.2281,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,rhetoric,560,0.3679,0.2911,0.6151,0.7429,0.1911,0.0286,0.375,1.2714,0.1345,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,spatial,560,0.4286,0.3232,0.6465,0.7464,0.1929,0.0321,0.3464,1.0804,0.1772,none
27b,instruct,damaged_q2,cognitive_structural_25_75,adversarial,560,0.6304,0.45,0.8042,0.9536,0.1518,0.0214,0.3982,0.6464,0.336,none
27b,instruct,damaged_q2,cognitive_structural_25_75,boundary,560,0.6554,0.4661,0.7974,0.9304,0.1446,0.0286,0.4143,0.6357,0.352,none
27b,instruct,damaged_q2,cognitive_structural_25_75,coding,560,0.5643,0.4161,0.7383,0.8393,0.1518,0.0304,0.3268,0.7982,0.2984,none
27b,instruct,damaged_q2,cognitive_structural_25_75,epistemic,560,0.5429,0.3982,0.7523,0.8536,0.1321,0.0036,0.3982,0.6696,0.2925,none
27b,instruct,damaged_q2,cognitive_structural_25_75,forensic,560,0.5643,0.4375,0.7499,0.9268,0.1554,0.0232,0.3821,0.8107,0.3151,none
27b,instruct,damaged_q2,cognitive_structural_25_75,generalist,560,0.5214,0.4089,0.7332,0.8321,0.1518,0.0196,0.3554,0.7429,0.2939,none
27b,instruct,damaged_q2,cognitive_structural_25_75,math,560,0.5196,0.3804,0.7328,0.85,0.1161,0.0107,0.3893,0.9429,0.2651,none
27b,instruct,damaged_q2,cognitive_structural_25_75,planning,560,0.5857,0.4482,0.7486,0.8393,0.175,0.0125,0.2893,0.7375,0.3332,none
27b,instruct,damaged_q2,cognitive_structural_25_75,rhetoric,560,0.4679,0.3429,0.6943,0.8107,0.1607,0.0089,0.3679,0.9875,0.2141,none
27b,instruct,damaged_q2,cognitive_structural_25_75,spatial,560,0.5714,0.4357,0.7424,0.8339,0.1196,0.0268,0.3286,0.8179,0.3273,none
27b,instruct,damaged_q2,cyber_structural_25_75,adversarial,560,0.7518,0.5554,0.8749,0.9875,0.1661,0.0321,0.3304,0.2679,0.4593,none
27b,instruct,damaged_q2,cyber_structural_25_75,boundary,560,0.8089,0.5286,0.8884,0.9929,0.1464,0.0464,0.3911,0.2089,0.4336,none
27b,instruct,damaged_q2,cyber_structural_25_75,coding,560,0.5911,0.4554,0.7523,0.8179,0.1393,0.0232,0.3411,0.7232,0.3455,none
27b,instruct,damaged_q2,cyber_structural_25_75,epistemic,560,0.475,0.3714,0.7149,0.7857,0.1661,0.0125,0.35,0.7357,0.2543,none
27b,instruct,damaged_q2,cyber_structural_25_75,forensic,560,0.6536,0.4946,0.7989,0.9804,0.1375,0.0286,0.3357,0.6643,0.3876,none
27b,instruct,damaged_q2,cyber_structural_25_75,generalist,560,0.4482,0.3393,0.6961,0.75,0.1696,0.0357,0.3429,0.8,0.2138,none
27b,instruct,damaged_q2,cyber_structural_25_75,math,560,0.4679,0.3661,0.6965,0.7661,0.1411,0.0268,0.3714,1.0339,0.237,none
27b,instruct,damaged_q2,cyber_structural_25_75,planning,560,0.5839,0.4625,0.7424,0.7857,0.1446,0.0214,0.2964,0.7518,0.3535,none
27b,instruct,damaged_q2,cyber_structural_25_75,rhetoric,560,0.5107,0.3696,0.7031,0.7839,0.1411,0.025,0.4196,0.9071,0.2434,none
27b,instruct,damaged_q2,cyber_structural_25_75,spatial,560,0.5143,0.3875,0.7134,0.7661,0.1446,0.0143,0.3357,0.8357,0.2726,none
27b,instruct,damaged_q2,q2_structural_amplifier,adversarial,560,0.8482,0.4071,0.898,0.9893,0.1089,0.3196,0.3732,0.0589,0.2777,none
27b,instruct,damaged_q2,q2_structural_amplifier,boundary,560,0.8446,0.4089,0.8958,0.9839,0.1071,0.2964,0.4232,0.0589,0.2807,none
27b,instruct,damaged_q2,q2_structural_amplifier,coding,560,0.825,0.4607,0.8914,0.9268,0.1071,0.2696,0.3339,0.0536,0.3453,none
27b,instruct,damaged_q2,q2_structural_amplifier,epistemic,560,0.8,0.4161,0.8825,0.9375,0.1375,0.2411,0.3946,0.0589,0.2921,none
27b,instruct,damaged_q2,q2_structural_amplifier,forensic,560,0.8321,0.4125,0.8924,0.9929,0.1464,0.2857,0.3786,0.0536,0.2785,none
27b,instruct,damaged_q2,q2_structural_amplifier,generalist,560,0.7893,0.4107,0.8766,0.8786,0.0821,0.3089,0.3768,0.0732,0.2905,none
27b,instruct,damaged_q2,q2_structural_amplifier,math,560,0.8089,0.4286,0.8787,0.9018,0.1125,0.2571,0.3679,0.1018,0.3089,none
27b,instruct,damaged_q2,q2_structural_amplifier,planning,560,0.8054,0.4214,0.8791,0.9268,0.1143,0.3054,0.3411,0.0768,0.2949,none
27b,instruct,damaged_q2,q2_structural_amplifier,rhetoric,560,0.8143,0.4321,0.8741,0.8768,0.1143,0.2679,0.3554,0.0893,0.3114,none
27b,instruct,damaged_q2,q2_structural_amplifier,spatial,560,0.8179,0.4482,0.8864,0.8982,0.1071,0.25,0.3411,0.0732,0.3351,none
27b,instruct,damaged_q2,routed_tri_structural_60,adversarial,560,0.8339,0.5571,0.9031,0.9946,0.1179,0.0571,0.3589,0.2018,0.4716,none
27b,instruct,damaged_q2,routed_tri_structural_60,boundary,560,0.7964,0.5,0.8895,0.9893,0.1571,0.0607,0.4214,0.1661,0.3987,none
27b,instruct,damaged_q2,routed_tri_structural_60,coding,560,0.6768,0.5071,0.8069,0.8607,0.1339,0.0571,0.3089,0.5107,0.4053,none
27b,instruct,damaged_q2,routed_tri_structural_60,epistemic,560,0.6339,0.4643,0.8014,0.8643,0.1375,0.0232,0.3464,0.4696,0.3672,none
27b,instruct,damaged_q2,routed_tri_structural_60,forensic,560,0.7143,0.5089,0.8371,0.9893,0.1357,0.0554,0.3286,0.475,0.4071,none
27b,instruct,damaged_q2,routed_tri_structural_60,generalist,560,0.6286,0.4375,0.8062,0.8429,0.1375,0.0429,0.375,0.425,0.3364,none
27b,instruct,damaged_q2,routed_tri_structural_60,math,560,0.6107,0.4161,0.7611,0.8339,0.1714,0.0321,0.3946,0.6893,0.2922,none
27b,instruct,damaged_q2,routed_tri_structural_60,planning,560,0.7089,0.5125,0.8222,0.8571,0.125,0.0393,0.3,0.4482,0.4207,none
27b,instruct,damaged_q2,routed_tri_structural_60,rhetoric,560,0.6107,0.4411,0.7779,0.8554,0.15,0.0375,0.3661,0.6143,0.3286,none
27b,instruct,damaged_q2,routed_tri_structural_60,spatial,560,0.6196,0.4411,0.7826,0.8446,0.1571,0.0411,0.3143,0.5696,0.3321,none
27b,instruct,damaged_q2,routed_tri_structural_65,adversarial,560,0.8411,0.5589,0.9082,0.9893,0.1321,0.0393,0.3554,0.1286,0.4766,none
27b,instruct,damaged_q2,routed_tri_structural_65,boundary,560,0.8607,0.5679,0.9189,0.9929,0.1125,0.0554,0.3875,0.0929,0.4874,none
27b,instruct,damaged_q2,routed_tri_structural_65,coding,560,0.7179,0.4839,0.8402,0.9036,0.1411,0.0446,0.3411,0.3643,0.3872,none
27b,instruct,damaged_q2,routed_tri_structural_65,epistemic,560,0.6893,0.4714,0.8273,0.8821,0.1125,0.0268,0.3786,0.3911,0.3825,none
27b,instruct,damaged_q2,routed_tri_structural_65,forensic,560,0.7804,0.5714,0.8742,0.9946,0.1268,0.0339,0.3286,0.3196,0.4843,none
27b,instruct,damaged_q2,routed_tri_structural_65,generalist,560,0.6786,0.4714,0.8194,0.8518,0.1214,0.0393,0.3821,0.3946,0.3768,none
27b,instruct,damaged_q2,routed_tri_structural_65,math,560,0.6964,0.4821,0.8184,0.8661,0.1071,0.0286,0.4036,0.5179,0.3861,none
27b,instruct,damaged_q2,routed_tri_structural_65,planning,560,0.7589,0.5696,0.8548,0.8839,0.1196,0.0304,0.2821,0.325,0.4889,none
27b,instruct,damaged_q2,routed_tri_structural_65,rhetoric,560,0.6196,0.45,0.7868,0.8232,0.1554,0.0393,0.3375,0.5214,0.3425,none
27b,instruct,damaged_q2,routed_tri_structural_65,spatial,560,0.7018,0.5554,0.8204,0.8518,0.125,0.0429,0.2607,0.4607,0.4654,none
27b,instruct,damaged_q2,stability_first_tri_70,adversarial,560,0.8625,0.5625,0.9243,0.9929,0.1232,0.0375,0.3625,0.0554,0.4863,none
27b,instruct,damaged_q2,stability_first_tri_70,boundary,560,0.8518,0.5732,0.9222,0.9893,0.1143,0.0643,0.3589,0.075,0.4936,none
27b,instruct,damaged_q2,stability_first_tri_70,coding,560,0.7821,0.5893,0.8738,0.8839,0.1161,0.0429,0.275,0.2357,0.5121,none
27b,instruct,damaged_q2,stability_first_tri_70,epistemic,560,0.7411,0.5143,0.866,0.9054,0.1143,0.0286,0.3571,0.25,0.4332,none
27b,instruct,damaged_q2,stability_first_tri_70,forensic,560,0.8071,0.5482,0.8819,0.9911,0.1232,0.0393,0.3804,0.2625,0.4598,none
27b,instruct,damaged_q2,stability_first_tri_70,generalist,560,0.7321,0.5143,0.8415,0.8429,0.1071,0.0429,0.3804,0.3036,0.428,none
27b,instruct,damaged_q2,stability_first_tri_70,math,560,0.7214,0.5179,0.8261,0.8518,0.0982,0.0304,0.3554,0.4982,0.429,none
27b,instruct,damaged_q2,stability_first_tri_70,planning,560,0.7821,0.5929,0.8702,0.8821,0.1214,0.0232,0.2625,0.2482,0.5184,none
27b,instruct,damaged_q2,stability_first_tri_70,rhetoric,560,0.7268,0.5393,0.8282,0.8696,0.1268,0.0286,0.3232,0.4232,0.4485,none
27b,instruct,damaged_q2,stability_first_tri_70,spatial,560,0.775,0.5571,0.8624,0.8857,0.1071,0.0429,0.2982,0.3071,0.4772,none
27b,instruct,damaged_q3,cognitive_structural_25_75,adversarial,560,0.8946,0.7,0.9423,0.9929,0.0893,0.0179,0.2286,0.0696,0.6479,none
27b,instruct,damaged_q3,cognitive_structural_25_75,boundary,560,0.9089,0.6661,0.9456,0.9893,0.0804,0.0214,0.2821,0.0375,0.6132,none
27b,instruct,damaged_q3,cognitive_structural_25_75,coding,560,0.9018,0.6911,0.9494,0.9946,0.075,0.0339,0.2286,0.0464,0.6412,none
27b,instruct,damaged_q3,cognitive_structural_25_75,epistemic,560,0.9,0.6857,0.946,0.9875,0.0696,0.0161,0.2554,0.0482,0.6388,none
27b,instruct,damaged_q3,cognitive_structural_25_75,forensic,560,0.9089,0.7054,0.9431,0.9929,0.0696,0.0179,0.2571,0.0732,0.6567,none
27b,instruct,damaged_q3,cognitive_structural_25_75,generalist,560,0.9036,0.6857,0.9476,0.9821,0.0589,0.0268,0.2536,0.0554,0.6396,none
27b,instruct,damaged_q3,cognitive_structural_25_75,math,560,0.9107,0.6911,0.948,0.9893,0.0661,0.0054,0.2643,0.0536,0.6464,none
27b,instruct,damaged_q3,cognitive_structural_25_75,planning,560,0.9054,0.7339,0.9485,0.9857,0.0714,0.0143,0.1964,0.0518,0.6913,none
27b,instruct,damaged_q3,cognitive_structural_25_75,rhetoric,560,0.9107,0.6946,0.9468,0.9804,0.0625,0.0143,0.2679,0.0554,0.6488,none
27b,instruct,damaged_q3,cognitive_structural_25_75,spatial,560,0.9125,0.7071,0.9481,0.9893,0.0625,0.0232,0.225,0.0661,0.6624,none
27b,instruct,damaged_q3,cyber_structural_25_75,adversarial,560,0.9,0.7,0.9434,0.9857,0.0893,0.0321,0.2357,0.0464,0.6456,none
27b,instruct,damaged_q3,cyber_structural_25_75,boundary,560,0.9,0.6946,0.9445,0.9964,0.0875,0.0339,0.2321,0.0571,0.6402,none
27b,instruct,damaged_q3,cyber_structural_25_75,coding,560,0.8911,0.6964,0.9424,0.9893,0.0804,0.0321,0.2089,0.075,0.6454,none
27b,instruct,damaged_q3,cyber_structural_25_75,epistemic,560,0.8875,0.6357,0.9385,0.975,0.0679,0.0125,0.3143,0.0536,0.585,none
27b,instruct,damaged_q3,cyber_structural_25_75,forensic,560,0.8929,0.6839,0.9447,0.9929,0.075,0.0268,0.25,0.0554,0.6333,none
27b,instruct,damaged_q3,cyber_structural_25_75,generalist,560,0.8679,0.6696,0.9314,0.9446,0.0768,0.0232,0.2357,0.0714,0.6195,none
27b,instruct,damaged_q3,cyber_structural_25_75,math,560,0.8643,0.6304,0.9287,0.9661,0.0946,0.0411,0.2804,0.0804,0.5673,none
27b,instruct,damaged_q3,cyber_structural_25_75,planning,560,0.8964,0.7321,0.9434,0.9732,0.0786,0.025,0.1696,0.0661,0.6867,none
27b,instruct,damaged_q3,cyber_structural_25_75,rhetoric,560,0.9018,0.6982,0.9364,0.9518,0.0661,0.0179,0.2464,0.0786,0.6512,none
27b,instruct,damaged_q3,cyber_structural_25_75,spatial,560,0.9036,0.7125,0.9476,0.9768,0.075,0.0196,0.2054,0.0464,0.6673,none
27b,instruct,damaged_q3,q2_structural_amplifier,adversarial,560,0.8786,0.4804,0.9169,0.9857,0.0857,0.2821,0.2661,0.0482,0.3745,none
27b,instruct,damaged_q3,q2_structural_amplifier,boundary,560,0.8839,0.4732,0.9149,0.9786,0.0768,0.2893,0.2839,0.0536,0.3669,none
27b,instruct,damaged_q3,q2_structural_amplifier,coding,560,0.8554,0.4839,0.9087,0.9911,0.1071,0.2875,0.2536,0.0625,0.3709,none
27b,instruct,damaged_q3,q2_structural_amplifier,epistemic,560,0.8554,0.4696,0.9126,0.9893,0.1018,0.25,0.2839,0.0571,0.3635,none
27b,instruct,damaged_q3,q2_structural_amplifier,forensic,560,0.8946,0.5125,0.9208,0.9946,0.0804,0.3,0.2607,0.0554,0.4048,none
27b,instruct,damaged_q3,q2_structural_amplifier,generalist,560,0.8786,0.4839,0.9167,0.9964,0.0857,0.2696,0.3036,0.0429,0.3779,none
27b,instruct,damaged_q3,q2_structural_amplifier,math,560,0.8929,0.5089,0.9212,0.9893,0.0786,0.2554,0.2893,0.0589,0.4082,none
27b,instruct,damaged_q3,q2_structural_amplifier,planning,560,0.8839,0.5589,0.9242,0.9839,0.0804,0.2304,0.1911,0.0571,0.4706,none
27b,instruct,damaged_q3,q2_structural_amplifier,rhetoric,560,0.8625,0.4696,0.9109,0.9804,0.0893,0.3089,0.2786,0.0643,0.3556,none
27b,instruct,damaged_q3,q2_structural_amplifier,spatial,560,0.9018,0.5411,0.9272,0.9875,0.0714,0.2732,0.2089,0.0554,0.4455,none
27b,instruct,damaged_q3,routed_tri_structural_60,adversarial,560,0.9089,0.6821,0.9481,0.9893,0.0768,0.0554,0.225,0.0536,0.6274,none
27b,instruct,damaged_q3,routed_tri_structural_60,boundary,560,0.9107,0.6393,0.9445,0.9929,0.075,0.0571,0.2929,0.05,0.5794,none
27b,instruct,damaged_q3,routed_tri_structural_60,coding,560,0.8946,0.7036,0.9453,0.9857,0.0893,0.0464,0.2089,0.0411,0.6487,none
27b,instruct,damaged_q3,routed_tri_structural_60,epistemic,560,0.8804,0.6589,0.936,0.9857,0.0946,0.0232,0.2768,0.0518,0.6012,none
27b,instruct,damaged_q3,routed_tri_structural_60,forensic,560,0.9143,0.7286,0.9513,0.9786,0.0732,0.0393,0.1857,0.0411,0.6818,none
27b,instruct,damaged_q3,routed_tri_structural_60,generalist,560,0.9,0.6607,0.9453,0.9946,0.0821,0.0393,0.2625,0.0411,0.6052,none
27b,instruct,damaged_q3,routed_tri_structural_60,math,560,0.8857,0.6268,0.9347,0.9875,0.0982,0.0375,0.3071,0.0554,0.5625,none
27b,instruct,damaged_q3,routed_tri_structural_60,planning,560,0.9107,0.7321,0.9504,0.9893,0.0714,0.0357,0.1911,0.0518,0.6857,none
27b,instruct,damaged_q3,routed_tri_structural_60,rhetoric,560,0.8804,0.6446,0.9377,0.9893,0.0982,0.0339,0.2696,0.0518,0.5842,none
27b,instruct,damaged_q3,routed_tri_structural_60,spatial,560,0.9268,0.7518,0.9589,0.9929,0.0625,0.0357,0.1804,0.0357,0.7097,none
27b,instruct,damaged_q3,routed_tri_structural_65,adversarial,560,0.9054,0.6875,0.9441,0.9911,0.0804,0.0321,0.2411,0.0643,0.6345,none
27b,instruct,damaged_q3,routed_tri_structural_65,boundary,560,0.8964,0.6464,0.9385,0.9893,0.0821,0.0464,0.2964,0.0643,0.5856,none
27b,instruct,damaged_q3,routed_tri_structural_65,coding,560,0.9054,0.7196,0.9476,0.9821,0.0786,0.0375,0.1804,0.0554,0.6714,none
27b,instruct,damaged_q3,routed_tri_structural_65,epistemic,560,0.8982,0.6804,0.9501,0.9804,0.0714,0.025,0.2321,0.0304,0.6338,none
27b,instruct,damaged_q3,routed_tri_structural_65,forensic,560,0.9143,0.7179,0.951,0.9946,0.0696,0.0446,0.2125,0.0554,0.6683,none
27b,instruct,damaged_q3,routed_tri_structural_65,generalist,560,0.9107,0.6875,0.9518,0.9893,0.0696,0.05,0.2375,0.0304,0.6361,none
27b,instruct,damaged_q3,routed_tri_structural_65,math,560,0.9125,0.6643,0.9481,0.9911,0.0679,0.0482,0.275,0.0518,0.6097,none
27b,instruct,damaged_q3,routed_tri_structural_65,planning,560,0.9304,0.7607,0.959,0.9893,0.0589,0.0304,0.1768,0.0357,0.721,none
27b,instruct,damaged_q3,routed_tri_structural_65,rhetoric,560,0.8911,0.6571,0.9409,0.9911,0.0821,0.0286,0.275,0.0625,0.6017,none
27b,instruct,damaged_q3,routed_tri_structural_65,spatial,560,0.9143,0.7321,0.953,0.9875,0.0679,0.0375,0.1696,0.05,0.6882,none
27b,instruct,damaged_q3,stability_first_tri_70,adversarial,560,0.9179,0.7125,0.9519,0.9946,0.0696,0.0357,0.225,0.05,0.664,none
27b,instruct,damaged_q3,stability_first_tri_70,boundary,560,0.9089,0.6732,0.9473,0.9964,0.0786,0.0304,0.2589,0.0464,0.6205,none
27b,instruct,damaged_q3,stability_first_tri_70,coding,560,0.9071,0.6946,0.9467,0.9875,0.0768,0.0357,0.2196,0.0536,0.6442,none
27b,instruct,damaged_q3,stability_first_tri_70,epistemic,560,0.9089,0.6946,0.9495,0.9946,0.0714,0.025,0.2607,0.0411,0.6453,none
27b,instruct,damaged_q3,stability_first_tri_70,forensic,560,0.9179,0.7054,0.9491,0.9804,0.0643,0.0411,0.225,0.0536,0.6572,none
27b,instruct,damaged_q3,stability_first_tri_70,generalist,560,0.9071,0.6607,0.9489,0.9929,0.0607,0.0464,0.2536,0.0571,0.6101,none
27b,instruct,damaged_q3,stability_first_tri_70,math,560,0.9304,0.7321,0.9567,0.9804,0.0536,0.0339,0.2196,0.0357,0.6899,none
27b,instruct,damaged_q3,stability_first_tri_70,planning,560,0.9107,0.7196,0.9502,0.9946,0.0768,0.0268,0.1982,0.05,0.6729,none
27b,instruct,damaged_q3,stability_first_tri_70,rhetoric,560,0.8875,0.6679,0.9402,0.9893,0.0839,0.0339,0.2571,0.0679,0.6119,none
27b,instruct,damaged_q3,stability_first_tri_70,spatial,560,0.9179,0.7018,0.9519,0.9875,0.0661,0.0375,0.2125,0.0446,0.6552,none
27b,instruct,damaged_q4,cognitive_structural_25_75,adversarial,560,0.9304,0.7679,0.9557,0.9893,0.0589,0.0071,0.1786,0.0607,0.7314,none
27b,instruct,damaged_q4,cognitive_structural_25_75,boundary,560,0.9018,0.6929,0.9464,0.9857,0.0821,0.0321,0.2321,0.0446,0.641,none
27b,instruct,damaged_q4,cognitive_structural_25_75,coding,560,0.9161,0.7661,0.9552,0.9929,0.075,0.0214,0.1607,0.0429,0.7243,none
27b,instruct,damaged_q4,cognitive_structural_25_75,epistemic,560,0.9411,0.7696,0.9635,0.9929,0.0464,0.0071,0.1929,0.0321,0.7373,none
